frame,nis_pre,n,over,tour_nis_pre,tour_se,tour_n,tour_over_frac,tour_nis_acc,sigma_det,sigma_pred,sigma_model,resid_mean,resid_max,ori_mean,ori_min,line_sigma_phi_deg,line_sigma_d_m,npts,resid_sig_m,lever_m,corner_angle_deg,corners_in_fov,accepted,rej_dist
127,1.22053,11,2,1.23177,0.026688,1404,0.182336,0.493212,0.131086,0.0206162,0.04,0.0346464,0.0740522,0.796632,1.31721e-07,7.94099,0.721555,272.314,0.0449535,2.56341,109.423,12,8,2
128,1.21955,11,2,1.23168,0.0265841,1415,0.182332,0.492853,0.131114,0.0205539,0.04,0.0353915,0.0653264,0.796625,1.31721e-07,7.89178,0.716507,272.344,0.0449548,2.5629,109.432,12,8,2
129,1.19059,11,2,1.23136,0.0264814,1426,0.182328,0.492238,0.131142,0.0204917,0.04,0.0343244,0.0585258,0.796653,1.31721e-07,7.84293,0.711543,272.37,0.0449556,2.56273,109.431,12,8,2
130,1.1683,10,2,1.23092,0.026389,1436,0.182451,0.492262,0.130521,0.0204366,0.04,0.0364565,0.0806151,0.796887,1.31721e-07,7.79745,0.7069,272.462,0.044959,2.56173,109.398,12,8,3
131,1.18057,11,2,1.23054,0.0262885,1447,0.182446,0.491617,0.130552,0.020377,0.04,0.0339432,0.0579563,0.79701,1.31721e-07,7.7493,0.702095,272.488,0.0449625,2.56157,109.4,12,8,2
132,1.26384,11,2,1.23079,0.0261891,1458,0.182442,0.491886,0.130583,0.0203179,0.04,0.0371119,0.0865079,0.796948,1.31721e-07,7.7038,0.697352,272.515,0.044969,2.56091,109.414,12,8,2
133,1.22993,11,2,1.23078,0.0260909,1469,0.182437,0.491699,0.130613,0.0202595,0.04,0.0356469,0.0713677,0.797005,1.31721e-07,7.6573,0.692696,272.542,0.0449749,2.56052,109.423,12,8,2
134,1.25498,11,2,1.23096,0.0259938,1480,0.182432,0.491558,0.130643,0.0202043,0.04,0.0359572,0.0720287,0.797023,1.31721e-07,7.6125,0.688101,272.564,0.0449773,2.56001,109.432,12,8,2
135,1.19394,11,2,1.23069,0.0258977,1491,0.182428,0.491253,0.130672,0.0201476,0.04,0.0350561,0.0676631,0.797068,1.31721e-07,7.56727,0.683552,272.587,0.0449759,2.5599,109.432,12,8,2
136,1.1998,11,2,1.23046,0.0258027,1502,0.182423,0.490783,0.1307,0.0200928,0.04,0.0341821,0.0629264,0.797089,1.31721e-07,7.52295,0.679061,272.612,0.0449771,2.55959,109.438,12,8,2
137,1.20202,11,2,1.23026,0.0257087,1513,0.182419,0.490341,0.130731,0.0200393,0.04,0.0358304,0.0636249,0.797146,1.31721e-07,7.47979,0.674716,272.631,0.0449816,2.55956,109.438,12,8,2
138,1.18176,11,2,1.22991,0.0256158,1524,0.182415,0.489597,0.130762,0.0199858,0.04,0.0344481,0.0527784,0.797133,1.31721e-07,7.43784,0.670388,272.654,0.0449819,2.55942,109.439,12,8,2
139,1.25665,11,2,1.2301,0.0255238,1535,0.18241,0.489443,0.130795,0.019932,0.04,0.0371746,0.0707012,0.797009,1.31721e-07,7.40091,0.666058,272.679,0.0449876,2.55857,109.455,12,8,2
140,1.4914,11,2,1.23196,0.0254329,1546,0.182406,0.491813,0.130812,0.0198797,0.04,0.0456937,0.108108,0.797063,1.31721e-07,7.55941,0.671668,272.618,0.0449945,2.55854,109.451,12,9,2
141,1.22394,11,2,1.2319,0.0253429,1557,0.182402,0.491944,0.130839,0.0198285,0.04,0.0376177,0.0816553,0.797038,1.31721e-07,7.51779,0.667478,272.642,0.0450026,2.5583,109.457,12,8,2
142,1.23249,11,2,1.2319,0.0252538,1568,0.182398,0.491825,0.130865,0.0197809,0.04,0.0357325,0.0726929,0.797169,1.31721e-07,7.47467,0.663306,272.663,0.0450012,2.55839,109.457,12,8,2
143,1.23047,11,2,1.23189,0.0251657,1579,0.182394,0.491728,0.130891,0.0197309,0.04,0.0356057,0.0749415,0.797135,1.31721e-07,7.43424,0.65917,272.685,0.0450005,2.55786,109.467,12,8,2
144,1.19146,10,2,1.23164,0.0250864,1589,0.182505,0.491857,0.130336,0.0196864,0.04,0.0367234,0.082127,0.79725,1.31721e-07,7.40048,0.655218,272.768,0.044998,2.55663,109.444,12,8,3
145,1.23304,11,2,1.23165,0.025,1600,0.1825,0.49191,0.13037,0.019636,0.04,0.0359,0.0807821,0.797171,1.31721e-07,7.36472,0.651162,272.792,0.0450008,2.55597,109.457,12,8,2
146,1.29817,11,2,1.2321,0.0249145,1611,0.182495,0.492439,0.130398,0.0195888,0.04,0.0381809,0.0922581,0.797125,1.31721e-07,7.32533,0.647202,272.815,0.0450032,2.55542,109.469,12,8,2
147,1.24707,11,2,1.23221,0.0248299,1622,0.182491,0.492848,0.130429,0.0195418,0.04,0.037689,0.0919495,0.797031,1.31721e-07,7.28768,0.643308,272.842,0.0450113,2.55467,109.485,12,8,2
148,1.25981,11,2,1.23239,0.0247461,1633,0.182486,0.493175,0.130458,0.0194967,0.04,0.0370254,0.0917898,0.796959,1.31721e-07,7.25046,0.639445,272.862,0.0450152,2.55406,109.498,12,8,2
149,1.28532,11,2,1.23275,0.0246632,1644,0.182482,0.493682,0.130488,0.019453,0.04,0.0377888,0.0923085,0.796843,1.31721e-07,7.21482,0.635631,272.885,0.0450205,2.55346,109.513,12,8,2
150,1.13205,10,2,1.23214,0.0245885,1654,0.182588,0.493519,0.129952,0.0194107,0.04,0.0352366,0.0726535,0.79708,1.31721e-07,7.17907,0.632057,272.962,0.0450201,2.55271,109.482,12,8,3
151,1.27057,11,2,1.23239,0.0245072,1665,0.182583,0.493676,0.129983,0.0193648,0.04,0.0365302,0.0855188,0.797086,1.31721e-07,7.14189,0.628375,272.984,0.0450243,2.55254,109.487,12,8,2
152,1.30028,11,2,1.23284,0.0244266,1676,0.182578,0.494509,0.130013,0.0193208,0.04,0.0388785,0.100546,0.797034,1.31721e-07,7.10492,0.624708,273.005,0.0450251,2.55226,109.493,12,8,2
153,1.16388,11,2,1.23239,0.0243468,1687,0.182573,0.494296,0.130042,0.0192775,0.04,0.035317,0.0689988,0.797201,1.31721e-07,7.0674,0.621121,273.025,0.045026,2.55257,109.486,12,8,2
154,1.19594,11,2,1.23215,0.0242678,1698,0.182568,0.494141,0.130071,0.0192345,0.04,0.0354339,0.0728719,0.7973,1.31721e-07,7.03069,0.617562,273.046,0.0450266,2.55265,109.485,12,8,2
155,1.22996,10,2,1.23214,0.0241967,1708,0.18267,0.494519,0.129557,0.0191943,0.04,0.0377772,0.0906512,0.797381,1.31721e-07,7.00104,0.614152,273.122,0.0450279,2.55151,109.464,12,8,3
156,1.20519,11,2,1.23197,0.0241192,1719,0.182664,0.49443,0.12959,0.0191517,0.04,0.0350731,0.0734824,0.79742,1.31721e-07,6.96569,0.610678,273.146,0.0450287,2.55138,109.468,12,8,2
157,1.25082,11,2,1.23208,0.0240424,1730,0.182659,0.494717,0.129622,0.019111,0.04,0.0370505,0.0878237,0.797377,1.31587e-07,6.93202,0.607244,273.167,0.0450341,2.55084,109.479,12,8,2
158,1.16871,11,2,1.23168,0.0239663,1741,0.182654,0.494282,0.129654,0.0190708,0.04,0.0332712,0.0642111,0.797387,1.31587e-07,6.89817,0.603853,273.187,0.0450346,2.55066,109.483,12,8,2
159,1.15263,12,2,1.23114,0.0238841,1753,0.182544,0.493507,0.130205,0.0190263,0.04,0.0303417,0.0619096,0.797121,1.31587e-07,7.05188,0.622867,273.053,0.0450256,2.55203,109.511,12,7,2
160,1.17938,11,2,1.23082,0.0238095,1764,0.18254,0.493213,0.130232,0.0189869,0.04,0.0351609,0.0665205,0.797184,1.31587e-07,7.01697,0.619425,273.072,0.0450261,2.55204,109.509,12,8,2
161,1.1649,11,2,1.23041,0.0237356,1775,0.182535,0.492909,0.130259,0.0189465,0.04,0.0348074,0.0643879,0.79727,1.31587e-07,6.98213,0.616015,273.091,0.0450261,2.55208,109.507,12,8,2
162,1.16315,11,2,1.23,0.0236624,1786,0.182531,0.492744,0.130285,0.0189094,0.04,0.0351422,0.0737198,0.797332,1.31587e-07,6.94833,0.61266,273.109,0.045027,2.55203,109.508,12,8,2
163,1.22861,11,2,1.22999,0.0235899,1797,0.182526,0.492711,0.130313,0.0188706,0.04,0.0360933,0.0745862,0.797326,1.31587e-07,6.91593,0.609359,273.126,0.0450294,2.55169,109.515,12,8,2
164,1.28955,11,2,1.23035,0.023518,1808,0.182522,0.492984,0.13034,0.0188325,0.04,0.037195,0.0871306,0.79726,1.31587e-07,6.88494,0.606085,273.146,0.0450343,2.5511,109.528,12,8,2
165,1.20503,11,2,1.2302,0.0234468,1819,0.182518,0.492853,0.130365,0.0187938,0.04,0.0354829,0.069676,0.79732,1.31587e-07,6.85212,0.602852,273.164,0.0450343,2.55105,109.529,12,8,2
166,1.17427,11,2,1.22986,0.0233762,1830,0.182514,0.492737,0.130391,0.0187575,0.04,0.0353043,0.0724536,0.797325,1.31587e-07,6.82021,0.599646,273.181,0.0450347,2.55093,109.531,12,8,2
167,1.20098,11,2,1.22969,0.0233063,1841,0.18251,0.492686,0.130415,0.018722,0.04,0.0360986,0.0723645,0.797345,1.31587e-07,6.78744,0.596441,273.202,0.0450293,2.5507,109.536,12,8,2
168,1.31471,11,2,1.23019,0.023237,1852,0.182505,0.493091,0.130441,0.0186858,0.04,0.0381697,0.0902265,0.797283,1.31587e-07,6.75733,0.593309,273.221,0.0450325,2.55012,109.548,12,8,2
169,1.09561,12,2,1.22933,0.0231621,1864,0.182403,0.49407,0.13095,0.0186468,0.04,0.0366301,0.0818044,0.797189,1.31587e-07,6.88756,0.609611,273.099,0.0450212,2.55207,109.559,12,8,2
170,1.15937,11,2,1.22892,0.023094,1875,0.1824,0.493774,0.130971,0.0186119,0.04,0.0345789,0.0677648,0.797237,1.31587e-07,6.85557,0.606434,273.115,0.0450195,2.55202,109.559,12,8,2
171,1.18402,11,2,1.22866,0.0230266,1886,0.182397,0.493558,0.130993,0.0185772,0.04,0.0354321,0.0660341,0.797231,1.31587e-07,6.82497,0.603297,273.133,0.0450208,2.5518,109.562,12,8,2
172,1.24286,11,2,1.22874,0.0229597,1897,0.182393,0.493782,0.131014,0.0185437,0.04,0.0373364,0.0875838,0.797211,1.31587e-07,6.79479,0.600234,273.152,0.0450284,2.55142,109.571,12,8,2
173,1.22607,11,2,1.22872,0.0228934,1908,0.18239,0.49378,0.131035,0.0185086,0.04,0.036448,0.0734785,0.797218,1.31587e-07,6.76479,0.597185,273.166,0.0450312,2.55109,109.578,12,8,2
174,1.26596,11,2,1.22894,0.0228277,1919,0.182387,0.494273,0.131055,0.0184744,0.04,0.038184,0.0924817,0.797239,1.31587e-07,6.7346,0.59418,273.183,0.0450346,2.55093,109.582,12,8,2
175,1.20503,11,2,1.2288,0.0227626,1930,0.182383,0.49426,0.131075,0.0184403,0.04,0.03645,0.073532,0.797264,1.31587e-07,6.70519,0.591207,273.197,0.0450385,2.55063,109.588,12,8,2
176,1.1623,11,2,1.22842,0.022698,1941,0.18238,0.494144,0.131095,0.0184076,0.04,0.0356453,0.0711979,0.797261,1.31587e-07,6.67609,0.588239,273.213,0.0450386,2.55045,109.591,12,8,2
177,1.21588,11,2,1.22835,0.0226339,1952,0.182377,0.494396,0.131117,0.0183755,0.04,0.0376378,0.0867903,0.797192,1.31587e-07,6.64912,0.585309,273.232,0.045044,2.54989,109.602,12,8,2
178,1.14396,11,2,1.22788,0.0225704,1963,0.182374,0.494191,0.131137,0.0183437,0.04,0.0353943,0.0688784,0.797171,1.31587e-07,6.62138,0.582411,273.25,0.0450471,2.54977,109.603,12,8,2
179,1.18864,10,2,1.22768,0.0225132,1973,0.182463,0.49437,0.130686,0.0183142,0.04,0.0375132,0.0773551,0.797301,1.31587e-07,6.59531,0.579677,273.313,0.0450447,2.54901,109.58,12,8,3
180,1.25634,12,3,1.22785,0.022445,1985,0.182872,0.493689,0.131165,0.018281,0.04,0.0306637,0.0621651,0.797029,1.31587e-07,6.71714,0.594725,273.198,0.0450371,2.55021,109.605,12,7,3
181,1.23157,11,2,1.22787,0.0223831,1996,0.182866,0.493744,0.131185,0.0182487,0.04,0.0361098,0.0803183,0.797025,1.31587e-07,6.68891,0.591842,273.215,0.0450375,2.54991,109.611,12,8,2
182,1.25487,10,2,1.22801,0.0223272,2006,0.182951,0.494307,0.130742,0.0182201,0.04,0.0390844,0.0944572,0.797094,1.31587e-07,6.66421,0.58911,273.279,0.045039,2.54905,109.592,12,8,3
183,1.32971,10,2,1.22851,0.0222718,2016,0.183036,0.495281,0.130303,0.0181924,0.04,0.0416865,0.104338,0.797244,1.31587e-07,6.63779,0.586441,273.339,0.0450407,2.54839,109.57,12,8,3
184,1.20837,11,2,1.2284,0.0222113,2027,0.183029,0.494585,0.130311,0.0181623,0.04,0.0303068,0.0641806,0.79718,1.31587e-07,6.74412,0.599646,273.267,0.0450294,2.54935,109.562,12,7,3
185,1.19689,11,2,1.22823,0.0221512,2038,0.183023,0.494027,0.130321,0.0181317,0.04,0.0313573,0.0650834,0.797141,1.31587e-07,6.85614,0.613573,273.197,0.0450198,2.55033,109.555,12,7,3
186,1.27646,12,3,1.22852,0.0220863,2050,0.183415,0.493331,0.130785,0.0181007,0.04,0.0311518,0.0639186,0.796915,1.31587e-07,6.96437,0.627054,273.083,0.0450101,2.55156,109.577,12,7,3
187,1.19414,10,2,1.22835,0.0220326,2060,0.183495,0.493689,0.130353,0.0180736,0.04,0.0385862,0.0862006,0.797106,1.31587e-07,6.93648,0.624226,273.146,0.0450092,2.55105,109.552,12,8,3
188,1.25372,11,3,1.22848,0.021974,2071,0.183969,0.4928,0.130365,0.0180447,0.04,0.0603628,0.263667,0.797023,1.31587e-07,7.03683,0.636724,273.081,0.0450034,2.55195,109.546,12,8,4
189,1.19171,11,2,1.22829,0.0219159,2082,0.183958,0.492228,0.130377,0.018016,0.04,0.030652,0.0646711,0.797067,1.31587e-07,7.1319,0.648645,273.013,0.0449902,2.55319,109.535,12,7,3
190,1.35183,10,2,1.22888,0.0218635,2092,0.184034,0.492988,0.129955,0.0179896,0.04,0.0407116,0.101379,0.797165,1.31587e-07,7.10511,0.645757,273.071,0.0449905,2.5524,109.516,12,8,3
191,1.21888,11,2,1.22883,0.0218062,2103,0.184023,0.492348,0.129971,0.017961,0.04,0.0304739,0.0647675,0.797057,1.31587e-07,7.22113,0.659735,273.004,0.0449798,2.55313,109.514,12,7,3
192,1.23116,10,2,1.22884,0.0217546,2113,0.184098,0.492605,0.129558,0.0179351,0.04,0.036453,0.0873538,0.797177,1.31587e-07,7.19436,0.656838,273.065,0.0449798,2.55248,109.492,12,8,3
193,1.20647,10,2,1.22873,0.0217033,2123,0.184173,0.492731,0.129146,0.0179094,0.04,0.0363608,0.0786779,0.797349,1.31587e-07,7.16635,0.653956,273.124,0.044977,2.552,109.468,12,8,3
194,1.28996,12,2,1.22908,0.0216422,2135,0.184075,0.492208,0.12959,0.0178838,0.04,0.031445,0.0649173,0.797162,1.24636e-07,7.24774,0.664222,273.019,0.0449692,2.5532,109.487,12,7,2
195,1.28495,11,3,1.22936,0.0215866,2146,0.184529,0.491497,0.12957,0.0178571,0.04,0.0598927,0.256026,0.797042,1.24636e-07,7.28627,0.669211,272.955,0.044959,2.55392,109.482,12,8,4
196,1.22579,11,2,1.22935,0.0215315,2157,0.184516,0.490943,0.129558,0.0178306,0.04,0.0311354,0.067065,0.797095,1.24636e-07,7.33796,0.675895,272.89,0.044938,2.55498,109.473,12,7,3
197,1.55403,10,3,1.23084,0.0214818,2167,0.185048,0.490508,0.129153,0.0178053,0.04,0.0312375,0.0687588,0.797242,1.24636e-07,7.30946,0.672981,272.951,0.0449365,2.55446,109.452,12,7,4
198,1.3485,11,3,1.23144,0.0214275,2178,0.185491,0.489977,0.129166,0.0177794,0.04,0.0622134,0.261732,0.797143,1.24636e-07,7.39987,0.684138,272.887,0.0449262,2.55519,109.45,12,8,4
199,1.3921,11,2,1.23225,0.0213736,2189,0.185473,0.489659,0.129141,0.0177526,0.04,0.0321137,0.0706102,0.797121,1.24636e-07,7.43283,0.688524,272.825,0.0449113,2.55617,109.443,12,7,3
200,1.38296,12,3,1.23307,0.0213152,2201,0.185825,0.489177,0.129573,0.0177265,0.04,0.0312917,0.068165,0.796925,1.24636e-07,7.51173,0.698473,272.722,0.0449003,2.55726,109.464,12,7,3
201,1.43671,11,3,1.23408,0.0212622,2212,0.186257,0.488583,0.129586,0.0177001,0.04,0.0634456,0.294079,0.79688,1.24636e-07,7.61501,0.711329,272.662,0.044891,2.55811,109.455,12,8,4
202,1.3074,11,3,1.23444,0.0212095,2223,0.186685,0.487787,0.129592,0.0176753,0.04,0.0596471,0.258959,0.796765,1.24636e-07,7.69497,0.721203,272.601,0.0448802,2.55876,109.451,12,8,4
203,1.17904,11,2,1.23417,0.0211572,2234,0.186661,0.487264,0.129579,0.0176514,0.04,0.0314879,0.0678391,0.796789,1.24636e-07,7.73415,0.726411,272.539,0.0448639,2.55984,109.439,12,7,3
204,1.32354,11,3,1.23461,0.0211053,2245,0.187082,0.486655,0.129594,0.0176266,0.04,0.0641137,0.28774,0.79669,1.24636e-07,7.84639,0.740197,272.479,0.0448547,2.56054,109.433,12,8,4
205,1.35019,11,3,1.23517,0.0210538,2256,0.1875,0.486016,0.12956,0.0176021,0.04,0.0604772,0.262818,0.796587,1.24636e-07,7.86689,0.743081,272.419,0.044843,2.56122,109.427,12,8,4
206,1.24378,11,2,1.23521,0.0210027,2267,0.187472,0.485648,0.129564,0.017579,0.04,0.0310417,0.0708152,0.796571,1.24636e-07,7.93851,0.752098,272.361,0.0448296,2.56214,109.415,12,7,3
207,1.39082,11,3,1.23597,0.0209519,2278,0.187884,0.485368,0.129631,0.0175551,0.04,0.0612931,0.250976,0.796412,1.24636e-07,7.99094,0.755645,272.305,0.0448221,2.56298,109.422,12,8,4
208,1.40993,11,3,1.2368,0.0209015,2289,0.188292,0.48498,0.129806,0.0175313,0.04,0.0613632,0.250997,0.796236,1.24636e-07,8.07195,0.760513,272.251,0.044815,2.5639,109.433,12,8,4
209,1.49008,11,3,1.23801,0.0208514,2300,0.188696,0.484691,0.130035,0.0175071,0.04,0.0596895,0.240585,0.796047,1.24636e-07,8.16822,0.766674,272.197,0.044808,2.5648,109.444,12,8,4
210,1.4231,11,2,1.23889,0.0208018,2311,0.188663,0.484602,0.130041,0.0174845,0.04,0.0340382,0.0720426,0.795945,1.24636e-07,8.21184,0.770804,272.144,0.0447973,2.5656,109.447,12,7,3
211,1.3998,11,2,1.23966,0.0207524,2322,0.18863,0.484386,0.130027,0.0174606,0.04,0.0321736,0.0718999,0.795858,1.24636e-07,8.2399,0.772618,272.091,0.0447899,2.56649,109.452,12,7,3
212,1.3773,11,3,1.2403,0.0207034,2333,0.189027,0.483821,0.130007,0.0174379,0.04,0.058989,0.245846,0.795696,1.24636e-07,8.27021,0.776155,272.036,0.044781,2.56688,109.453,12,8,4
213,1.35327,11,3,1.24083,0.0206548,2344,0.18942,0.483241,0.129956,0.0174154,0.04,0.0590238,0.245319,0.795643,1.24636e-07,8.28133,0.77803,271.982,0.0447713,2.56765,109.444,12,8,4
214,1.56691,10,3,1.24222,0.0206109,2354,0.18989,0.48296,0.129581,0.0173954,0.04,0.0321177,0.072003,0.795801,1.24636e-07,8.25098,0.774915,272.04,0.0447713,2.56714,109.425,12,7,4
215,1.29549,11,2,1.24247,0.0205629,2365,0.189852,0.48256,0.129576,0.0173735,0.04,0.0312901,0.0670342,0.795777,1.24636e-07,8.29022,0.779936,271.987,0.0447581,2.56795,109.42,12,7,3
216,1.31231,11,3,1.24279,0.0205152,2376,0.190236,0.481877,0.129586,0.0173516,0.04,0.0618218,0.274075,0.795765,1.24636e-07,8.37152,0.790155,271.931,0.0447494,2.56877,109.412,12,8,4
217,1.51795,10,3,1.24394,0.0204722,2386,0.190696,0.48148,0.12922,0.0173309,0.04,0.0320354,0.0669905,0.79585,1.24636e-07,8.34234,0.787037,271.987,0.0447502,2.56806,109.396,12,7,4
218,1.25905,11,2,1.24401,0.0204252,2397,0.190655,0.481189,0.129186,0.01731,0.04,0.0325173,0.0713239,0.795835,1.24636e-07,8.35927,0.789603,271.935,0.0447376,2.56893,109.383,12,7,3
219,1.38934,10,2,1.24462,0.0203827,2407,0.190694,0.482131,0.128825,0.0172897,0.04,0.041695,0.104375,0.795913,1.24636e-07,8.33151,0.786471,271.992,0.0447338,2.56814,109.368,12,8,3
220,1.28347,11,2,1.24479,0.0203363,2418,0.190653,0.481851,0.128833,0.0172693,0.04,0.0323623,0.070588,0.795877,1.24636e-07,8.39903,0.794904,271.941,0.0447249,2.56889,109.364,12,7,3
221,1.25288,11,3,1.24483,0.0202902,2429,0.191025,0.481149,0.128821,0.0172479,0.04,0.0586051,0.258608,0.795823,1.24636e-07,8.42822,0.798889,271.888,0.0447137,2.56959,109.356,12,8,4
222,1.54172,11,3,1.24617,0.0202444,2440,0.191393,0.480797,0.128845,0.017227,0.04,0.0322891,0.0666999,0.795813,1.24636e-07,8.39678,0.795626,271.909,0.0447148,2.56921,109.366,12,7,3
223,1.27151,11,3,1.24628,0.0201989,2451,0.191758,0.480126,0.128855,0.0172063,0.04,0.0604589,0.25871,0.79581,1.24636e-07,8.46642,0.804421,271.859,0.0447053,2.57002,109.358,12,8,4
224,1.35643,11,3,1.24678,0.0201538,2462,0.19212,0.479676,0.128828,0.017187,0.04,0.0543981,0.216691,0.795828,1.24636e-07,8.48678,0.807316,271.808,0.0446928,2.57087,109.35,12,8,4
225,1.36072,11,3,1.24728,0.0201089,2473,0.192479,0.479124,0.128842,0.0171662,0.04,0.0644838,0.283115,0.795797,1.24636e-07,8.56723,0.81741,271.758,0.0446845,2.57159,109.343,12,8,4
226,1.48323,10,3,1.24823,0.0200683,2483,0.192912,0.478975,0.128492,0.0171479,0.04,0.0332,0.0713257,0.795851,1.24636e-07,8.53928,0.814277,271.815,0.044687,2.57083,109.33,12,7,4
227,1.37054,11,3,1.24877,0.020024,2494,0.193264,0.478393,0.128473,0.0171272,0.04,0.0561573,0.234739,0.795885,1.24636e-07,8.5605,0.81734,271.763,0.0446749,2.57172,109.322,12,8,4
228,1.27196,11,2,1.24887,0.01998,2505,0.193214,0.478021,0.128461,0.0171073,0.04,0.0310331,0.0688738,0.795795,1.24636e-07,8.58796,0.820704,271.715,0.0446629,2.57219,109.321,12,7,3
229,1.24057,10,2,1.24884,0.0199403,2515,0.193241,0.478393,0.128116,0.0170891,0.04,0.0385744,0.0852671,0.795964,1.24636e-07,8.55855,0.817594,271.77,0.04466,2.57174,109.299,12,8,3
230,1.17463,11,2,1.24852,0.0198968,2526,0.193191,0.477981,0.128132,0.0170705,0.04,0.0315051,0.0660818,0.79592,1.24636e-07,8.63578,0.827198,271.721,0.0446513,2.57242,109.291,12,7,3
231,1.26424,10,2,1.24858,0.0198575,2536,0.193218,0.478467,0.127792,0.017052,0.04,0.0381149,0.092815,0.796052,1.24636e-07,8.60723,0.824104,271.773,0.0446494,2.57187,109.272,12,8,3
232,1.18215,11,2,1.24829,0.0198146,2547,0.193168,0.478028,0.127808,0.0170335,0.04,0.0299438,0.06839,0.795991,1.24636e-07,8.67442,0.832416,271.725,0.0446422,2.57247,109.27,12,7,3
233,1.1241,11,2,1.24776,0.019772,2558,0.19312,0.477622,0.127827,0.0170138,0.04,0.0311364,0.065279,0.795942,1.24636e-07,8.75538,0.842403,271.676,0.0446354,2.57312,109.264,12,7,3
234,1.30007,10,2,1.24796,0.0197334,2568,0.193146,0.478331,0.127495,0.016996,0.04,0.0396907,0.101378,0.795997,1.24636e-07,8.72808,0.839278,271.732,0.0446383,2.57232,109.252,12,8,3
235,1.23812,10,2,1.24792,0.0196951,2578,0.193173,0.478619,0.127166,0.0169781,0.04,0.0381675,0.079153,0.796103,1.24636e-07,8.6998,0.836205,271.784,0.0446394,2.57177,109.235,12,8,3
236,1.20783,10,2,1.24777,0.019657,2588,0.193199,0.478964,0.126838,0.016962,0.04,0.0378058,0.0850276,0.796231,1.24636e-07,8.67123,0.83314,271.84,0.0446399,2.57123,109.217,12,8,3
237,1.32642,11,2,1.2481,0.0196154,2599,0.193151,0.479815,0.126871,0.0169429,0.04,0.0403544,0.1071,0.796251,1.24636e-07,8.64111,0.82997,271.858,0.0446442,2.57108,109.221,12,8,2
238,1.13074,11,2,1.24761,0.019574,2610,0.193103,0.47942,0.126893,0.0169245,0.04,0.0318638,0.0653855,0.796226,1.24636e-07,8.72236,0.840071,271.812,0.0446375,2.57177,109.213,12,7,3
239,1.32295,11,2,1.24792,0.0195329,2621,0.193056,0.480209,0.126926,0.0169058,0.04,0.039686,0.108217,0.796214,1.24636e-07,8.69247,0.836885,271.831,0.0446408,2.57156,109.218,12,8,2
240,1.16247,11,2,1.24757,0.019492,2632,0.193009,0.480205,0.126958,0.0168883,0.04,0.0357471,0.0742187,0.796285,1.24636e-07,8.66243,0.833732,271.848,0.0446433,2.57157,109.216,12,8,2
241,1.2771,11,2,1.24769,0.0194514,2643,0.192963,0.480551,0.12699,0.0168704,0.04,0.0379314,0.0896098,0.796312,1.24636e-07,8.63306,0.830611,271.867,0.0446489,2.57128,109.223,12,8,2
242,1.13119,12,2,1.24716,0.0194074,2655,0.192844,0.480108,0.127365,0.0168524,0.04,0.0311356,0.0619258,0.796177,1.24636e-07,8.71553,0.840809,271.787,0.0446451,2.57226,109.239,12,7,2
243,1.09237,11,2,1.24652,0.0193673,2666,0.192798,0.479784,0.127389,0.0168354,0.04,0.0326256,0.0641052,0.796124,1.24636e-07,8.80868,0.852188,271.742,0.0446386,2.57287,109.235,12,7,3
244,1.24178,10,2,1.24651,0.0193311,2676,0.192825,0.480238,0.127076,0.0168196,0.04,0.0394135,0.0929981,0.796156,1.24636e-07,8.78468,0.849133,271.795,0.0446419,2.57206,109.225,12,8,3
245,1.19478,10,2,1.24631,0.0192951,2686,0.192852,0.480504,0.126761,0.0168031,0.04,0.0377892,0.0794551,0.796252,1.24636e-07,8.75745,0.846126,271.846,0.0446418,2.57142,109.209,12,8,3
246,1.10964,10,2,1.24581,0.0192593,2696,0.192878,0.480451,0.126447,0.0167872,0.04,0.0351424,0.071252,0.796378,1.24636e-07,8.7299,0.843145,271.896,0.0446418,2.57092,109.191,12,8,3
247,1.21208,10,2,1.24568,0.0192237,2706,0.192905,0.4809,0.126135,0.0167718,0.04,0.0388037,0.0939698,0.796463,1.24636e-07,8.70331,0.840191,271.948,0.0446449,2.57026,109.177,12,8,3
248,1.16727,11,2,1.24536,0.0191847,2717,0.19286,0.480888,0.126169,0.0167555,0.04,0.0358234,0.0725377,0.796527,1.24636e-07,8.67419,0.837116,271.962,0.0446468,2.57022,109.178,12,8,2
249,1.33741,11,2,1.24574,0.019146,2728,0.192815,0.481574,0.126204,0.0167385,0.04,0.0404462,0.105346,0.796501,1.24636e-07,8.64572,0.834068,271.979,0.0446516,2.56979,109.187,12,8,2
250,1.38123,11,3,1.24628,0.0191075,2739,0.193136,0.481097,0.126239,0.0167224,0.04,0.0300159,0.0617575,0.796466,1.24636e-07,8.61759,0.831054,271.998,0.0446566,2.56937,109.197,12,7,3
251,1.28171,11,2,1.24642,0.0190693,2750,0.193091,0.481792,0.126273,0.0167073,0.04,0.0399916,0.103301,0.796479,1.24636e-07,8.58927,0.828057,272.018,0.0446616,2.56916,109.203,12,8,2
