cycle,node,npts,gated,energy,fe_baseline,fe_surprise,R,motion_var,depth_var,trunc_frac,range,clutter_frac,s,w,h,cx,cy,yaw,std_s,std_w,std_h,phi
877,door_3,3567,0,1.20228,1.07599,0.132267,0.0111414,3.2735e-14,0,0,5.05998,0.183269,0.784042,0.891145,2.13528,-0.388023,4.60965,-0.014924,0.0244923,0.00524131,0.00486287,0
878,door_3,3567,0,1.20228,1.07663,0.131606,0.0111414,0,0,0,5.05998,0.183269,0.784139,0.891047,2.13528,-0.387974,4.60965,-0.014924,0.0244882,0.00524108,0.00486342,0
879,door_3,3567,0,1.20228,1.07725,0.130948,0.0111414,0,0,0,5.05998,0.183269,0.784231,0.890956,2.13529,-0.387928,4.60965,-0.014924,0.0244871,0.0052408,0.00486396,0
880,door_3,3567,0,1.20229,1.07788,0.130294,0.0111414,8.18374e-15,0,0,5.05998,0.18327,0.784318,0.890868,2.13529,-0.387884,4.60965,-0.014924,0.0244834,0.00524052,0.0048645,0
881,door_3,3567,0,1.20229,1.0785,0.129644,0.0111414,0,0,0,5.05998,0.183269,0.784402,0.890784,2.1353,-0.387843,4.60965,-0.014924,0.02448,0.00524021,0.00486503,0
882,door_3,3567,0,1.20228,1.07912,0.128995,0.0111414,2.18428e-16,0,0,5.05998,0.183269,0.784479,0.890707,2.1353,-0.387804,4.60965,-0.014924,0.0244772,0.00523987,0.00486555,0
883,door_3,3567,0,1.20228,1.07974,0.12835,0.0111414,3.89494e-16,0,0,5.05998,0.183268,0.784078,0.891108,2.13531,-0.388004,4.60965,-0.014924,0.0244746,0.00523968,0.00486607,0
884,door_3,3567,0,1.20228,1.08035,0.127709,0.0111414,5.50963e-15,0,0,5.05998,0.183269,0.784174,0.891013,2.13531,-0.387957,4.60965,-0.014924,0.024472,0.00523945,0.00486658,0
885,door_3,3567,0,1.20228,1.08096,0.12707,0.0111414,0,0,0,5.05998,0.183269,0.783788,0.891398,2.13532,-0.38815,4.60965,-0.014924,0.0244696,0.00523934,0.00486708,0
886,door_3,3567,0,1.20228,1.08156,0.126435,0.0111414,0,0,0,5.05998,0.18327,0.783666,0.89152,2.13532,-0.38821,4.60965,-0.014924,0.0244778,0.00523927,0.00486758,0
887,door_3,3567,0,1.20228,1.08217,0.125802,0.0111414,9.78459e-16,0,0,5.05998,0.183269,0.783312,0.891874,2.13533,-0.388387,4.60965,-0.014924,0.0244836,0.00523934,0.00486807,0
888,door_3,3567,0,1.20228,1.08277,0.125174,0.0111414,0,0,0,5.05998,0.18327,0.783454,0.891732,2.13533,-0.388317,4.60965,-0.014924,0.0244804,0.00523934,0.00486855,0
889,door_3,3567,0,1.20229,1.08337,0.124549,0.0111414,0,0,0,5.05998,0.183271,0.783615,0.891572,2.13534,-0.388236,4.60965,-0.014924,0.0244774,0.00523931,0.00486902,0
890,door_3,3567,0,1.20229,1.08396,0.123927,0.0111414,1.62955e-15,0,0,5.05998,0.183271,0.78374,0.891446,2.13534,-0.388173,4.60965,-0.014924,0.0244749,0.00523924,0.00486949,0
891,door_3,3567,0,1.20229,1.08455,0.123308,0.0111414,0,0,0,5.05998,0.183271,0.783871,0.891316,2.13535,-0.388108,4.60965,-0.014924,0.0244801,0.00523913,0.00486996,0
892,door_3,3567,0,1.20229,1.08514,0.122692,0.0111414,0,0,0,5.05998,0.18327,0.78398,0.891207,2.13535,-0.388054,4.60965,-0.014924,0.0244794,0.00523897,0.00487041,0
893,door_3,3567,0,1.20229,1.08573,0.122079,0.0111414,2.30321e-15,0,0,5.05998,0.183271,0.783873,0.891313,2.13535,-0.388107,4.60965,-0.014924,0.0244787,0.00523886,0.00487086,0
894,door_3,3567,0,1.20229,1.08631,0.121469,0.0111414,7.04541e-15,0,0,5.05998,0.18327,0.783982,0.891205,2.13536,-0.388053,4.60965,-0.014924,0.0244801,0.0052387,0.00487131,0
895,door_3,3567,0,1.20229,1.08689,0.120862,0.0111414,0,0,0,5.05998,0.18327,0.78411,0.891076,2.13536,-0.387988,4.60965,-0.014924,0.0244801,0.00523851,0.00487174,0
896,door_3,3567,0,1.20229,1.08747,0.120258,0.0111414,0,0,0,5.05998,0.18327,0.784205,0.890981,2.13537,-0.387941,4.60965,-0.014924,0.0244773,0.0052383,0.00487217,0
897,door_3,3567,0,1.20229,1.08804,0.119657,0.0111414,3.2735e-14,0,0,5.05998,0.18327,0.784293,0.890893,2.13537,-0.387897,4.60965,-0.014924,0.0244744,0.00523805,0.0048726,0
899,door_3,3567,0,1.2023,1.08861,0.11906,0.0111414,1.0689e-14,0,0,5.05998,0.183271,0.784378,0.890808,2.13537,-0.387854,4.60965,-0.014924,0.0244803,0.0052378,0.00487302,0
900,door_3,3567,0,1.20229,1.08918,0.118465,0.0111414,0,0,0,5.05998,0.18327,0.784457,0.890729,2.13538,-0.387815,4.60965,-0.014924,0.0244845,0.00523753,0.00487343,0
901,door_3,3567,0,1.20229,1.08975,0.117873,0.0111414,0,0,0,5.05998,0.18327,0.784534,0.890652,2.13538,-0.387777,4.60965,-0.014924,0.0244814,0.00523724,0.00487384,0
902,door_3,3567,0,1.20229,1.09031,0.117284,0.0111414,0,0,0,5.05998,0.183271,0.784604,0.890582,2.13538,-0.387741,4.60965,-0.014924,0.0244875,0.00523692,0.00487424,0
903,door_3,3567,0,1.20229,1.09087,0.116698,0.0111414,0,0,0,5.05998,0.183271,0.784696,0.890491,2.13539,-0.387696,4.60964,-0.014924,0.024485,0.00523659,0.00487463,0
904,door_3,3567,0,1.20229,1.09143,0.116114,0.0111414,0,0,0,5.05998,0.183269,0.784523,0.890663,2.13539,-0.387782,4.60965,-0.014924,0.0244895,0.00523632,0.00487502,0
905,door_3,3567,0,1.20229,1.09198,0.115534,0.0111414,2.25212e-15,0,0,5.05998,0.18327,0.784593,0.890593,2.13539,-0.387747,4.60965,-0.014924,0.0244936,0.00523603,0.00487541,0
906,door_3,3567,0,1.20229,1.09253,0.114956,0.0111414,1.16621e-15,0,0,5.05998,0.18327,0.78466,0.890526,2.1354,-0.387714,4.60964,-0.014924,0.024489,0.00523572,0.00487578,0
907,door_3,3567,0,1.20229,1.09308,0.114381,0.0111414,0,0,0,5.05998,0.18327,0.784724,0.890463,2.1354,-0.387682,4.60964,-0.014924,0.0244858,0.0052354,0.00487616,0
908,door_3,3567,0,1.20229,1.09363,0.11381,0.0111414,3.71279e-15,0,0,5.05998,0.18327,0.784783,0.890403,2.1354,-0.387652,4.60964,-0.014924,0.0244907,0.00523507,0.00487652,0
910,door_3,3567,0,1.2023,1.09417,0.113242,0.0111414,5.44757e-15,0,0,5.05998,0.183271,0.784839,0.890347,2.13541,-0.387624,4.60964,-0.014924,0.0244866,0.00523472,0.00487688,0
911,door_3,3567,0,1.2023,1.09471,0.112677,0.0111414,1.57695e-14,0,0,5.05998,0.183272,0.784893,0.890293,2.13541,-0.387597,4.60964,-0.014924,0.0244909,0.00523436,0.00487724,0
912,door_3,3567,0,1.2023,1.09525,0.112114,0.0111414,0,0,0,5.05998,0.183272,0.784941,0.890245,2.13541,-0.387573,4.60964,-0.014924,0.024488,0.00523398,0.00487759,0
913,door_3,3567,0,1.2023,1.09578,0.111554,0.0111414,0,0,0,5.05998,0.183271,0.784525,0.890662,2.13541,-0.387781,4.60965,-0.014924,0.0244841,0.00523375,0.00487794,0
914,door_3,3567,0,1.20229,1.09632,0.110996,0.0111414,1.98347e-15,0,0,5.05998,0.18327,0.784596,0.89059,2.13542,-0.387745,4.60965,-0.014924,0.0244795,0.0052335,0.00487828,0
915,door_3,3567,0,1.20229,1.09685,0.110441,0.0111414,5.23759e-15,0,0,5.05998,0.18327,0.784665,0.890521,2.13542,-0.387711,4.60964,-0.014924,0.0244876,0.00523324,0.00487862,0
916,door_3,3567,0,1.20229,1.09737,0.109888,0.0111414,3.2632e-15,0,0,5.05998,0.183269,0.784727,0.890459,2.13542,-0.38768,4.60964,-0.014924,0.0244842,0.00523297,0.00487895,0
918,door_3,3567,0,1.20229,1.0979,0.109339,0.0111414,0,0,0,5.05998,0.18327,0.784785,0.890401,2.13542,-0.387651,4.60964,-0.014924,0.0244887,0.00523267,0.00487927,0
919,door_3,3567,0,1.2023,1.09842,0.108793,0.0111414,0,0,0,5.05998,0.183271,0.784839,0.890347,2.13543,-0.387624,4.60964,-0.014924,0.0244849,0.00523237,0.00487959,0
920,door_3,3567,0,1.2023,1.09894,0.108249,0.0111414,0,0,0,5.05998,0.183271,0.784891,0.890295,2.13543,-0.387598,4.60964,-0.014924,0.0244807,0.00523206,0.00487991,0
921,door_3,3567,0,1.2023,1.09946,0.107708,0.0111414,1.45086e-15,0,0,5.05998,0.183271,0.784938,0.890248,2.13543,-0.387574,4.60964,-0.014924,0.0244773,0.00523171,0.00488022,0
922,door_3,3567,0,1.20229,1.09997,0.10717,0.0111414,9.99355e-15,0,0,5.05998,0.18327,0.784523,0.890663,2.13543,-0.387782,4.60965,-0.014924,0.0244824,0.00523153,0.00488053,0
923,door_3,3567,0,1.20229,1.10048,0.106634,0.0111414,8.18374e-15,0,0,5.05998,0.183271,0.784594,0.890592,2.13544,-0.387746,4.60965,-0.014924,0.024487,0.00523132,0.00488083,0
924,door_3,3567,0,1.2023,1.10099,0.106101,0.0111414,9.13827e-17,0,0,5.05998,0.183271,0.784662,0.890524,2.13544,-0.387713,4.60964,-0.014924,0.0244913,0.0052311,0.00488113,0
925,door_3,3567,0,1.2023,1.1015,0.105571,0.0111414,0,0,0,5.05998,0.183271,0.784726,0.890461,2.13544,-0.387681,4.60964,-0.014924,0.0244954,0.00523086,0.00488142,0
926,door_3,3567,0,1.2023,1.102,0.105043,0.0111414,0,0,0,5.05998,0.183271,0.784785,0.890402,2.13544,-0.387651,4.60964,-0.014924,0.0244908,0.00523061,0.00488171,0
927,door_3,3567,0,1.2023,1.1025,0.104519,0.0111414,1.69445e-16,0,0,5.05998,0.183272,0.784842,0.890345,2.13545,-0.387623,4.60964,-0.014924,0.0245028,0.00523034,0.004882,0
928,door_3,3567,0,1.2023,1.103,0.103997,0.0111414,1.53034e-15,0,0,5.05998,0.183272,0.784894,0.890293,2.13545,-0.387597,4.60964,-0.014924,0.0244979,0.00523006,0.00488228,0
929,door_3,3567,0,1.20231,1.1035,0.103478,0.0111414,1.41342e-15,0,0,5.05998,0.183272,0.78494,0.890246,2.13545,-0.387574,4.60964,-0.014924,0.0244928,0.00522975,0.00488255,0
930,door_3,3567,0,1.2023,1.10399,0.102961,0.0111414,1.46212e-15,0,0,5.05998,0.183272,0.784524,0.890662,2.13545,-0.387782,4.60965,-0.014924,0.0244885,0.0052296,0.00488283,0
931,door_3,3567,0,1.2023,1.10448,0.102447,0.0111414,0,0,0,5.05998,0.183272,0.784594,0.890593,2.13545,-0.387747,4.60965,-0.014924,0.0244931,0.00522943,0.0048831,0
932,door_3,3567,0,1.20231,1.10497,0.101935,0.0111414,3.26931e-17,0,0,5.05998,0.183273,0.78466,0.890526,2.13546,-0.387714,4.60964,-0.014924,0.0244887,0.00522925,0.00488336,0
933,door_3,3567,0,1.2023,1.10546,0.101426,0.0111414,2.99653e-15,0,0,5.05998,0.183273,0.784722,0.890464,2.13546,-0.387683,4.60964,-0.014924,0.0244928,0.00522904,0.00488362,0
934,door_3,3567,0,1.20231,1.10594,0.10092,0.0111414,2.58524e-15,0,0,5.05998,0.183274,0.784782,0.890404,2.13546,-0.387653,4.60964,-0.014924,0.0244918,0.00522882,0.00488388,0
935,door_3,3567,0,1.20231,1.10643,0.100417,0.0111414,4.75065e-15,0,0,5.05998,0.183274,0.784836,0.89035,2.13546,-0.387626,4.60964,-0.014924,0.02449,0.00522859,0.00488413,0
936,door_3,3567,0,1.20232,1.10691,0.0999166,0.0111414,0,0,0,5.05998,0.183275,0.784889,0.890297,2.13546,-0.387599,4.60964,-0.014924,0.0244858,0.00522834,0.00488438,0
937,door_3,3567,0,1.20231,1.10738,0.0994182,0.0111414,8.49985e-15,0,0,5.05998,0.183274,0.784939,0.890248,2.13546,-0.387574,4.60964,-0.014924,0.0244931,0.00522807,0.00488462,0
938,door_3,3567,0,1.20231,1.10786,0.0989214,0.0111414,0,0,0,5.05998,0.183273,0.784523,0.890664,2.13547,-0.387782,4.60965,-0.014924,0.0244988,0.00522795,0.00488486,0
939,door_3,3567,0,1.20231,1.10833,0.0984277,0.0111414,2.399e-16,0,0,5.05998,0.183274,0.784592,0.890594,2.13547,-0.387748,4.60965,-0.014924,0.024498,0.00522781,0.0048851,0
940,door_3,3567,0,1.20232,1.1088,0.0979366,0.0111414,3.65531e-16,0,0,5.05998,0.183274,0.784658,0.890528,2.13547,-0.387714,4.60964,-0.014924,0.0245014,0.00522765,0.00488533,0
941,door_3,3567,0,1.20231,1.10927,0.0974477,0.0111414,1.53034e-15,0,0,5.05998,0.183274,0.78472,0.890466,2.13547,-0.387684,4.60964,-0.014924,0.0245069,0.00522748,0.00488557,0
943,door_3,3567,0,1.20231,1.10973,0.096961,0.0111414,2.40304e-16,0,0,5.05998,0.183274,0.784779,0.890407,2.13547,-0.387654,4.60964,-0.014924,0.0245016,0.00522728,0.00488579,0
944,door_3,3567,0,1.20232,1.11019,0.0964773,0.0111414,7.69527e-15,0,0,5.05998,0.183275,0.784834,0.890352,2.13547,-0.387627,4.60964,-0.014924,0.0244967,0.00522708,0.00488601,0
945,door_3,3567,0,1.20232,1.11066,0.0959955,0.0111414,5.13197e-16,0,0,5.05998,0.183274,0.784887,0.890299,2.13548,-0.3876,4.60964,-0.014924,0.0245006,0.00522686,0.00488623,0
946,door_3,3567,0,1.20231,1.11111,0.0955159,0.0111414,2.73419e-15,0,0,5.05998,0.183274,0.784934,0.890252,2.13548,-0.387577,4.60964,-0.014924,0.0244961,0.00522661,0.00488645,0
947,door_3,3567,0,1.20231,1.11157,0.0950386,0.0111414,1.95584e-15,0,0,5.05998,0.183274,0.785004,0.890182,2.13548,-0.387542,4.60964,-0.014924,0.0244919,0.00522634,0.00488666,0
948,door_3,3567,0,1.20232,1.11202,0.094564,0.0111414,5.50963e-15,0,0,5.05998,0.183274,0.785071,0.890115,2.13548,-0.387508,4.60964,-0.014924,0.0244893,0.00522606,0.00488687,0
949,door_3,3567,0,1.20231,1.11247,0.0940916,0.0111414,2.01142e-14,0,0,5.05998,0.183274,0.785135,0.890052,2.13548,-0.387476,4.60964,-0.014924,0.0244843,0.00522576,0.00488708,0
950,door_3,3567,0,1.20231,1.11292,0.0936214,0.0111414,5.56395e-16,0,0,5.05998,0.183274,0.785194,0.889993,2.13548,-0.387447,4.60964,-0.014924,0.0244884,0.00522545,0.00488728,0
951,door_3,3567,0,1.20231,1.11337,0.0931532,0.0111414,0,0,0,5.05998,0.183273,0.785224,0.889962,2.13548,-0.387431,4.60964,-0.014924,0.0244945,0.00522515,0.00488748,0
952,door_3,3567,0,1.20231,1.11382,0.0926876,0.0111414,1.15526e-15,0,0,5.05998,0.183273,0.785252,0.889934,2.13548,-0.387418,4.60964,-0.014924,0.0244909,0.00522483,0.00488767,0
953,door_3,3567,0,1.20232,1.11426,0.0922246,0.0111414,0,0,0,5.05998,0.183274,0.785277,0.889909,2.13549,-0.387405,4.60964,-0.014924,0.0244876,0.00522452,0.00488787,0
954,door_3,3567,0,1.20231,1.1147,0.0917633,0.0111414,0,0,0,5.05998,0.183273,0.785303,0.889884,2.13549,-0.387392,4.60964,-0.014924,0.0244834,0.00522421,0.00488805,0
955,door_3,3567,0,1.20231,1.11514,0.0913048,0.0111414,8.18374e-15,0,0,5.05998,0.183274,0.785325,0.889861,2.13549,-0.387381,4.60964,-0.014924,0.0244875,0.00522389,0.00488824,0
956,door_3,3567,0,1.20231,1.11557,0.090848,0.0111414,2.07227e-16,0,0,5.05998,0.183273,0.785114,0.890072,2.13549,-0.387487,4.60964,-0.014924,0.024486,0.00522365,0.00488843,0
957,door_3,3567,0,1.20232,1.11601,0.0903943,0.0111414,2.17472e-16,0,0,5.05998,0.183274,0.785151,0.890035,2.13549,-0.387468,4.60964,-0.014924,0.0244846,0.00522341,0.00488861,0
958,door_3,3567,0,1.20231,1.11644,0.0899422,0.0111414,0,0,0,5.05998,0.183273,0.785184,0.890003,2.13549,-0.387452,4.60964,-0.014924,0.0244878,0.00522314,0.00488879,0
959,door_3,3567,0,1.20232,1.11687,0.0894931,0.0111414,0,0,0,5.05998,0.183274,0.785215,0.889971,2.13549,-0.387436,4.60964,-0.014924,0.0244918,0.00522289,0.00488896,0
960,door_3,3567,0,1.20231,1.11729,0.0890456,0.0111414,2.96775e-15,0,0,5.05998,0.183274,0.78501,0.890176,2.13549,-0.387539,4.60964,-0.014924,0.0244899,0.0052227,0.00488913,0
961,door_3,3567,0,1.20231,1.11772,0.0886001,0.0111414,0,0,0,5.05998,0.183274,0.784578,0.890608,2.1355,-0.387755,4.60965,-0.014924,0.024485,0.00522265,0.0048893,0
962,door_3,3567,0,1.20231,1.11814,0.0881566,0.0111414,7.69527e-15,0,0,5.05998,0.183273,0.784646,0.89054,2.1355,-0.387721,4.60965,-0.014924,0.0244814,0.00522259,0.00488947,0
963,door_3,3567,0,1.20231,1.11856,0.0877157,0.0111414,9.43068e-17,0,0,5.05998,0.183274,0.78471,0.890477,2.1355,-0.387689,4.60964,-0.014924,0.0244857,0.00522251,0.00488963,0
964,door_3,3567,0,1.20231,1.11898,0.0872771,0.0111414,8.18374e-15,0,0,5.05998,0.183274,0.784768,0.890418,2.1355,-0.387659,4.60964,-0.014924,0.0244818,0.00522241,0.0048898,0
965,door_3,3567,0,1.20231,1.1194,0.0868407,0.0111414,4.83347e-17,0,0,5.05998,0.183274,0.784826,0.890361,2.1355,-0.387631,4.60964,-0.014924,0.0244903,0.0052223,0.00488996,0
966,door_3,3567,0,1.20231,1.11981,0.0864066,0.0111414,0,0,0,5.05998,0.183274,0.784876,0.890311,2.1355,-0.387606,4.60964,-0.014924,0.0244858,0.00522215,0.00489011,0
967,door_3,3567,0,1.20231,1.12023,0.0859746,0.0111414,1.2781e-15,0,0,5.05998,0.183274,0.78469,0.890496,2.1355,-0.387698,4.60964,-0.014924,0.0244819,0.00522207,0.00489027,0
968,door_3,3567,0,1.2023,1.12064,0.085544,0.0111414,8.85926e-17,0,0,5.05998,0.183273,0.784278,0.890908,2.1355,-0.387905,4.60965,-0.014924,0.0244786,0.00522214,0.00489042,0
969,door_3,3595,0,1.181,1.12094,0.0829953,0.0111675,3.83723e-08,0,0,5.06643,0.179385,0.785674,0.889512,2.136,-0.387207,4.60964,-0.014924,0.0244925,0.00522786,0.00486944,0
970,door_3,3628,0,1.15496,1.12111,0.078081,0.0111277,1.81114e-08,0,0,5.05661,0.176611,0.78708,0.888106,2.13604,-0.386504,4.60963,-0.014924,0.0245232,0.00523352,0.00486511,0
971,door_3,3667,0,1.15474,1.12128,0.073619,0.0111554,1.80646e-07,0,0,5.06341,0.179637,0.788349,0.886837,2.1374,-0.385869,4.60962,-0.014924,0.0246425,0.00523896,0.00481071,0
972,door_3,3676,0,1.18763,1.12161,0.0728589,0.0111698,3.79502e-06,0,0,5.06605,0.186164,0.789022,0.886164,2.13762,-0.385533,4.60961,-0.014924,0.0247883,0.00524345,0.00479149,0
975,door_3,3596,0,1.20579,1.12203,0.073949,0.01162,1.21963e-05,0,0,5.17393,0.195857,0.790397,0.884789,2.13715,-0.384845,4.6096,-0.014924,0.0250295,0.00524896,0.0048093,0
976,door_3,3595,0,1.33167,1.12308,0.0874129,0.0117179,5.00553e-07,0,0,5.20033,0.217209,0.791661,0.883525,2.13668,-0.384213,4.60959,-0.014924,0.0251946,0.00525437,0.00482693,0
977,door_3,3602,0,1.52013,1.12506,0.118179,0.011695,1.3996e-05,0,0,5.19159,0.259286,0.792362,0.882824,2.1362,-0.383863,4.60959,-0.014924,0.0253863,0.00525971,0.00484438,0
978,door_3,3592,0,1.53258,1.1271,0.146908,0.0117251,0,0,0,5.20219,0.261441,0.7932,0.881986,2.13573,-0.383444,4.60958,-0.014924,0.0254278,0.00526491,0.00486164,0
979,door_3,3591,0,1.53276,1.12913,0.172581,0.011725,8.67712e-15,0,0,5.20217,0.26148,0.794233,0.880953,2.13525,-0.382927,4.60957,-0.014924,0.02549,0.00527005,0.00487873,0
980,door_3,3592,0,1.53258,1.13115,0.195467,0.0117251,0,0,0,5.20219,0.261443,0.795315,0.879871,2.13477,-0.382387,4.60957,-0.014924,0.0255305,0.0052751,0.00489563,0
981,door_3,3592,0,1.53258,1.13315,0.215863,0.0117251,7.76129e-17,0,0,5.20219,0.261442,0.796393,0.878793,2.13429,-0.381848,4.60956,-0.014924,0.0255679,0.00528008,0.00491236,0
982,door_3,3592,0,1.53259,1.13515,0.23402,0.0117251,0,0,0,5.20219,0.261444,0.796964,0.878222,2.13381,-0.381562,4.60955,-0.014924,0.0256048,0.00528499,0.00492891,0
983,door_3,3592,0,1.53259,1.13714,0.250164,0.0117251,2.16902e-15,0,0,5.20219,0.261444,0.79753,0.877656,2.13333,-0.381279,4.60955,-0.014924,0.0256337,0.00528982,0.00494529,0
984,door_3,3592,0,1.53259,1.13911,0.264494,0.0117251,5.93297e-16,0,0,5.20219,0.261443,0.7981,0.877087,2.13284,-0.380995,4.60954,-0.014924,0.0256661,0.00529458,0.00496149,0
985,door_3,3592,0,1.53258,1.14108,0.277195,0.0117251,3.15612e-16,0,0,5.20219,0.261443,0.799166,0.87602,2.13236,-0.380461,4.60954,-0.014924,0.0256869,0.00529928,0.00497753,0
986,door_3,3592,0,1.53259,1.14304,0.28843,0.0117251,6.71526e-17,0,0,5.20219,0.261443,0.800238,0.874949,2.13187,-0.379926,4.60953,-0.014924,0.0257148,0.0053039,0.0049934,0
987,door_3,3592,0,1.53258,1.14499,0.298347,0.0117251,0,0,0,5.20219,0.261443,0.80079,0.874396,2.13138,-0.37965,4.60952,-0.014924,0.0257358,0.00530846,0.00500911,0
988,door_3,3592,0,1.53258,1.14692,0.307078,0.0117251,8.05652e-15,0,0,5.20219,0.261441,0.80185,0.873336,2.13089,-0.37912,4.60952,-0.014924,0.0257533,0.00531295,0.00502465,0
989,door_3,3592,0,1.53258,1.14885,0.314743,0.0117251,0,0,0,5.20219,0.261442,0.802912,0.872275,2.1304,-0.378589,4.60951,-0.014924,0.0257762,0.00531737,0.00504002,0
990,door_3,3592,0,1.53258,1.15077,0.321449,0.0117251,2.76569e-16,0,0,5.20219,0.261441,0.803716,0.87147,2.12991,-0.378187,4.6095,-0.014924,0.025798,0.00532173,0.00505524,0
991,door_3,3592,0,1.53258,1.15268,0.327294,0.0117251,0,0,0,5.20219,0.261442,0.804766,0.87042,2.12942,-0.377662,4.6095,-0.014924,0.0258115,0.00532602,0.00507029,0
992,door_3,3592,0,1.53258,1.15458,0.332364,0.0117251,6.40754e-15,0,0,5.20219,0.261441,0.805816,0.869371,2.12892,-0.377137,4.60949,-0.014924,0.0258306,0.00533026,0.00508519,0
993,door_3,3486,0,1.62612,1.15694,0.346045,0.0123909,0.000439418,0,0,5.2563,0.291579,0.806693,0.868494,2.12843,-0.376699,4.60948,-0.014924,0.026277,0.00533457,0.00509993,0
994,door_3,3468,0,1.60747,1.15919,0.356268,0.0122208,0.000200553,0,0,5.27263,0.282828,0.807528,0.867658,2.12775,-0.376281,4.60947,-0.014924,0.0266804,0.0053388,0.00511298,0
995,door_3,3390,0,1.12401,1.15743,0.320642,0.012372,0.000527284,0,0,5.23084,0.183626,0.808861,0.866326,2.1272,-0.375615,4.60946,-0.014924,0.0271143,0.00534299,0.00512629,0
1004,door_3,1804,0,0.833014,1.14121,0.288577,0.0148763,0.000961009,0,0,5.70422,0.171935,0.808778,0.865219,2.1267,-0.376251,4.60947,-0.014924,0.0275382,0.00534701,0.0051406,0
1009,door_3,1510,0,1.10084,1.13919,0.25972,0.0148884,0.000405848,0,0,5.82721,0.196358,0.811107,0.864079,2.12621,-0.374492,4.60945,-0.014924,0.0279134,0.00535105,0.00515476,0
1017,door_3,862,0,0.536704,1.10907,0.233748,0.0143345,1.45184e-06,0,0,5.79506,0.103552,0.808686,0.863009,2.12571,-0.377447,4.60949,-0.014924,0.0283367,0.005355,0.00516877,0
1018,door_3,1197,0,0.860243,1.09663,0.210373,0.014963,0.000849513,0,0,5.7475,0.1468,0.813327,0.861825,2.12521,-0.373399,4.60943,-0.014924,0.0287014,0.00535893,0.00518263,0
1019,door_3,801,0,0.620608,1.07283,0.189336,0.0169133,0.00310076,0,0,5.68166,0.121673,0.814547,0.860639,2.12472,-0.372772,4.60942,-0.014924,0.0291321,0.00536282,0.00519635,0
1021,door_3,1839,0,0.548992,1.04663,0.170402,0.0173522,0.00404573,0,0,5.56922,0.170822,0.815174,0.859493,2.12422,-0.372718,4.60942,-0.014924,0.0295471,0.00536663,0.00520992,0
1025,door_3,1250,0,0.519946,1.0203,0.153362,0.0124294,0.000640025,0,0,5.2176,0.1484,0.815451,0.858344,2.12372,-0.373016,4.60943,-0.014924,0.0299364,0.00537033,0.00522335,0
1026,door_3,1893,0,0.652847,1.00193,0.138026,0.011828,4.2449e-05,0,0,5.21669,0.149046,0.811364,0.857283,2.12322,-0.377632,4.60949,-0.014924,0.0300359,0.00537333,0.00523663,0
1027,door_3,1902,0,0.630538,0.983357,0.124223,0.0117875,8.88212e-07,0,0,5.21694,0.142131,0.797441,0.856469,2.12272,-0.391961,4.60971,-0.014924,0.0295235,0.00537502,0.00524978,0
1028,door_3,1894,0,0.596733,0.964026,0.111801,0.0117859,1.57016e-14,0,0,5.21676,0.132069,0.783693,0.855594,2.12222,-0.406144,4.60992,-0.014924,0.0290412,0.00537691,0.00526278,0
1029,door_3,1894,0,0.568842,0.944267,0.100621,0.0117859,5.91427e-15,0,0,5.21676,0.123769,0.770397,0.854705,2.12172,-0.419884,4.61013,-0.014924,0.0286058,0.00537898,0.00527565,0
1030,door_3,1894,0,0.543178,0.924212,0.0905587,0.0117859,8.17604e-15,0,0,5.21676,0.116444,0.757588,0.853803,2.12122,-0.433142,4.61032,-0.014924,0.0282164,0.00538122,0.00528838,0
1031,door_3,1894,0,0.519137,0.903959,0.0815028,0.0117859,0,0,0,5.21676,0.109921,0.744971,0.852894,2.12072,-0.446212,4.61052,-0.014924,0.027849,0.00538357,0.00530098,0
1032,door_3,1894,0,0.497109,0.883616,0.0733525,0.0117859,9.17389e-17,0,0,5.21676,0.104283,0.732744,0.851974,2.12022,-0.458898,4.61071,-0.014924,0.0275177,0.00538602,0.00531344,0
1033,door_3,1894,0,0.477048,0.863288,0.0660173,0.0117859,1.7865e-14,0,0,5.21676,0.0994642,0.720887,0.851105,2.11972,-0.471188,4.61089,-0.014924,0.0272166,0.00538857,0.00532578,0
1034,door_3,1894,0,0.458811,0.843064,0.0594155,0.0117859,4.63374e-16,0,0,5.21676,0.0953764,0.709367,0.850168,2.11922,-0.483175,4.61107,-0.014924,0.0269419,0.00539118,0.00533798,0
1036,door_3,1894,0,0.442469,0.823034,0.053474,0.0117859,1.28872e-16,0,0,5.21676,0.0919606,0.698251,0.849286,2.11872,-0.494731,4.61124,-0.014924,0.0266973,0.00539385,0.00535005,0
1037,door_3,1894,0,0.427931,0.803279,0.0481266,0.0117859,0,0,0,5.21676,0.0891326,0.687583,0.848332,2.11822,-0.505875,4.61141,-0.014924,0.0264834,0.00539657,0.00536199,0
