cycle,node,L,p_exists,cx,cy,inroom,roomprior_loaded,won,since_det,sil_occ,sil_free,sil_free_eff,n_detectable,n_total,n_occluded,resolvability,central_frac,p_detect,oblq,remove_streak,obs_top_z,obs_top_conf,trunc,gated,gate_fresh
44640,door_2,4,0.982014,0.777063,2.538,1,1,0,47224,0,0,0,0,420,420,0,0,0,0.734218,0,2.05811,0.999681,0,0,0
44700,door_3,4,0.982014,-0.366276,4.60932,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936613,0,2.04177,0.999999,0,0,1
44700,door_2,4,0.982014,0.777063,2.538,1,1,0,47290,0,0,0,0,420,420,0,0,0,0.734218,0,2.05811,0.999681,0,0,0
44760,door_3,4,0.982014,-0.366526,4.60933,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936626,0,2.04177,0.999999,0,0,0
44760,door_2,4,0.982014,0.777063,2.538,1,1,0,47359,0,0,0,0,420,420,0,0,0,0.734218,0,2.05811,0.999681,0,0,0
44820,door_3,4,0.982014,-0.367908,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.9367,0,2.04177,0.999999,0,0,1
44820,door_2,4,0.982014,0.777063,2.538,1,1,0,47424,0,0,0,0,420,420,0,0,0,0.734219,0,2.05811,0.999681,0,0,0
44880,door_3,4,0.982014,-0.366588,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93663,0,2.04177,0.999999,0,0,1
44880,door_2,4,0.982014,0.777063,2.538,1,1,0,47491,0,0,0,0,420,420,0,0,0,0.734219,0,2.05811,0.999681,0,0,0
44940,door_3,4,0.982014,-0.367556,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936682,0,2.04177,0.999999,0,0,1
44940,door_2,4,0.982014,0.777063,2.538,1,1,0,47558,0,0,0,0,420,420,0,0,0,0.734219,0,2.05811,0.999681,0,0,0
45000,door_3,4,0.982014,-0.367672,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936688,0,2.04177,0.999999,0,0,1
45000,door_2,4,0.982014,0.777063,2.538,1,1,0,47624,0,0,0,0,420,420,0,0,0,0.734219,0,2.05811,0.999681,0,0,0
45060,door_3,4,0.982014,-0.36638,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936619,0,2.04177,0.999999,0,0,1
45060,door_2,4,0.982014,0.777063,2.538,1,1,0,47689,0,0,0,0,420,420,0,0,0,0.734219,0,2.05811,0.999681,0,0,0
45120,door_3,4,0.982014,-0.367529,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93668,0,2.04177,0.999999,0,0,1
45120,door_2,4,0.982014,0.777063,2.538,1,1,0,47754,0,0,0,0,420,420,0,0,0,0.734219,0,2.05811,0.999681,0,0,0
45180,door_3,4,0.982014,-0.369797,4.60938,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936801,0,2.04177,0.999999,0,0,0
45180,door_2,4,0.982014,0.777063,2.538,1,1,0,47820,0,0,0,0,420,420,0,0,0,0.73422,0,2.05811,0.999681,0,0,0
45240,door_3,4,0.982014,-0.368527,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936734,0,2.04177,0.999999,0,0,1
45240,door_2,4,0.982014,0.777063,2.538,1,1,0,47886,0,0,0,0,420,420,0,0,0,0.734219,0,2.05811,0.999681,0,0,0
45300,door_3,4,0.982014,-0.369131,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936766,0,2.04177,0.999999,0,0,1
45300,door_2,4,0.982014,0.777063,2.538,1,1,0,47955,0,0,0,0,420,420,0,0,0,0.73422,0,2.05811,0.999681,0,0,0
45360,door_3,4,0.982014,-0.371208,4.6094,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936877,0,2.04177,0.999999,0,0,0
45360,door_2,4,0.982014,0.777063,2.538,1,1,0,48023,0,0,0,0,420,420,0,0,0,0.73422,0,2.05811,0.999681,0,0,0
45420,door_3,4,0.982014,-0.369115,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936765,0,2.04177,0.999999,0,0,1
45420,door_2,4,0.982014,0.777063,2.538,1,1,0,48088,0,0,0,0,420,420,0,0,0,0.73422,0,2.05811,0.999681,0,0,0
45480,door_3,4,0.982014,-0.367356,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936672,0,2.04177,0.999999,0,0,1
45480,door_2,4,0.982014,0.777063,2.538,1,1,0,48154,0,0,0,0,420,420,0,0,0,0.73422,0,2.05811,0.999681,0,0,0
45540,door_3,4,0.982014,-0.368096,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936711,0,2.04177,0.999999,0,0,1
45540,door_2,4,0.982014,0.777063,2.538,1,1,0,48224,0,0,0,0,420,420,0,0,0,0.73422,0,2.05811,0.999681,0,0,0
45600,door_3,4,0.982014,-0.369018,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936761,0,2.04177,0.999999,0,0,1
45600,door_2,4,0.982014,0.777063,2.538,1,1,0,48289,0,0,0,0,420,420,0,0,0,0.73422,0,2.05811,0.999681,0,0,0
45660,door_3,4,0.982014,-0.369666,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936795,0,2.04177,0.999999,0,0,1
45660,door_2,4,0.982014,0.777063,2.538,1,1,0,48354,0,0,0,0,420,420,0,0,0,0.73422,0,2.05811,0.999681,0,0,0
45720,door_3,4,0.982014,-0.369283,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936775,0,2.04177,0.999999,0,0,1
45720,door_2,4,0.982014,0.777063,2.538,1,1,0,48423,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
45780,door_3,4,0.982014,-0.367555,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936683,0,2.04177,0.999999,0,0,1
45780,door_2,4,0.982014,0.777063,2.538,1,1,0,48490,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
45840,door_3,4,0.982014,-0.36808,4.60935,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936711,0,2.04177,0.999999,0,0,0
45840,door_2,4,0.982014,0.777063,2.538,1,1,0,48560,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
45900,door_3,4,0.982014,-0.368202,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936718,0,2.04177,0.999999,0,0,1
45900,door_2,4,0.982014,0.777063,2.538,1,1,0,48624,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
45960,door_3,4,0.982014,-0.366425,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936623,0,2.04177,0.999999,0,0,1
45960,door_2,4,0.982014,0.777063,2.538,1,1,0,48692,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
46020,door_3,4,0.982014,-0.366688,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936637,0,2.04177,0.999999,0,0,1
46020,door_2,4,0.982014,0.777063,2.538,1,1,0,48757,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
46080,door_3,4,0.982014,-0.369943,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936811,0,2.04177,0.999999,0,0,1
46080,door_2,4,0.982014,0.777063,2.538,1,1,0,48827,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
46140,door_3,4,0.982014,-0.36974,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.9368,0,2.04177,0.999999,0,0,1
46140,door_2,4,0.982014,0.777063,2.538,1,1,0,48897,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
46200,door_3,4,0.982014,-0.372164,4.60941,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936929,0,2.04177,0.999999,0,0,1
46200,door_2,4,0.982014,0.777063,2.538,1,1,0,48966,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
46260,door_3,4,0.982014,-0.367855,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.9367,0,2.04177,0.999999,0,0,1
46260,door_2,4,0.982014,0.777063,2.538,1,1,0,49033,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
46320,door_3,4,0.982014,-0.369486,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936787,0,2.04177,0.999999,0,0,1
46320,door_2,4,0.982014,0.777063,2.538,1,1,0,49106,0,0,0,0,420,420,0,0,0,0.734221,0,2.05811,0.999681,0,0,0
46380,door_3,4,0.982014,-0.371284,4.6094,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936883,0,2.04177,0.999999,0,0,1
46380,door_2,4,0.982014,0.777063,2.538,1,1,0,49175,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46440,door_3,4,0.982014,-0.369255,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936774,0,2.04177,0.999999,0,0,1
46440,door_2,4,0.982014,0.777063,2.538,1,1,0,49245,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46500,door_3,4,0.982014,-0.369332,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936779,0,2.04177,0.999999,0,0,1
46500,door_2,4,0.982014,0.777063,2.538,1,1,0,49312,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46560,door_3,4,0.982014,-0.367751,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936694,0,2.04177,0.999999,0,0,1
46560,door_2,4,0.982014,0.777063,2.538,1,1,0,49381,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46620,door_3,4,0.982014,-0.368979,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93676,0,2.04177,0.999999,0,0,1
46620,door_2,4,0.982014,0.777063,2.538,1,1,0,49448,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46680,door_3,4,0.982014,-0.369319,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936778,0,2.04177,0.999999,0,0,1
46680,door_2,4,0.982014,0.777063,2.538,1,1,0,49514,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46740,door_3,4,0.982014,-0.367879,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936702,0,2.04177,0.999999,0,0,1
46740,door_2,4,0.982014,0.777063,2.538,1,1,0,49582,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46800,door_3,4,0.982014,-0.366513,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936629,0,2.04177,0.999999,0,0,1
46800,door_2,4,0.982014,0.777063,2.538,1,1,0,49649,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46860,door_3,4,0.982014,-0.367901,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936703,0,2.04177,0.999999,0,0,1
46860,door_2,4,0.982014,0.777063,2.538,1,1,0,49714,0,0,0,0,420,420,0,0,0,0.734222,0,2.05811,0.999681,0,0,0
46920,door_3,4,0.982014,-0.371447,4.6094,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936892,0,2.04177,0.999999,0,0,1
46920,door_2,4,0.982014,0.777063,2.538,1,1,0,49781,0,0,0,0,420,420,0,0,0,0.734223,0,2.05811,0.999681,0,0,0
46980,door_3,4,0.982014,-0.368351,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936727,0,2.04177,0.999999,0,0,1
46980,door_2,4,0.982014,0.777063,2.538,1,1,0,49843,0,0,0,0,420,420,0,0,0,0.734223,0,2.05811,0.999681,0,0,0
47040,door_3,4,0.982014,-0.37028,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936831,0,2.04177,0.999999,0,0,1
47040,door_2,4,0.982014,0.777063,2.538,1,1,0,49910,0,0,0,0,420,420,0,0,0,0.734224,0,2.05811,0.999681,0,0,0
47100,door_3,4,0.982014,-0.366472,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936628,0,2.04177,0.999999,0,0,1
47100,door_2,4,0.982014,0.777063,2.538,1,1,0,49975,0,0,0,0,420,420,0,0,0,0.734224,0,2.05811,0.999681,0,0,0
47160,door_3,4,0.982014,-0.371812,4.60941,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936913,0,2.04177,0.999999,0,0,0
47160,door_2,4,0.982014,0.777063,2.538,1,1,0,50039,0,0,0,0,420,420,0,0,0,0.734225,0,2.05811,0.999681,0,0,0
47220,door_3,4,0.982014,-0.368617,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936743,0,2.04177,0.999999,0,0,1
47220,door_2,4,0.982014,0.777063,2.538,1,1,0,50106,0,0,0,0,420,420,0,0,0,0.734225,0,2.05811,0.999681,0,0,0
47280,door_3,4,0.982014,-0.369581,4.60937,1,1,1,2,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936794,0,2.04177,0.999999,0,0,0
47280,door_2,4,0.982014,0.777063,2.538,1,1,0,50175,0,0,0,0,420,420,0,0,0,0.734225,0,2.05811,0.999681,0,0,0
47340,door_3,4,0.982014,-0.369592,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936795,0,2.04177,0.999999,0,0,1
47340,door_2,4,0.982014,0.777063,2.538,1,1,0,50240,0,0,0,0,420,420,0,0,0,0.734226,0,2.05811,0.999681,0,0,0
47400,door_3,4,0.982014,-0.368313,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936727,0,2.04177,0.999999,0,0,1
47400,door_2,4,0.982014,0.777063,2.538,1,1,0,50306,0,0,0,0,420,420,0,0,0,0.734226,0,2.05811,0.999681,0,0,0
47460,door_3,4,0.982014,-0.366282,4.60932,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936619,0,2.04177,0.999999,0,0,1
47460,door_2,4,0.982014,0.777063,2.538,1,1,0,50373,0,0,0,0,420,420,0,0,0,0.734226,0,2.05811,0.999681,0,0,0
47520,door_3,4,0.982014,-0.368354,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936729,0,2.04177,0.999999,0,0,1
47520,door_2,4,0.982014,0.777063,2.538,1,1,0,50437,0,0,0,0,420,420,0,0,0,0.734226,0,2.05811,0.999681,0,0,0
47580,door_3,4,0.982014,-0.364641,4.6093,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936532,0,2.04177,0.999999,0,0,1
47580,door_2,4,0.982014,0.777063,2.538,1,1,0,50505,0,0,0,0,420,420,0,0,0,0.734226,0,2.05811,0.999681,0,0,0
47640,door_3,4,0.982014,-0.370301,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936834,0,2.04177,0.999999,0,0,1
47640,door_2,4,0.982014,0.777063,2.538,1,1,0,50573,0,0,0,0,420,420,0,0,0,0.734227,0,2.05811,0.999681,0,0,0
47700,door_3,4,0.982014,-0.36823,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936723,0,2.04177,0.999999,0,0,1
47700,door_2,4,0.982014,0.777063,2.538,1,1,0,50637,0,0,0,0,420,420,0,0,0,0.734227,0,2.05811,0.999681,0,0,0
47760,door_3,4,0.982014,-0.366189,4.60932,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936615,0,2.04177,0.999999,0,0,1
47760,door_2,4,0.982014,0.777063,2.538,1,1,0,50706,0,0,0,0,420,420,0,0,0,0.734227,0,2.05811,0.999681,0,0,0
47820,door_3,4,0.982014,-0.367468,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936683,0,2.04177,0.999999,0,0,1
47820,door_2,4,0.982014,0.777063,2.538,1,1,0,50770,0,0,0,0,420,420,0,0,0,0.734227,0,2.05811,0.999681,0,0,0
47880,door_3,4,0.982014,-0.369119,4.60937,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936771,0,2.04177,0.999999,0,0,0
47880,door_2,4,0.982014,0.777063,2.538,1,1,0,50837,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
47940,door_3,4,0.982014,-0.36769,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936695,0,2.04177,0.999999,0,0,1
47940,door_2,4,0.982014,0.777063,2.538,1,1,0,50901,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
48000,door_3,4,0.982014,-0.368235,4.60935,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936724,0,2.04177,0.999999,0,0,0
48000,door_2,4,0.982014,0.777063,2.538,1,1,0,50965,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
48060,door_3,4,0.982014,-0.366329,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936623,0,2.04177,0.999999,0,0,1
48060,door_2,4,0.982014,0.777063,2.538,1,1,0,51034,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
48120,door_3,4,0.982014,-0.368395,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936733,0,2.04177,0.999999,0,0,1
48120,door_2,4,0.982014,0.777063,2.538,1,1,0,51101,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
48180,door_3,4,0.982014,-0.366528,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936634,0,2.04177,0.999999,0,0,1
48180,door_2,4,0.982014,0.777063,2.538,1,1,0,51171,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
48240,door_3,4,0.982014,-0.369139,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936773,0,2.04177,0.999999,0,0,1
48240,door_2,4,0.982014,0.777063,2.538,1,1,0,51242,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
48300,door_3,4,0.982014,-0.369008,4.60937,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936766,0,2.04177,0.999999,0,0,0
48300,door_2,4,0.982014,0.777063,2.538,1,1,0,51308,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
48360,door_3,4,0.982014,-0.369408,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936787,0,2.04177,0.999999,0,0,1
48360,door_2,4,0.982014,0.777063,2.538,1,1,0,51376,0,0,0,0,420,420,0,0,0,0.734228,0,2.05811,0.999681,0,0,0
48420,door_3,4,0.982014,-0.36843,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936735,0,2.04177,0.999999,0,0,1
48420,door_2,4,0.982014,0.777063,2.538,1,1,0,51444,0,0,0,0,420,420,0,0,0,0.734229,0,2.05811,0.999681,0,0,0
48480,door_3,4,0.982014,-0.368026,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936714,0,2.04177,0.999999,0,0,1
48480,door_2,4,0.982014,0.777063,2.538,1,1,0,51513,0,0,0,0,420,420,0,0,0,0.734229,0,2.05811,0.999681,0,0,0
48540,door_3,4,0.982014,-0.36903,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936768,0,2.04177,0.999999,0,0,1
48540,door_2,4,0.982014,0.777063,2.538,1,1,0,51582,0,0,0,0,420,420,0,0,0,0.734229,0,2.05811,0.999681,0,0,0
48600,door_3,4,0.982014,-0.373161,4.60943,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936988,0,2.04177,0.999999,0,0,1
48600,door_2,4,0.982014,0.777063,2.538,1,1,0,51654,0,0,0,0,420,420,0,0,0,0.734229,0,2.05811,0.999681,0,0,0
48660,door_3,4,0.982014,-0.367694,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936697,0,2.04177,0.999999,0,0,1
48660,door_2,4,0.982014,0.777063,2.538,1,1,0,51722,0,0,0,0,420,420,0,0,0,0.734229,0,2.05811,0.999681,0,0,0
48720,door_3,4,0.982014,-0.369345,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936785,0,2.04177,0.999999,0,0,1
48720,door_2,4,0.982014,0.777063,2.538,1,1,0,51789,0,0,0,0,420,420,0,0,0,0.73423,0,2.05811,0.999681,0,0,0
48780,door_3,4,0.982014,-0.367783,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936702,0,2.04177,0.999999,0,0,1
48780,door_2,4,0.982014,0.777063,2.538,1,1,0,51858,0,0,0,0,420,420,0,0,0,0.73423,0,2.05811,0.999681,0,0,0
48840,door_3,4,0.982014,-0.366461,4.60933,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936632,0,2.04177,0.999999,0,0,1
48840,door_2,4,0.982014,0.777063,2.538,1,1,0,51924,0,0,0,0,420,420,0,0,0,0.73423,0,2.05811,0.999681,0,0,0
48900,door_3,4,0.982014,-0.370041,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936823,0,2.04177,0.999999,0,0,1
48900,door_2,4,0.982014,0.777063,2.538,1,1,0,51992,0,0,0,0,420,420,0,0,0,0.734231,0,2.05811,0.999681,0,0,0
48960,door_3,4,0.982014,-0.365383,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936575,0,2.04177,0.999999,0,0,1
48960,door_2,4,0.982014,0.777063,2.538,1,1,0,52058,0,0,0,0,420,420,0,0,0,0.734231,0,2.05811,0.999681,0,0,0
49020,door_3,4,0.982014,-0.369709,4.60938,1,1,1,1,266,98,51.3333,364,420,56,0.604396,1,0.52381,0.936805,0,2.04177,0.999999,0,0,0
49020,door_2,4,0.982014,0.777063,2.538,1,1,0,52125,0,0,0,0,420,420,0,0,0,0.734231,0,2.05811,0.999681,0,0,0
49080,door_3,4,0.982014,-0.369104,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936773,0,2.04177,0.999999,0,0,1
49080,door_2,4,0.982014,0.777063,2.538,1,1,0,52192,0,0,0,0,420,420,0,0,0,0.734231,0,2.05811,0.999681,0,0,0
49140,door_3,4,0.982014,-0.371053,4.6094,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936877,0,2.04177,0.999999,0,0,1
49140,door_2,4,0.982014,0.777063,2.538,1,1,0,52258,0,0,0,0,420,420,0,0,0,0.734232,0,2.05811,0.999681,0,0,0
49200,door_3,4,0.982014,-0.368209,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936726,0,2.04177,0.999999,0,0,1
49200,door_2,4,0.982014,0.777063,2.538,1,1,0,52329,0,0,0,0,420,420,0,0,0,0.734232,0,2.05811,0.999681,0,0,0
49260,door_3,4,0.982014,-0.367703,4.60935,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936699,0,2.04177,0.999999,0,0,1
49260,door_2,4,0.982014,0.777063,2.538,1,1,0,52397,0,0,0,0,420,420,0,0,0,0.734232,0,2.05811,0.999681,0,0,0
49320,door_3,4,0.982014,-0.369507,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936795,0,2.04177,0.999999,0,0,1
49320,door_2,4,0.982014,0.777063,2.538,1,1,0,52464,0,0,0,0,420,420,0,0,0,0.734232,0,2.05811,0.999681,0,0,0
49380,door_3,4,0.982014,-0.367289,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936678,0,2.04177,0.999999,0,0,1
49380,door_2,4,0.982014,0.777063,2.538,1,1,0,52533,0,0,0,0,420,420,0,0,0,0.734233,0,2.05811,0.999681,0,0,0
49440,door_3,4,0.982014,-0.369926,4.60938,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936818,0,2.04177,0.999999,0,0,1
49440,door_2,4,0.982014,0.777063,2.538,1,1,0,52599,0,0,0,0,420,420,0,0,0,0.734232,0,2.05811,0.999681,0,0,0
49500,door_3,4,0.982014,-0.369239,4.60937,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936782,0,2.04177,0.999999,0,0,1
49500,door_2,4,0.982014,0.777063,2.538,1,1,0,52667,0,0,0,0,420,420,0,0,0,0.734233,0,2.05811,0.999681,0,0,0
49560,door_3,4,0.982014,-0.367575,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936693,0,2.04177,0.999999,0,0,1
49560,door_2,4,0.982014,0.777063,2.538,1,1,0,52734,0,0,0,0,420,420,0,0,0,0.734233,0,2.05811,0.999681,0,0,0
49620,door_3,4,0.982014,-0.368954,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936767,0,2.04177,0.999999,0,0,1
49620,door_2,4,0.982014,0.777063,2.538,1,1,0,52802,0,0,0,0,420,420,0,0,0,0.734233,0,2.05811,0.999681,0,0,0
49680,door_3,4,0.982014,-0.365196,4.60931,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936567,0,2.04177,0.999999,0,0,1
49680,door_2,4,0.982014,0.777063,2.538,1,1,0,52868,0,0,0,0,420,420,0,0,0,0.734234,0,2.05811,0.999681,0,0,0
49740,door_3,4,0.982014,-0.370881,4.60939,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.93687,0,2.04177,0.999999,0,0,1
49740,door_2,4,0.982014,0.777063,2.538,1,1,0,52934,0,0,0,0,420,420,0,0,0,0.734234,0,2.05811,0.999681,0,0,0
49800,door_3,4,0.982014,-0.367517,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936691,0,2.04177,0.999999,0,0,1
49800,door_2,4,0.982014,0.777063,2.538,1,1,0,52997,0,0,0,0,420,420,0,0,0,0.734234,0,2.05811,0.999681,0,0,0
49860,door_3,4,0.982014,-0.368958,4.60936,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936768,0,2.04177,0.999999,0,0,1
49860,door_2,4,0.982014,0.777063,2.538,1,1,0,53060,0,0,0,0,420,420,0,0,0,0.734234,0,2.05811,0.999681,0,0,0
49920,door_3,4,0.982014,-0.364602,4.6093,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936536,0,2.04177,0.999999,0,0,1
49920,door_2,4,0.982014,0.777063,2.538,1,1,0,53128,0,0,0,0,420,420,0,0,0,0.734234,0,2.05811,0.999681,0,0,0
49980,door_3,4,0.982014,-0.367535,4.60934,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936692,0,2.04177,0.999999,0,0,1
49980,door_2,4,0.982014,0.777063,2.538,1,1,0,53196,0,0,0,0,420,420,0,0,0,0.734235,0,2.05811,0.999681,0,0,0
50040,door_3,4,0.982014,-0.364432,4.6093,1,1,1,0,266,98,0,364,420,56,0.604396,1,0.52381,0.936527,0,2.04177,0.999999,0,0,1
50040,door_2,4,0.982014,0.777063,2.538,1,1,0,53261,0,0,0,0,420,420,0,0,0,0.734235,0,2.05811,0.999681,0,0,0
