cycle,n_door_slices,slice_idx,npts,conf,cx,cy,range,trunc_frac,motion_var
1927,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1927,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1928,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1928,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1929,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1929,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1930,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1930,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1931,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1931,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1932,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1932,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1933,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1933,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1934,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1934,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1935,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1935,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1936,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1936,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1937,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1937,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1938,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1938,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1939,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1939,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1940,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1940,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1941,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1941,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1942,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1942,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1943,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1943,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1944,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1944,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1945,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1945,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1946,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1946,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1947,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1947,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1948,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1948,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1949,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1949,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1950,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1950,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1951,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1951,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1952,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1952,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1953,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1953,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1954,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1954,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1955,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1955,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1956,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1956,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1957,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1957,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1958,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1958,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1959,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1959,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1960,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1960,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1961,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1961,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1962,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1962,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1963,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1963,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1964,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1964,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1965,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1965,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1966,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1966,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1967,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1967,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1968,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1968,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1969,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1969,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1970,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1970,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1971,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1971,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1972,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1972,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1973,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1973,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1974,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1974,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1975,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1975,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1976,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1976,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1977,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1977,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1978,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1978,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1979,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1979,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1980,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1980,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1981,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1981,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1982,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1982,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1983,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1983,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1984,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1984,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1985,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1985,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1986,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1986,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1987,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1987,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1988,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1988,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1989,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1989,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1990,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1990,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1991,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1991,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1992,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1992,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1993,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1993,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1994,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1994,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1995,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1995,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1996,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1996,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1997,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1997,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1998,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1998,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
1999,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
1999,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2000,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2000,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2001,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2001,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2002,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2002,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2003,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2003,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2004,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2004,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2005,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2005,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2006,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2006,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2007,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2007,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2008,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2008,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2009,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2009,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2010,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2010,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2011,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2011,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2012,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2012,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2013,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2013,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2014,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2014,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2015,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2015,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2016,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2016,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2017,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2017,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2018,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2018,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2019,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2019,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2020,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2020,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2021,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2021,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2022,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2022,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2023,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2023,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2024,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2024,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2025,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2025,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2026,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2026,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2027,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2027,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2028,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2028,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2029,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2029,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2030,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2030,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2031,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2031,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2032,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2032,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2033,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2033,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2034,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2034,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2035,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2035,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2036,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2036,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2037,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2037,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2038,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2038,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2039,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2039,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2040,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2040,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2041,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2041,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2042,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2042,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2043,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2043,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2044,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2044,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2045,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2045,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2046,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2046,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2047,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2047,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2048,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2048,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2049,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2049,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2050,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2050,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2051,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2051,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2052,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2052,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2053,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2053,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2054,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2054,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2055,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2055,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2056,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2056,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2057,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2057,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2058,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2058,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2059,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2059,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2060,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2060,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2061,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2061,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2062,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2062,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2063,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2063,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2064,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2064,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2065,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2065,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2066,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2066,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2067,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2067,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2068,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2068,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2069,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2069,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2070,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2070,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2071,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2071,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2072,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2072,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2073,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2073,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2074,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2074,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2075,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2075,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2076,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2076,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2077,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2077,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2078,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2078,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2079,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2079,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2080,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2080,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2081,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2081,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2082,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2082,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2083,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2083,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2084,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2084,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2085,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2085,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2086,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2086,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2087,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2087,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2088,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2088,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2089,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2089,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2090,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2090,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2091,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2091,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2092,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2092,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2093,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2093,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2094,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2094,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2095,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2095,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2096,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2096,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2097,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2097,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2098,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2098,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2099,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2099,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2100,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2100,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2101,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2101,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2102,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2102,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2103,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2103,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2104,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2104,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2105,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2105,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2106,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2106,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2107,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2107,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2108,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2108,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2109,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2109,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2110,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2110,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2111,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2111,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2112,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2112,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2113,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2113,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2114,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2114,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2115,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2115,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2116,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2116,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2117,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2117,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2118,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2118,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2119,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2119,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2120,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2120,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2121,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2121,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2122,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2122,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2123,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2123,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2124,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2124,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2125,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2125,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2126,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2126,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2127,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2127,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2128,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2128,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2129,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2129,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2130,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2130,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2131,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2131,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2132,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2132,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2133,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2133,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2134,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2134,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2135,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2135,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2136,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2136,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2137,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2137,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2138,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2138,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2139,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2139,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2140,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2140,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2141,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2141,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2142,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2142,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2143,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2143,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
2144,2,4,1817,1,-3.25138,7.12022,4.10191,0,0
2144,2,5,2150,1,-4.74684,9.19619,6.19596,0,0
