room,sigma,error
568,0.0224812,0.003706116565894343
568,0.0224812,0.10942289751235844
568,0.0277253,0.006989628030160129
568,0.0245831,0.008930652215823969
568,0.0281748,0.009690059648939403
569,0.0381731,0.022243347320041577
569,0.038288,0.007600401305194334
569,0.0227122,0.003532718499965688
569,0.0235813,0.00893218898143088
569,0.0231792,0.004809043563953262
569,0.022777,0.015222355271113262
569,0.0222997,0.015841773890571408
569,0.0246106,0.015623244349366088
570,0.0232131,0.02708025479939301
570,0.0221689,0.01656740172748894
570,0.0233816,0.005597972847379634
570,0.0284601,0.01872003472218997
570,0.026211,0.008951268066592489
570,0.0248453,0.013598830832097276
571,0.0235153,0.007531779338243734
571,0.0227082,0.0077112969077840115
571,0.0295075,0.00552381208949036
571,0.0392911,0.01086519673084674
571,0.0301019,0.012294311692811366
571,0.0225308,0.007808360903544269
572,0.0314973,0.05575931096740722
572,0.0318513,0.03309738509308556
572,0.0214333,0.01213742971143364
572,0.0218496,0.02748059133279314
572,0.0235432,0.023985330933718928
572,0.023515,0.036442761969971496
572,0.0221375,0.036933704119679514
572,0.0222324,0.033560562273150435
573,0.0232188,0.0055659320872609025
573,0.0251352,0.0025489017242727044
573,0.0262466,0.004986190930961652
573,0.0371858,0.008962778587023388
573,0.0417935,0.012956450131112494
573,0.0268796,0.012114990713987153
574,0.0236859,0.04541260617934157
574,0.0239409,0.04582015386268376
574,0.0220398,0.048008447267121626
574,0.0273518,0.07915851065425622
574,0.0273295,0.06488853982021797
574,0.0236102,0.03210433148346185
574,0.0252983,0.03820421050093846
574,0.0236892,0.03606666327788042
575,0.0357333,0.022380192135010666
575,0.0228562,0.016113587434212227
575,0.268329,0.024341316726915318
575,0.319908,0.02379482506764852
575,0.319908,0.05819457792612635
575,0.0555663,0.026558013856461584
575,0.0555663,0.05404787692407517
575,0.0233807,0.028625074672392368
575,0.0273409,0.017659142108268466
575,0.0313295,0.023115174669467792
576,0.0221555,0.025635713370218447
576,0.0226985,0.013033038786100357
576,0.0236343,0.016070224018351745
576,0.0424925,0.02346840003067971
576,0.0364552,0.014468572839088317
576,0.0250256,0.01791404476939823
577,0.0490543,0.23046267072999013
577,0.0415511,0.24985236365702068
577,0.05688,0.016236016783682167
577,0.05688,0.032855345075040905
577,0.05688,0.035034487294664476
577,0.05688,0.04620393273304754
577,0.0245084,0.046681586305522875
577,0.0213236,0.017097765935934435
578,0.0227198,0.02375166941501198
578,0.0217673,0.011484197838769654
578,0.0278479,0.025440450074635006
578,0.0278479,0.03537917042554834
578,0.0278479,0.03766907888441128
578,0.0278479,0.10098752398192545
578,0.0278479,0.103365112605753
578,0.0278479,0.05957294184443091
579,0.0534208,0.02979798073695575
579,0.047039,0.1079334730285279
579,0.0232537,0.015029534257587903
579,0.0240807,0.18101850623624088
579,0.0228393,0.013243390804473005
579,0.0219989,0.004083258502715707
579,0.0228694,0.016120868462957978
579,0.0259619,0.02387518219825764
580,0.0228764,0.025095051304988146
580,0.0228785,0.032137320983554325
580,0.0236352,0.020890864031916034
580,0.0240393,0.007020377482728264
580,0.0353862,0.01872843410432385
580,0.039024,0.014386285274524624
581,0.0279275,0.02681790485850839
581,0.0283456,0.023706716347904642
581,0.0275925,0.035860542382958834
581,0.0430495,0.03301132557168823
581,0.0284159,0.008284810800495044
581,0.0371708,0.0792845162752476
581,0.0378335,0.07952485463048643
581,0.0226964,0.013201585548713547
582,0.0318875,0.036883379725832936
582,0.0261973,0.027141444324132968
582,0.0238534,0.02551180511057561
582,0.0224982,0.0599815388265425
582,0.02217,0.05591817325342445
582,0.0280881,0.028389420564710093
583,0.021321,0.033827237546095554
583,0.0246941,0.036141433286465005
583,0.0250361,0.04699352508590932
583,0.0293411,0.022305777278543795
583,0.0451357,0.03336349651939984
583,0.0437465,0.09960695658436712
583,0.0437465,0.03181226964553135
583,0.0244186,0.014573297499193531
583,0.026612,0.06487958461642615
583,0.0247454,0.042328562460824996
583,0.0419066,0.07553188730595826
583,0.0374806,0.025568310464323084
583,0.0220841,0.0874562799346045
583,0.0235934,0.13273101370817567
584,0.0256631,0.015106885847189127
584,0.0269522,0.020363665215279457
584,0.0269522,0.05618064514581502
584,0.0247197,0.023366921063760204
584,0.0277112,0.0175270028527411
584,0.0247423,0.014912468474400918
584,0.0215347,0.019075893163886273
584,0.0238844,0.006842645687159022
585,0.0232119,0.03782861483057504
585,0.0269186,0.03256230489384926
585,0.0829887,0.02485962487649416
585,0.0706057,0.024146351049382276
585,0.0251858,0.013635255773178371
585,0.021772,0.02514789255583828
586,0.0229437,0.06706470681364374
586,0.0226028,0.057316114662457784
586,0.0245766,0.048640379315955204
586,0.0572032,0.03406542581562709
586,0.069452,0.03669869241539806
586,0.069452,0.05762848687932067
587,0.0347792,0.02293605022666281
587,0.0477382,0.022392241960107463
587,0.0227862,0.042364437916724215
587,0.0341518,0.0308312584887478
587,0.0397976,0.018877926263231367
587,0.0350978,0.015880232869828505
587,0.0246232,0.01685428432179794
587,0.0238419,0.02267007939994958
587,0.026121,0.018389676451749222
587,0.0334309,0.03798453632730071
587,0.0299461,0.029429787630903065
587,0.0260988,0.027597162897660624
587,0.0242103,0.011714866623227366
587,0.0264847,0.047040120110391284
587,0.024472,0.08701106251506163
587,0.0316249,0.11716478822581451
587,0.0265632,0.021670168434970497
587,0.0269575,0.007728001035195909
588,0.0231916,0.05873615326185412
588,0.0269838,0.1127501454544514
588,0.0242434,0.05745927949426445
588,0.0508767,0.1041414422792387
588,0.0615692,0.057026931357035696
588,0.0615692,0.35773239229904824
588,0.0231592,0.14307068183244293
588,0.0273607,0.1866379449629685
588,1.51173,0.08595084949551103
588,1.16686,0.044217636481386165
588,0.0302325,0.0755252606748232
588,0.0304937,0.12213055309790434
588,0.0330743,0.14181012939843204
588,0.0381852,0.10231282079974167
588,0.0330408,0.0723593808707619
588,0.023444,0.0725683849896081
589,0.0219839,0.19005458022989827
589,0.0530979,0.01441067193613149
589,0.0391719,0.013781698972144521
589,0.0253911,0.008814849725480701
589,0.030103,0.01146034399670497
589,0.027399,0.19535395362122268
589,0.0220477,0.1949959385851479
589,0.0219839,0.012195984078491205
590,0.0236108,0.009424192273080827
590,0.0228943,0.01858887839542804
590,0.0271443,0.020978496132945335
590,0.0908657,0.016916946414763986
590,0.0772428,0.01696835198244051
590,0.0248048,0.012236768364237283
591,0.038699,0.015115888991389187
591,0.0383038,0.010610570201454669
591,0.0246999,0.0033742739959877165
591,0.023171,0.012702007715317805
591,0.0239749,0.01120711381221764
591,0.0222806,0.004759180601742328
592,0.0232786,0.04634426933289598
592,0.0344008,0.03843380283032114
592,0.121102,0.01714678191410829
592,0.0985916,0.019187251542626318
592,0.0229785,0.017047606870173565
592,0.0218693,0.03185882923147069
593,0.411171,0.1727172052807719
593,0.288,0.16869892739433742
593,0.028108,0.00735317863240087
593,0.0232346,0.008675770859122505
593,0.0240457,0.009709011278188953
593,0.0224086,0.011696003590970982
