cycle,node,pts,zed_pts,R,energy,cx,cy,yaw,w,d,s_cx,s_cy,s_yaw,s_w,s_d
982,residual_9,26,0,0.0009,0.00232956,-1.01651,2.3153,0.00438225,0.428682,0.383725,0.034546,0.0255524,0.0484059,0.0489097,0.0221599
982,residual_8,43,0,0.0009,0.0389137,-0.292605,0.283546,1.54052,0.475725,0.36718,0.0371721,0.0900171,0.0458464,0.173415,0.0561204
982,residual_5,7,0,0.0009,0.00308185,-2.39424,-1.15206,1.5313,0.163521,0.0707899,0.030592,0.0345176,0.0909735,0.0368802,0.0315114
982,residual_4,52,0,0.0009,0.0330781,0.101985,-1.99705,-1.55436,0.411938,0.405245,0.0301112,0.0240545,0.0457123,0.0186417,0.0362533
982,residual_3,603,0,0.0009,0.621288,2.29194,-0.531729,1.56431,1.49148,0.207631,0.0255744,0.0214551,0.0441683,0.0122938,0.0117899
982,residual_2,201,0,0.0009,0.207992,2.05597,-2.06461,-0.0447974,0.362125,0.348164,0.0247744,0.0226501,0.0444791,0.0121257,0.0121637
982,residual_1,2105,0,0.0009,0.349113,4.70233,-0.613371,1.54128,0.526797,0.483676,0.0255709,0.0213647,0.044172,0.0117823,0.0117613
983,residual_9,26,0,0.0009,0.0026839,-1.01573,2.31681,0.00416698,0.428777,0.383502,0.0347893,0.0261812,0.0488773,0.0491514,0.0226823
983,residual_8,43,0,0.0009,0.0186534,-0.29228,0.284237,1.54028,0.475629,0.367227,0.0372941,0.0902112,0.0461218,0.173485,0.05633
983,residual_5,9,0,0.0009,0.00294498,-2.39457,-1.15209,1.53164,0.163534,0.0707229,0.0309338,0.0354856,0.0913025,0.0372022,0.031873
983,residual_4,52,0,0.0009,0.0143224,0.101708,-1.99641,-1.55465,0.412029,0.405212,0.0302707,0.0242945,0.0459403,0.0190339,0.0365772
983,residual_3,594,0,0.0009,0.409556,2.29182,-0.530945,1.56436,1.48986,0.20807,0.0255754,0.0214817,0.0441688,0.012405,0.0117992
983,residual_2,197,0,0.0009,0.10403,2.05579,-2.0651,-0.0440307,0.361365,0.349002,0.0247883,0.0226729,0.0445161,0.0122377,0.0122887
983,residual_1,2124,0,0.0009,0.288476,4.70245,-0.613949,1.54157,0.526303,0.482875,0.0255713,0.0213653,0.0441723,0.0117862,0.0117622
984,residual_9,28,0,0.0009,0.000890656,-1.01573,2.316,0.00442992,0.428778,0.383651,0.0350091,0.0264346,0.0492582,0.0493918,0.0229754
984,residual_8,42,0,0.0009,0.0194911,-0.29209,0.28261,1.54097,0.475843,0.367237,0.0374103,0.090385,0.0463886,0.173553,0.0565388
984,residual_5,9,0,0.0009,0.00480113,-2.39427,-1.15398,1.53122,0.163951,0.0707326,0.0313538,0.035961,0.0917072,0.0375022,0.0322259
984,residual_4,52,0,0.0009,0.0146954,0.102433,-1.99764,-1.55404,0.412198,0.405298,0.0304065,0.0244969,0.0461736,0.0193489,0.0368979
984,residual_3,597,0,0.0009,0.427481,2.29188,-0.531727,1.56459,1.48825,0.208451,0.0255762,0.0215038,0.044169,0.0125018,0.0118055
984,residual_2,189,0,0.0009,0.102722,2.05719,-2.06614,-0.0419628,0.359589,0.349492,0.0248082,0.0226865,0.0445557,0.0123964,0.0123687
984,residual_1,2132,0,0.0009,0.302931,4.70286,-0.614007,1.54198,0.525396,0.482148,0.0255722,0.0213657,0.0441728,0.0117892,0.0117629
985,residual_9,28,0,0.0009,0.00214254,-1.01589,2.31535,0.00504927,0.42876,0.383734,0.0351445,0.026689,0.0495356,0.04963,0.0234702
985,residual_8,42,0,0.0009,0.0205783,-0.292174,0.281004,1.54111,0.47605,0.367214,0.0375033,0.0905734,0.0465717,0.173622,0.0567467
2,residual_10,6,0,0.0009,0.00459336,-2.35978,0.117625,1.26574,0.137792,0.05,0.095762,0.095658,1.55248,0.176458,0.188224
985,residual_5,6,0,0.0009,0.00497572,-2.39394,-1.15575,1.53133,0.164268,0.0707819,0.0318553,0.0363013,0.0921184,0.0378023,0.0325886
985,residual_4,54,0,0.0009,0.0187512,0.103232,-1.99992,-1.55464,0.413193,0.405403,0.0305205,0.0244508,0.0463129,0.019267,0.0372156
985,residual_3,607,0,0.0009,0.487434,2.29176,-0.531583,1.56472,1.48634,0.208918,0.0255766,0.0215068,0.0441692,0.0125271,0.0118077
985,residual_2,183,0,0.0009,0.113798,2.05918,-2.06754,-0.0400345,0.356751,0.350398,0.0248188,0.0226945,0.0445877,0.0124873,0.0124158
985,residual_1,2132,0,0.0009,0.332481,4.70329,-0.614271,1.54256,0.524634,0.481316,0.0255708,0.0213658,0.0441728,0.01179,0.0117631
986,residual_9,26,0,0.0009,0.00196156,-1.01618,2.31411,0.00486715,0.428722,0.38392,0.0352658,0.0270257,0.0498778,0.0498669,0.0239588
986,residual_8,43,0,0.0009,0.021311,-0.291941,0.281383,1.54177,0.476031,0.367249,0.0375892,0.0907109,0.046731,0.17369,0.0569536
3,residual_10,8,0,0.0009,0.00557639,-2.36477,0.113019,1.24355,0.147207,0.05,0.06882,0.0849527,1.20711,0.16458,0.112701
986,residual_5,7,0,0.0009,0.000917338,-2.39342,-1.156,1.53149,0.16431,0.0708503,0.032054,0.037187,0.0924453,0.0381169,0.0329417
986,residual_4,54,0,0.0009,0.0179373,0.104625,-2.00137,-1.55504,0.413558,0.404385,0.0300156,0.0244738,0.0464403,0.019379,0.0355924
986,residual_3,605,0,0.0009,0.498003,2.29193,-0.532793,1.56494,1.4858,0.209102,0.0255771,0.0215071,0.0441692,0.012541,0.0118093
986,residual_2,182,0,0.0009,0.115216,2.06036,-2.06792,-0.0382817,0.356411,0.349394,0.0248251,0.0227029,0.0446164,0.0125359,0.0124661
986,residual_1,2140,0,0.0009,0.338343,4.70382,-0.614196,1.5431,0.523328,0.480575,0.0255718,0.0213662,0.0441729,0.0117907,0.0117632
987,residual_9,27,0,0.0009,0.00575535,-1.01715,2.31135,0.00535143,0.428597,0.384308,0.0353915,0.0271951,0.0501539,0.0501028,0.0244358
987,residual_8,42,0,0.0009,0.0235578,-0.291666,0.279206,1.54221,0.476317,0.367268,0.03768,0.0907688,0.0469093,0.173758,0.0571599
4,residual_10,6,0,0.0009,0.00268284,-2.36725,0.112179,1.25229,0.149551,0.05,0.0630786,0.0825558,0.95607,0.161252,0.104045
987,residual_5,9,0,0.0009,0.0153331,-2.39387,-1.1593,1.53227,0.164884,0.0721243,0.0313668,0.0374256,0.0927134,0.0384126,0.0319827
987,residual_4,54,0,0.0009,0.0262345,0.107829,-2.00482,-1.55516,0.413894,0.401074,0.029599,0.0244469,0.0465785,0.0193206,0.0342243
987,residual_3,609,0,0.0009,0.499059,2.29245,-0.53542,1.56534,1.48611,0.208973,0.0255772,0.0215056,0.0441694,0.0125438,0.0118105
987,residual_2,179,0,0.0009,0.113712,2.06288,-2.0688,-0.0371413,0.354632,0.347799,0.024831,0.0227139,0.0446451,0.0125872,0.0125329
987,residual_1,2161,0,0.0009,0.355731,4.70461,-0.61428,1.54395,0.522053,0.479777,0.0255715,0.0213661,0.0441729,0.0117909,0.0117632
988,residual_9,28,0,0.0009,0.00502737,-1.01808,2.3095,0.00583332,0.428677,0.385007,0.0355018,0.0270718,0.050435,0.0503026,0.0243119
988,residual_8,43,0,0.0009,0.0255188,-0.291401,0.277241,1.54277,0.47659,0.36727,0.0377681,0.0906817,0.0470994,0.173824,0.0573654
5,residual_10,8,0,0.0009,0.00522733,-2.36716,0.107272,1.22361,0.156576,0.05,0.0569297,0.0799406,0.876597,0.158093,0.0887529
988,residual_5,6,0,0.0009,0.0038324,-2.39328,-1.16073,1.5324,0.16512,0.0722309,0.0317656,0.0376775,0.0932004,0.0387078,0.0323356
988,residual_4,53,0,0.0009,0.0205829,0.108945,-2.00721,-1.55476,0.413919,0.401204,0.0297083,0.0245465,0.0466805,0.0195773,0.0345648
988,residual_3,599,0,0.0009,0.483896,2.29298,-0.537722,1.56592,1.48575,0.208407,0.0255771,0.0215042,0.0441698,0.0125451,0.0118118
988,residual_2,175,0,0.0009,0.10323,2.06541,-2.06897,-0.0353019,0.352245,0.34488,0.0248356,0.0227274,0.0446779,0.0126245,0.0126146
988,residual_1,2158,0,0.0009,0.358134,4.70544,-0.614543,1.54479,0.520932,0.47904,0.0255713,0.0213661,0.044173,0.0117909,0.011763
989,residual_9,27,0,0.0009,0.0189908,-1.01977,2.30579,0.00668395,0.428467,0.385876,0.0353714,0.0270852,0.0505107,0.0505335,0.0242495
989,residual_8,41,0,0.0009,0.0312027,-0.29115,0.275072,1.54331,0.476879,0.367281,0.0378311,0.0906466,0.0471263,0.17389,0.05757
6,residual_10,7,0,0.0009,0.00472534,-2.36828,0.107571,1.27216,0.156279,0.05,0.0542857,0.0789014,0.713686,0.156253,0.0864417
989,residual_5,7,0,0.0009,0.0162968,-2.39148,-1.16431,1.53252,0.165696,0.0725508,0.031652,0.0374521,0.0935125,0.0389896,0.0326715
989,residual_4,54,0,0.0009,0.0472099,0.110417,-2.0107,-1.55382,0.412677,0.401811,0.0287055,0.024364,0.0467043,0.019259,0.0311034
989,residual_3,598,0,0.0009,0.669914,2.29368,-0.540173,1.56653,1.48497,0.207772,0.0255768,0.0214913,0.0441699,0.0124953,0.0118081
989,residual_2,173,0,0.0009,0.167025,2.06802,-2.06934,-0.0335944,0.351166,0.340875,0.0248292,0.0227193,0.0446845,0.0125726,0.0125799
989,residual_1,2161,0,0.0009,0.423884,4.70652,-0.61429,1.54577,0.520249,0.478316,0.0255711,0.0213656,0.0441727,0.0117889,0.0117624
990,residual_9,30,0,0.0009,0.0162909,-1.02052,2.30419,0.00768676,0.428472,0.388419,0.0342854,0.0265568,0.0501849,0.0484204,0.0228975
990,residual_8,43,0,0.0009,0.0959443,-0.290951,0.27276,1.54312,0.477244,0.367294,0.0378697,0.090482,0.0469667,0.173956,0.0577736
7,residual_10,6,0,0.0009,0.015588,-2.37193,0.102766,1.28357,0.163358,0.05,0.0521321,0.0768566,0.520651,0.153442,0.0849008
990,residual_5,9,0,0.0009,0.0641292,-2.39146,-1.17327,1.53311,0.167132,0.0725399,0.0310414,0.0344255,0.0933159,0.0359367,0.0329901
990,residual_4,54,0,0.0009,0.103301,0.111523,-2.01372,-1.55312,0.416903,0.401866,0.0285,0.0244209,0.046574,0.0182236,0.0314724
990,residual_3,606,0,0.0009,0.942495,2.29455,-0.541276,1.56699,1.4845,0.206482,0.0249787,0.0221939,0.0441702,0.0123953,0.0118009
990,residual_2,174,0,0.0009,0.326545,2.06953,-2.06927,-0.0318918,0.349107,0.33916,0.024815,0.0226969,0.0446645,0.0124497,0.012457
990,residual_1,2154,0,0.0009,0.498351,4.70737,-0.61531,1.54659,0.519339,0.477955,0.025571,0.0213648,0.0441724,0.0117859,0.0117614
991,residual_9,30,0,0.0009,0.0153516,-1.02122,2.30262,0.00807689,0.428366,0.39013,0.0340767,0.0262995,0.0498599,0.0484227,0.0223593
991,residual_8,43,0,0.0009,0.076552,-0.290932,0.270806,1.54339,0.477491,0.367286,0.0379184,0.0903358,0.0468421,0.174021,0.0579765
8,residual_10,6,0,0.0009,0.00801117,-2.37367,0.100142,1.28643,0.166963,0.05,0.0512737,0.0761511,0.449637,0.152232,0.084152
991,residual_5,9,0,0.0009,0.0469698,-2.39109,-1.17889,1.53306,0.168326,0.0726104,0.0306074,0.0334777,0.0929789,0.0361791,0.0333093
991,residual_4,54,0,0.0009,0.0866731,0.11276,-2.01691,-1.55371,0.418905,0.401989,0.0283864,0.0245078,0.0464475,0.0176857,0.0318389
991,residual_3,609,0,0.0009,0.950299,2.29545,-0.542853,1.56757,1.48409,0.205405,0.0245579,0.0227159,0.0441704,0.0123247,0.0117955
991,residual_2,173,0,0.0009,0.287391,2.07112,-2.06921,-0.0296875,0.347789,0.336434,0.0248039,0.0226817,0.044648,0.0123554,0.0123703
991,residual_1,2155,0,0.0009,0.498927,4.70825,-0.615808,1.54743,0.518839,0.477328,0.0255719,0.0213645,0.0441721,0.0117838,0.0117607
992,residual_9,30,0,0.0009,0.0163781,-1.02143,2.3012,0.00959183,0.428275,0.391436,0.0340214,0.0259741,0.0495766,0.0486615,0.0214209
992,residual_8,43,0,0.0009,0.0866476,-0.290579,0.269183,1.54385,0.477711,0.367324,0.037974,0.0902457,0.0467285,0.174088,0.0581788
9,residual_10,6,0,0.0009,0.0118696,-2.37368,0.098654,1.29802,0.169034,0.0501846,0.0508485,0.076623,0.383072,0.152096,0.0837126
992,residual_5,9,0,0.0009,0.0396536,-2.39018,-1.1846,1.53286,0.169479,0.0727746,0.0302941,0.03309,0.0924325,0.0364506,0.0336314
992,residual_4,54,0,0.0009,0.0788905,0.113879,-2.01964,-1.55422,0.420463,0.402107,0.0283371,0.0245734,0.046333,0.017286,0.0322025
992,residual_3,604,0,0.0009,0.936885,2.29616,-0.544645,1.56816,1.48426,0.204474,0.0242604,0.023101,0.0441703,0.012266,0.0117919
992,residual_2,173,0,0.0009,0.269059,2.07251,-2.06923,-0.0282769,0.346374,0.33453,0.0247958,0.0226704,0.0446329,0.0122882,0.0123029
992,residual_1,2155,0,0.0009,0.502275,4.70903,-0.616302,1.54817,0.518217,0.476777,0.0255716,0.0213645,0.0441722,0.011782,0.0117602
993,residual_9,30,0,0.0009,0.00951168,-1.02232,2.30012,0.0101003,0.429348,0.392359,0.0322731,0.0257448,0.0493458,0.0441595,0.0206766
993,residual_8,43,0,0.0009,0.0791648,-0.290333,0.267621,1.54403,0.477916,0.367347,0.0380348,0.0902072,0.0466156,0.174154,0.0583806
10,residual_10,6,0,0.0009,0.0100204,-2.36866,0.0960493,1.31714,0.170933,0.05,0.0432956,0.0758471,0.360047,0.151301,0.0600613
993,residual_5,9,0,0.0009,0.0286034,-2.38973,-1.18933,1.53112,0.17039,0.0729196,0.0301004,0.0328318,0.0918774,0.0367303,0.033955
993,residual_4,54,0,0.0009,0.0733537,0.114764,-2.02219,-1.55415,0.422383,0.402155,0.0283332,0.024613,0.0462262,0.0169158,0.0325628
993,residual_3,608,0,0.0009,0.903749,2.29704,-0.545943,1.5688,1.48433,0.203483,0.0240486,0.0233857,0.0441709,0.0122311,0.0117891
993,residual_2,173,0,0.0009,0.272246,2.07372,-2.06927,-0.0268302,0.345218,0.333115,0.0247896,0.0226624,0.0446197,0.0122385,0.0122538
993,residual_1,2155,0,0.0009,0.484825,4.70974,-0.616782,1.54896,0.517974,0.476334,0.0255724,0.0213642,0.0441721,0.0117808,0.0117599
994,residual_9,30,0,0.0009,0.00866579,-1.02548,2.29894,0.010256,0.434459,0.393283,0.030139,0.0256733,0.0491001,0.0381186,0.0204534
994,residual_8,43,0,0.0009,0.0714891,-0.29035,0.266055,1.54505,0.478124,0.367337,0.0380986,0.090189,0.0465127,0.174221,0.0585815
11,residual_10,6,0,0.0009,0.0079625,-2.37074,0.09509,1.33871,0.171165,0.05,0.0427078,0.0758139,0.329608,0.15078,0.0598828
994,residual_5,9,0,0.0009,0.0218662,-2.38915,-1.19327,1.53052,0.171121,0.0730453,0.0298785,0.0327292,0.0913441,0.0370175,0.0342768
994,residual_4,54,0,0.0009,0.0666825,0.115342,-2.02429,-1.5544,0.424029,0.402206,0.0283607,0.0246457,0.046132,0.0166613,0.0329199
994,residual_3,605,0,0.0009,0.880009,2.29795,-0.547042,1.5695,1.48397,0.202516,0.0238975,0.0235945,0.0441711,0.0122029,0.0117872
994,residual_2,173,0,0.0009,0.271568,2.07466,-2.0693,-0.0260562,0.34456,0.332027,0.0247854,0.0226567,0.0446067,0.0122045,0.0122183
994,residual_1,2155,0,0.0009,0.494348,4.71038,-0.617215,1.54968,0.517696,0.475847,0.0255709,0.0213639,0.0441722,0.0117801,0.0117595
995,residual_9,30,0,0.0009,0.00658102,-1.02565,2.29797,0.010533,0.434399,0.393887,0.0301955,0.0256019,0.0488667,0.0384193,0.0202629
995,residual_8,43,0,0.0009,0.0808233,-0.290489,0.26496,1.54531,0.478257,0.367314,0.0381653,0.0901855,0.0464203,0.174287,0.058782
12,residual_10,6,0,0.0009,0.00933126,-2.37254,0.0943199,1.34937,0.170966,0.05,0.042298,0.0758551,0.3044,0.150359,0.0598121
995,residual_5,9,0,0.0009,0.0206825,-2.38883,-1.19663,1.52879,0.171714,0.0731743,0.0297555,0.0327828,0.0907815,0.0373105,0.0345992
995,residual_4,54,0,0.0009,0.0658269,0.115907,-2.02632,-1.55454,0.425724,0.402254,0.0284104,0.0246734,0.0460429,0.0164863,0.0332737
995,residual_3,607,0,0.0009,0.875925,2.29852,-0.547981,1.57003,1.4838,0.201712,0.0237898,0.0237478,0.044171,0.0121825,0.0117858
2,residual_11,7,0,0.0009,0.000508566,-3.79684,-1.20415,-1.25672,0.228181,0.0641629,0.0635366,0.0657649,0.645152,0.121248,0.10002
995,residual_2,173,0,0.0009,0.262626,2.07561,-2.06933,-0.0246965,0.344054,0.330694,0.0247826,0.0226523,0.0445955,0.0121822,0.0121907
995,residual_1,2154,0,0.0009,0.486806,4.71094,-0.617704,1.55034,0.517642,0.475427,0.0255709,0.0213641,0.0441722,0.0117795,0.0117592
996,residual_9,30,0,0.0009,0.00668927,-1.02596,2.29705,0.0103686,0.434107,0.394034,0.029353,0.0257424,0.0486633,0.0359215,0.0208157
996,residual_8,43,0,0.0009,0.0660971,-0.290484,0.264105,1.54537,0.478371,0.367312,0.0382344,0.0901932,0.0463369,0.174354,0.0589817
13,residual_10,6,0,0.0009,0.00707145,-2.37305,0.0936265,1.34777,0.170911,0.05,0.0420322,0.075957,0.282649,0.150105,0.0598193
996,residual_5,9,0,0.0009,0.0169658,-2.38805,-1.19955,1.52668,0.1722,0.0733839,0.0296968,0.0327403,0.0902721,0.0376017,0.0349214
996,residual_4,54,0,0.0009,0.0637148,0.11647,-2.02783,-1.55491,0.426899,0.402314,0.0284753,0.0247211,0.0459575,0.0165027,0.0336241
996,residual_3,606,0,0.0009,0.886337,2.29909,-0.549032,1.57063,1.48355,0.20103,0.023713,0.0238597,0.0441712,0.0121653,0.0117848
3,residual_11,7,0,0.0009,0.00175032,-3.79406,-1.2047,-1.33033,0.226151,0.0651797,0.0502296,0.0526933,0.479703,0.0875379,0.0714861
996,residual_2,173,0,0.0009,0.274291,2.07625,-2.06948,-0.0234114,0.343517,0.329894,0.0247804,0.0226492,0.0445847,0.0121654,0.0121705
996,residual_1,2155,0,0.0009,0.487713,4.71146,-0.618186,1.55099,0.517602,0.474983,0.0255698,0.0213641,0.0441721,0.011779,0.0117591
997,residual_9,30,0,0.0009,0.00555255,-1.02601,2.29649,0.0107652,0.434068,0.394694,0.0294415,0.0256636,0.0484689,0.0362413,0.0205769
997,residual_8,43,0,0.0009,0.0768552,-0.290576,0.263277,1.54582,0.478481,0.367301,0.0383046,0.0902076,0.0462614,0.17442,0.0591811
14,residual_10,6,0,0.0009,0.00454248,-2.37364,0.0932541,1.3432,0.171237,0.05,0.0419199,0.076505,0.265583,0.149738,0.0598491
997,residual_5,9,0,0.0009,0.0121903,-2.38786,-1.20215,1.52662,0.172495,0.0734197,0.0297099,0.0322085,0.0901257,0.0370329,0.0352439
997,residual_4,54,0,0.0009,0.0675032,0.116831,-2.02945,-1.55505,0.428036,0.402346,0.0285518,0.0247228,0.0458853,0.0163311,0.0339711
997,residual_3,608,0,0.0009,0.878269,2.29969,-0.549982,-1.57041,1.48364,0.200299,0.0236579,0.0239413,0.044171,0.0121508,0.0117841
4,residual_11,7,0,0.0009,0.00191089,-3.79483,-1.20493,-1.30917,0.226774,0.0667991,0.043337,0.0455934,0.397291,0.0720525,0.0586961
997,residual_2,173,0,0.0009,0.270253,2.0768,-2.06948,-0.0221604,0.342953,0.329123,0.0247787,0.0226469,0.0445754,0.012153,0.0121544
997,residual_1,2156,0,0.0009,0.483924,4.71194,-0.61856,1.55173,0.517864,0.474516,0.025571,0.0213643,0.0441724,0.0117787,0.0117589
998,residual_9,30,0,0.0009,0.00726132,-1.0264,2.29586,0.0111302,0.433988,0.395238,0.0295357,0.0256015,0.0482912,0.0365593,0.0203696
998,residual_8,43,0,0.0009,0.0787918,-0.290543,0.262561,1.54622,0.478599,0.367232,0.0383757,0.0902279,0.0461931,0.174487,0.0593791
15,residual_10,6,0,0.0009,0.00437824,-2.37479,0.0928283,1.34698,0.171034,0.05,0.0418385,0.076545,0.251921,0.149625,0.0599062
998,residual_5,9,0,0.0009,0.0110581,-2.38806,-1.20374,1.52568,0.173694,0.0734362,0.0297639,0.0307804,0.0901838,0.0344873,0.0355688
998,residual_4,54,0,0.0009,0.0664443,0.117253,-2.03052,-1.5556,0.428921,0.40239,0.0286362,0.0247165,0.0458211,0.0161484,0.0343147
998,residual_3,607,0,0.0009,0.860307,2.30038,-0.550999,-1.56972,1.48454,0.199353,0.0235595,0.0240005,0.0441705,0.0121416,0.0117836
5,residual_11,7,0,0.0009,0.00341324,-3.79494,-1.20507,-1.32943,0.226244,0.0658387,0.0383471,0.0428435,0.319406,0.0677563,0.0510251
998,residual_2,173,0,0.0009,0.267078,2.07752,-2.06914,-0.0215223,0.342435,0.328214,0.0247767,0.022646,0.0445665,0.0121359,0.0121473
998,residual_1,2155,0,0.0009,0.481506,4.71234,-0.618971,1.55242,0.518021,0.474288,0.0255699,0.0213646,0.0441724,0.0117785,0.0117588
999,residual_9,30,0,0.0009,0.0090989,-1.0261,2.29553,0.0112839,0.434002,0.396001,0.0296335,0.0255508,0.0481278,0.0368755,0.020188
999,residual_8,43,0,0.0009,0.0714071,-0.291489,0.256368,1.54665,0.466935,0.368706,0.038198,0.0859846,0.0461385,0.164832,0.0591383
16,residual_10,6,0,0.0009,0.0174924,-2.37056,0.0917969,1.32972,0.171505,0.05,0.0376504,0.0763748,0.24585,0.149546,0.0491561
999,residual_5,9,0,0.0009,0.00745307,-2.38776,-1.20555,1.52671,0.174102,0.0734523,0.0297973,0.0309636,0.0897409,0.0347817,0.0358871
999,residual_4,54,0,0.0009,0.0621849,0.117643,-2.03155,-1.55551,0.429817,0.402431,0.0287253,0.0247445,0.0457602,0.0161968,0.0346552
999,residual_3,605,0,0.0009,0.871573,2.30094,-0.551429,-1.56905,1.48472,0.198573,0.0234892,0.0240453,0.0441701,0.0121466,0.0117832
6,residual_11,7,0,0.0009,0.00165127,-3.79543,-1.2054,-1.3422,0.225981,0.0657745,0.0356022,0.0392096,0.291063,0.0598662,0.0458086
999,residual_2,173,0,0.0009,0.263792,2.07808,-2.0693,-0.0209055,0.341926,0.327853,0.0247757,0.0226445,0.0445583,0.01213,0.0121362
999,residual_1,2155,0,0.0009,0.485935,4.71265,-0.619112,1.55305,0.518275,0.474039,0.0255711,0.0213644,0.044172,0.0117785,0.0117587
1000,residual_9,30,0,0.0009,0.01113,-1.02633,2.29506,0.0122781,0.433954,0.396562,0.0297373,0.0254166,0.0480019,0.0371896,0.0196663
1000,residual_8,43,0,0.0009,0.0908866,-0.291692,0.255483,1.54619,0.466936,0.368689,0.0382721,0.0859797,0.0460733,0.164907,0.0593367
17,residual_10,6,0,0.0009,0.00756601,-2.37206,0.0917821,1.33287,0.171414,0.05,0.0377463,0.0763722,0.239367,0.149513,0.0492914
1000,residual_5,9,0,0.0009,0.00685191,-2.38823,-1.20718,1.52602,0.174658,0.0734233,0.0298471,0.0310718,0.0893359,0.0350345,0.0362043
1000,residual_4,54,0,0.0009,0.0645615,0.118089,-2.03236,-1.55558,0.430265,0.402485,0.0288179,0.0247816,0.0457062,0.0163247,0.0349925
1000,residual_3,606,0,0.0009,0.831797,2.30143,-0.55223,-1.56843,1.48475,0.198073,0.0234397,0.0240768,0.0441697,0.0121412,0.0117831
7,residual_11,7,0,0.0009,0.00205448,-3.79589,-1.20545,-1.34521,0.225511,0.0660046,0.0336736,0.0362003,0.278711,0.0526664,0.0425783
1000,residual_2,173,0,0.0009,0.271091,2.07844,-2.0693,-0.0203254,0.341609,0.327284,0.0247746,0.0226437,0.044552,0.0121208,0.0121286
1000,residual_1,2154,0,0.0009,0.483583,4.71301,-0.61958,1.55374,0.518592,0.473731,0.0255699,0.0213645,0.0441721,0.0117785,0.0117586
1001,residual_9,30,0,0.0009,0.0061343,-1.02636,2.29519,0.0119246,0.433777,0.397652,0.0294978,0.0253245,0.0479114,0.0364734,0.0192359
1001,residual_8,43,0,0.0009,0.0777191,-0.2918,0.255289,1.54572,0.466946,0.368682,0.038347,0.0859544,0.0460231,0.164982,0.0595347
18,residual_10,6,0,0.0009,0.0161588,-2.37298,0.0916956,1.33773,0.17134,0.05,0.0378378,0.0765601,0.228679,0.149519,0.049447
1001,residual_5,9,0,0.0009,0.00662354,-2.38803,-1.2086,1.52673,0.17538,0.0734547,0.0299134,0.0307404,0.0891745,0.0343106,0.0365182
1001,residual_4,54,0,0.0009,0.0656278,0.118335,-2.03304,-1.55597,0.430892,0.402516,0.0289137,0.0247645,0.0456626,0.0161758,0.0353266
1001,residual_3,607,0,0.0009,0.870899,2.30164,-0.552992,-1.56782,1.48475,0.19778,0.0234041,0.0240998,0.0441696,0.0121367,0.011783
8,residual_11,7,0,0.0009,0.00289496,-3.79721,-1.20589,-1.35034,0.225382,0.064418,0.0322186,0.0344563,0.259391,0.0488601,0.0395127
1001,residual_2,173,0,0.0009,0.261954,2.0788,-2.06926,-0.0196819,0.341285,0.326786,0.0247741,0.0226431,0.0445459,0.0121183,0.0121243
1001,residual_1,2156,0,0.0009,0.4755,4.71326,-0.61975,1.55437,0.51909,0.47338,0.0255712,0.021365,0.0441722,0.0117786,0.0117586
1002,residual_9,30,0,0.0009,0.00611308,-1.02641,2.29489,0.0120713,0.433747,0.398293,0.0296017,0.0253211,0.0477839,0.0367911,0.0191975
1002,residual_8,43,0,0.0009,0.0807759,-0.291671,0.254488,1.54544,0.467001,0.368712,0.038422,0.0859728,0.0459694,0.165057,0.0597319
19,residual_10,6,0,0.0009,0.016709,-2.36985,0.0909862,1.34267,0.171644,0.05,0.0357677,0.0765514,0.222814,0.149503,0.0428396
1002,residual_5,9,0,0.0009,0.00697569,-2.38834,-1.2092,1.5273,0.17665,0.0733877,0.0300261,0.0297531,0.0892576,0.0323453,0.0368351
