# frame;ts_ms;est_x,est_y,est_th;verts;corner_sigma;edge_sigma_d;closed,publishable
11830;1789213996743;0.00507094,-0.00278394,-0.000635238;-2.6137,-2.0602 3.36856,-1.68338 3.11747,2.32159 -2.86565,1.94709;0.874202 0.988458 0.988534 0.874282;0.5 0.5 0.5 0.5;1,0
11831;1789213996792;0.00449014,-0.00108137,-0.00069;-2.61388,-2.05876 3.36872,-1.68339 3.11746,2.3216 -2.86579,1.9465;0.874122 0.988598 0.988581 0.874275;0.5 0.5 0.5 0.5;1,0
11832;1789213996842;0.00465798,-0.00168247,-0.000403574;-2.614,-2.05926 3.36843,-1.6829 3.11714,2.32113 -2.86555,1.94658;0.874221 0.988468 0.98846 0.874261;0.5 0.5 0.5 0.5;1,0
11833;1789213996906;0.00528981,-0.00104476,-0.0018314;-2.61382,-2.05902 3.36839,-1.68316 3.1171,2.32114 -2.8654,1.94668;0.874146 0.988491 0.988446 0.874234;0.5 0.5 0.5 0.5;1,0
11834;1789213996955;0.00508712,-0.00108284,-0.00136147;-2.61381,-2.05901 3.36842,-1.68273 3.11737,2.32075 -2.86549,1.94741;0.874172 0.988476 0.988409 0.874331;0.5 0.5 0.5 0.5;1,0
11835;1789213997004;0.00496162,-0.00184834,-0.00085749;-2.61417,-2.05825 3.36832,-1.68284 3.11723,2.32114 -2.8654,1.94701;0.87418 0.988514 0.988447 0.874256;0.5 0.5 0.5 0.5;1,0
11836;1789213997050;0.00563183,-0.00236704,-0.00131145;-2.6141,-2.05902 3.36829,-1.68363 3.11733,2.32137 -2.86531,1.94725;0.874176 0.988495 0.988474 0.874233;0.5 0.5 0.5 0.5;1,0
11837;1789213997101;0.00546261,-0.00146198,-0.000388376;-2.61382,-2.05868 3.36825,-1.68236 3.11739,2.32077 -2.86508,1.94719;0.874175 0.988438 0.988435 0.874225;0.5 0.5 0.5 0.5;1,0
11838;1789213997156;0.00492913,-0.00209923,-0.00102098;-2.61392,-2.05952 3.36844,-1.68363 3.11748,2.32151 -2.86538,1.9472;0.874177 0.988495 0.988523 0.874235;0.5 0.5 0.5 0.5;1,0
11839;1789213997211;0.00496645,-0.00104689,-0.00131028;-2.61394,-2.05898 3.36837,-1.68311 3.11757,2.32119 -2.86545,1.9469;0.874173 0.988486 0.988536 0.874257;0.5 0.5 0.5 0.5;1,0
11840;1789213997256;0.0049226,-0.00123846,-0.000671841;-2.6138,-2.05898 3.36811,-1.68271 3.11715,2.321 -2.86553,1.94699;0.874171 0.988405 0.988418 0.874292;0.5 0.5 0.5 0.5;1,0
11841;1789213997305;0.00570446,-0.00141686,-0.00127683;-2.6138,-2.05875 3.36828,-1.68269 3.11738,2.32084 -2.86525,1.94705;0.874154 0.988457 0.988451 0.874247;0.5 0.5 0.5 0.5;1,0
11842;1789213997352;0.00509317,-0.00142921,-9.0962e-05;-2.61372,-2.05964 3.36827,-1.683 3.11737,2.32116 -2.86537,1.94747;0.874187 0.988411 0.988445 0.874277;0.5 0.5 0.5 0.5;1,0
11843;1789213997412;0.00516613,-0.00118658,-0.000376813;-2.61351,-2.05975 3.36804,-1.68322 3.11686,2.32141 -2.86505,1.94714;0.874138 0.98836 0.988384 0.874165;0.5 0.5 0.5 0.5;1,0
11844;1789213997465;0.00526412,-0.000721062,-0.00131134;-2.61405,-2.05901 3.36839,-1.6828 3.11744,2.3212 -2.86564,1.94706;0.87422 0.988473 0.988494 0.874307;0.5 0.5 0.5 0.5;1,0
11845;1789213997514;0.00539869,-0.00145148,-0.000791861;-2.61424,-2.05845 3.36874,-1.68328 3.11766,2.32172 -2.86578,1.94699;0.874179 0.98862 0.988597 0.874294;0.5 0.5 0.5 0.5;1,0
11846;1789213997561;0.00514534,-0.00216754,-0.000193717;-2.61417,-2.05895 3.36857,-1.68315 3.11757,2.32147 -2.86581,1.94715;0.874214 0.988539 0.988541 0.874331;0.5 0.5 0.5 0.5;1,0
11847;1789213997611;0.00541574,-0.00165994,-0.000630443;-2.61348,-2.05882 3.36824,-1.683 3.11697,2.321 -2.86531,1.94708;0.874071 0.988461 0.988373 0.874249;0.5 0.5 0.5 0.5;1,0
11848;1789213997659;0.00512047,-0.00118838,-0.00039055;-2.61403,-2.05911 3.36841,-1.6833 3.11726,2.3215 -2.86533,1.94723;0.874189 0.988498 0.988473 0.874226;0.5 0.5 0.5 0.5;1,0
11849;1789213997719;0.0052814,-0.00146862,-0.000195509;-2.61398,-2.05899 3.36857,-1.6824 3.11774,2.32112 -2.86551,1.94729;0.874229 0.988493 0.988534 0.874302;0.5 0.5 0.5 0.5;1,0
11850;1789213997773;0.00465279,-0.00203314,-0.00107919;-2.61376,-2.05908 3.36845,-1.68318 3.11713,2.32122 -2.86545,1.94756;0.874137 0.988502 0.98839 0.874293;0.5 0.5 0.5 0.5;1,0
11851;1789213997824;0.0050444,-0.00166769,5.83168e-05;-2.61384,-2.05899 3.36838,-1.68308 3.11733,2.32128 -2.86544,1.94714;0.874154 0.988485 0.988473 0.874262;0.5 0.5 0.5 0.5;1,0
11852;1789213997869;0.00498467,-0.00150085,-0.000560132;-2.61401,-2.059 3.36797,-1.68274 3.11704,2.3211 -2.86534,1.94725;0.874215 0.988374 0.988384 0.874259;0.5 0.5 0.5 0.5;1,0
11853;1789213997919;0.00580746,-0.00186364,-0.000357031;-2.61402,-2.0586 3.36829,-1.68281 3.11729,2.32132 -2.86538,1.94692;0.874179 0.988479 0.988485 0.874232;0.5 0.5 0.5 0.5;1,0
11854;1789213997965;0.00511534,-0.0020567,-0.000449555;-2.61379,-2.05939 3.36841,-1.68347 3.11723,2.32157 -2.86569,1.94712;0.87415 0.988487 0.988478 0.874293;0.5 0.5 0.5 0.5;1,0
11855;1789213998026;0.00498071,-0.00123773,-0.00117529;-2.61361,-2.05965 3.36789,-1.68309 3.11718,2.32122 -2.86543,1.94734;0.874161 0.988327 0.988417 0.874277;0.5 0.5 0.5 0.5;1,0
11856;1789213998076;0.00498454,-0.00122534,-0.000575876;-2.6144,-2.05908 3.36855,-1.68355 3.11732,2.32166 -2.86582,1.94665;0.874246 0.988548 0.988544 0.874285;0.5 0.5 0.5 0.5;1,0
11857;1789213998126;0.00522906,-0.00103324,-0.00139976;-2.6141,-2.05956 3.36824,-1.6833 3.11758,2.32141 -2.86564,1.94707;0.874242 0.988428 0.988545 0.874292;0.5 0.5 0.5 0.5;1,0
11858;1789213998172;0.00474873,-0.00103605,-0.00087258;-2.61409,-2.0589 3.36844,-1.68291 3.1173,2.32117 -2.86558,1.94724;0.874212 0.988498 0.988446 0.874308;0.5 0.5 0.5 0.5;1,0
11859;1789213998223;0.00480018,-0.00192901,4.43481e-05;-2.614,-2.05876 3.3681,-1.68288 3.11694,2.32123 -2.86559,1.94676;0.874185 0.988428 0.988411 0.874272;0.5 0.5 0.5 0.5;1,0
11860;1789213998278;0.00553232,-0.0014522,-0.00127181;-2.61403,-2.05875 3.3681,-1.68303 3.117,2.32123 -2.8655,1.94676;0.874178 0.988437 0.988425 0.874254;0.5 0.5 0.5 0.5;1,0
11861;1789213998336;0.00541436,-0.00126358,-0.000916584;-2.61411,-2.05878 3.36828,-1.68328 3.11722,2.32142 -2.86577,1.94676;0.87418 0.988492 0.98849 0.874301;0.5 0.5 0.5 0.5;1,0
11862;1789213998381;0.00536294,-0.001188,-0.00134556;-2.614,-2.05906 3.36831,-1.68308 3.11744,2.32128 -2.86557,1.9469;0.874193 0.988465 0.988515 0.874276;0.5 0.5 0.5 0.5;1,0
11863;1789213998429;0.00473979,-0.00110705,-0.00117239;-2.61407,-2.05809 3.36823,-1.68279 3.11717,2.32108 -2.86568,1.94655;0.874148 0.988501 0.988464 0.874293;0.5 0.5 0.5 0.5;1,0
11864;1789213998479;0.00527563,-0.00160189,-0.000592963;-2.61404,-2.05929 3.36834,-1.68327 3.1174,2.32159 -2.86543,1.9474;0.874208 0.988468 0.988497 0.874253;0.5 0.5 0.5 0.5;1,0
11865;1789213998532;0.00469731,-0.00178977,-0.000420307;-2.61385,-2.05869 3.36798,-1.68345 3.11666,2.32166 -2.86521,1.94682;0.874108 0.988436 0.988388 0.87416;0.5 0.5 0.5 0.5;1,0
11866;1789213998585;0.00550336,-0.00147365,-0.000749018;-2.61394,-2.05881 3.36808,-1.68305 3.11701,2.32123 -2.86554,1.94706;0.874164 0.988428 0.988402 0.874282;0.5 0.5 0.5 0.5;1,0
11867;1789213998635;0.00542373,-0.00137445,0.000177931;-2.61377,-2.05951 3.36817,-1.68303 3.11717,2.32123 -2.86553,1.94722;0.874186 0.988398 0.988425 0.87429;0.5 0.5 0.5 0.5;1,0
11868;1789213998680;0.00492362,-0.000739071,-0.000671268;-2.61354,-2.05941 3.36825,-1.68356 3.11695,2.32162 -2.86537,1.94733;0.874094 0.988454 0.988407 0.874231;0.5 0.5 0.5 0.5;1,0
11869;1789213998733;0.00462832,-0.00101295,-0.000619826;-2.61396,-2.05836 3.36822,-1.68214 3.11718,2.32087 -2.86564,1.94706;0.874193 0.988441 0.988406 0.874331;0.5 0.5 0.5 0.5;1,0
11870;1789213998780;0.00516802,-0.00208978,-0.000188033;-2.61401,-2.05912 3.36853,-1.68334 3.11724,2.32183 -2.86577,1.9474;0.874183 0.988526 0.988481 0.874308;0.5 0.5 0.5 0.5;1,0
11871;1789213998842;0.00496427,-0.00198153,-0.000451233;-2.61387,-2.05915 3.36825,-1.6831 3.11685,2.32136 -2.86555,1.94728;0.874172 0.988447 0.988363 0.874287;0.5 0.5 0.5 0.5;1,0
11872;1789213998890;0.00521466,-0.00140044,-0.000259284;-2.61398,-2.05879 3.36814,-1.68291 3.11693,2.32136 -2.86556,1.94673;0.874179 0.988436 0.988424 0.874255;0.5 0.5 0.5 0.5;1,0
11873;1789213998940;0.00537076,-0.00121764,-0.000853595;-2.61414,-2.0584 3.36823,-1.68246 3.11738,2.32126 -2.86571,1.9466;0.874211 0.988459 0.988522 0.874289;0.5 0.5 0.5 0.5;1,0
11874;1789213998987;0.00521753,-0.00173133,-0.000747238;-2.61407,-2.05934 3.36846,-1.68316 3.11721,2.32172 -2.86556,1.94706;0.874226 0.988486 0.988492 0.874249;0.5 0.5 0.5 0.5;1,0
11875;1789213999038;0.00500175,-0.00139494,-0.00140687;-2.61418,-2.05894 3.36846,-1.68329 3.11717,2.32154 -2.86561,1.94672;0.874208 0.988523 0.988495 0.874252;0.5 0.5 0.5 0.5;1,0
11876;1789213999089;0.00510705,-0.000944897,-0.000919029;-2.61448,-2.05903 3.36866,-1.68304 3.11761,2.32148 -2.86581,1.94709;0.874293 0.988549 0.988554 0.874327;0.5 0.5 0.5 0.5;1,0
11877;1789213999144;0.00486198,-0.00152293,-0.000569111;-2.61419,-2.05864 3.36831,-1.68279 3.11732,2.32104 -2.86578,1.94691;0.87422 0.988481 0.988464 0.87434;0.5 0.5 0.5 0.5;1,0
11878;1789213999196;0.00514232,-0.0013421,-0.000728583;-2.61395,-2.0588 3.36819,-1.68297 3.11744,2.32128 -2.86559,1.9471;0.874168 0.98845 0.988499 0.874293;0.5 0.5 0.5 0.5;1,0
11879;1789213999243;0.00465,-0.00160235,-0.000921888;-2.6139,-2.05838 3.36801,-1.68276 3.11738,2.32125 -2.86531,1.94716;0.874141 0.988427 0.988479 0.874238;0.5 0.5 0.5 0.5;1,0
11880;1789213999287;0.00457292,-0.00219843,-0.000385003;-2.61405,-2.05899 3.36813,-1.68317 3.11742,2.32125 -2.86544,1.94725;0.874194 0.988436 0.988481 0.87427;0.5 0.5 0.5 0.5;1,0
11881;1789213999338;0.00473211,-0.00125098,0.000422022;-2.61414,-2.05901 3.36854,-1.68329 3.1173,2.32156 -2.86572,1.94693;0.874204 0.988536 0.988506 0.874288;0.5 0.5 0.5 0.5;1,0
11882;1789213999396;0.00484293,-0.00115298,-0.00150238;-2.6141,-2.05931 3.36809,-1.68309 3.11716,2.32133 -2.86552,1.94722;0.874235 0.988399 0.988433 0.87428;0.5 0.5 0.5 0.5;1,0
11883;1789213999452;0.00524923,-0.00131324,-0.000772415;-2.61414,-2.05936 3.36847,-1.683 3.11744,2.32113 -2.86569,1.94725;0.874252 0.988478 0.988472 0.874335;0.5 0.5 0.5 0.5;1,0
11884;1789213999498;0.00472663,-0.00113009,-0.000277015;-2.61402,-2.05855 3.36854,-1.68304 3.11718,2.32111 -2.86586,1.94692;0.874159 0.988553 0.988439 0.874351;0.5 0.5 0.5 0.5;1,0
11885;1789213999547;0.00490496,-0.00132105,0.000259199;-2.61398,-2.05865 3.36821,-1.68229 3.11721,2.32127 -2.86538,1.94685;0.87421 0.988428 0.988468 0.874231;0.5 0.5 0.5 0.5;1,0
11886;1789213999594;0.00465819,-0.00200133,-0.00164149;-2.61415,-2.05929 3.3684,-1.68322 3.11722,2.32166 -2.86555,1.94712;0.874233 0.988479 0.988485 0.874256;0.5 0.5 0.5 0.5;1,0
11887;1789213999649;0.00479638,-0.00138964,-0.000984515;-2.61446,-2.0586 3.36837,-1.68225 3.11738,2.32123 -2.86564,1.947;0.874309 0.988467 0.988488 0.8743;0.5 0.5 0.5 0.5;1,0
11888;1789213999703;0.00505088,-0.00230854,-0.000312718;-2.61401,-2.05906 3.36831,-1.6831 3.1172,2.3217 -2.86567,1.94712;0.874195 0.988467 0.988483 0.874279;0.5 0.5 0.5 0.5;1,0
11889;1789213999752;0.00487047,-0.0018934,-0.000692525;-2.61394,-2.0582 3.36837,-1.68248 3.11679,2.32125 -2.86575,1.94678;0.874151 0.988507 0.988377 0.874307;0.5 0.5 0.5 0.5;1,0
11890;1789213999796;0.00521755,-0.00234374,-0.00078572;-2.61392,-2.05883 3.3682,-1.68259 3.11718,2.32129 -2.86566,1.94706;0.874192 0.98843 0.988446 0.874303;0.5 0.5 0.5 0.5;1,0
11891;1789213999846;0.00488657,-0.00208204,-0.000789216;-2.61401,-2.05913 3.36834,-1.68333 3.11699,2.32154 -2.86538,1.94685;0.874184 0.988483 0.988444 0.874211;0.5 0.5 0.5 0.5;1,0
11892;1789213999899;0.00474937,-0.00113185,-0.000590151;-2.61408,-2.05925 3.36815,-1.68299 3.11706,2.32141 -2.86562,1.94701;0.874233 0.988411 0.988435 0.874281;0.5 0.5 0.5 0.5;1,0
11893;1789213999961;0.00525497,-0.00148374,-0.00136197;-2.61411,-2.05882 3.36813,-1.68294 3.11731,2.3213 -2.86562,1.94708;0.874207 0.988434 0.988473 0.874295;0.5 0.5 0.5 0.5;1,0
11894;1789214000012;0.00505958,-0.00200711,-0.000618279;-2.61403,-2.0589 3.36804,-1.68335 3.11715,2.32139 -2.86573,1.94705;0.874168 0.988431 0.988447 0.874311;0.5 0.5 0.5 0.5;1,0
11895;1789214000061;0.00543483,-0.00162776,-0.000470923;-2.61394,-2.0587 3.36829,-1.68299 3.11707,2.32103 -2.86541,1.94674;0.874157 0.988483 0.988424 0.874247;0.5 0.5 0.5 0.5;1,0
11896;1789214000108;0.00483116,-0.00131457,-0.00066135;-2.61415,-2.05908 3.36829,-1.683 3.1172,2.32104 -2.86551,1.94678;0.874232 0.988457 0.988449 0.874272;0.5 0.5 0.5 0.5;1,0
11897;1789214000159;0.00505955,-0.00103027,-0.000898816;-2.6141,-2.05952 3.36854,-1.68321 3.11752,2.32129 -2.8656,1.94714;0.874243 0.988494 0.988515 0.874296;0.5 0.5 0.5 0.5;1,0
11898;1789214000213;0.00443376,-0.00132069,-0.000900325;-2.61414,-2.05906 3.36825,-1.68276 3.11719,2.32101 -2.86557,1.94676;0.874245 0.988435 0.988444 0.874287;0.5 0.5 0.5 0.5;1,0
11899;1789214000269;0.00507348,-0.00136608,-0.00116725;-2.61392,-2.05912 3.36835,-1.68303 3.11732,2.3212 -2.86562,1.94712;0.874185 0.988468 0.988464 0.874307;0.5 0.5 0.5 0.5;1,0
11900;1789214000317;0.00460694,-0.00173163,-0.000987552;-2.6142,-2.05882 3.36837,-1.68373 3.1175,2.32188 -2.86577,1.94696;0.874173 0.988534 0.988579 0.874278;0.5 0.5 0.5 0.5;1,0
11901;1789214000367;0.00486167,-0.0019749,-0.000787698;-2.6141,-2.05895 3.36824,-1.68266 3.11748,2.32092 -2.86554,1.94692;0.874235 0.988433 0.988489 0.874299;0.5 0.5 0.5 0.5;1,0
11902;1789214000413;0.00464255,-0.00154927,-0.000795883;-2.61391,-2.0587 3.36792,-1.68353 3.11666,2.32157 -2.86523,1.94681;0.874117 0.988427 0.988379 0.874168;0.5 0.5 0.5 0.5;1,0
11903;1789214000467;0.00533683,-0.00167341,-0.0008205;-2.61387,-2.05895 3.36824,-1.68294 3.11718,2.32112 -2.86558,1.94727;0.874166 0.988451 0.988414 0.874313;0.5 0.5 0.5 0.5;1,0
11904;1789214000524;0.0048421,-0.00205947,-0.000613388;-2.61438,-2.05857 3.36862,-1.68294 3.11753,2.32125 -2.86591,1.94703;0.874241 0.988566 0.98852 0.874361;0.5 0.5 0.5 0.5;1,0
11905;1789214000577;0.0050565,-0.00228417,-0.000492478;-2.61423,-2.05877 3.36847,-1.68266 3.1175,2.321 -2.86553,1.94677;0.874246 0.9885 0.988513 0.87428;0.5 0.5 0.5 0.5;1,0
11906;1789214000620;0.00472212,-0.00174724,-0.000781441;-2.61384,-2.05886 3.36826,-1.6829 3.11723,2.32117 -2.86537,1.94702;0.874157 0.988458 0.988451 0.874248;0.5 0.5 0.5 0.5;1,0
11907;1789214000672;0.00470646,-0.0021361,-0.00113063;-2.61418,-2.05928 3.36831,-1.6832 3.11729,2.32119 -2.86543,1.9467;0.87424 0.988459 0.988489 0.874238;0.5 0.5 0.5 0.5;1,0
11908;1789214000722;0.00501364,-0.00103185,-0.00102399;-2.61403,-2.0594 3.36857,-1.68388 3.11767,2.32166 -2.86584,1.94706;0.874173 0.988548 0.988587 0.874316;0.5 0.5 0.5 0.5;1,0
11909;1789214000786;0.00455997,-0.00128607,-0.000208497;-2.61401,-2.05938 3.36826,-1.68287 3.11691,2.32097 -2.86553,1.94729;0.874236 0.98842 0.988338 0.874313;0.5 0.5 0.5 0.5;1,0
11910;1789214000834;0.0053532,-0.00172384,-0.000441977;-2.61428,-2.05873 3.36831,-1.68289 3.11725,2.32135 -2.86558,1.94679;0.874238 0.988479 0.988489 0.874265;0.5 0.5 0.5 0.5;1,0
11911;1789214000886;0.00526228,-0.00220193,-0.000404067;-2.61405,-2.05935 3.36851,-1.68312 3.11713,2.32127 -2.86572,1.94712;0.874223 0.988494 0.988426 0.874321;0.5 0.5 0.5 0.5;1,0
11912;1789214000931;0.00502758,-0.00172382,-0.000847696;-2.6141,-2.05857 3.36841,-1.68267 3.11727,2.32115 -2.86573,1.94686;0.874202 0.988502 0.988467 0.874317;0.5 0.5 0.5 0.5;1,0
11913;1789214000983;0.0049685,-0.00247506,-0.000603993;-2.61396,-2.05922 3.36802,-1.68312 3.11724,2.32124 -2.86545,1.94683;0.874198 0.988389 0.988473 0.874247;0.5 0.5 0.5 0.5;1,0
11914;1789214001037;0.00492757,-0.00151764,-0.000999661;-2.61428,-2.05889 3.36838,-1.68315 3.11734,2.32134 -2.86572,1.947;0.874234 0.988499 0.988489 0.874309;0.5 0.5 0.5 0.5;1,0
11915;1789214001091;0.00497486,-0.0022701,-0.000649543;-2.61394,-2.05979 3.3684,-1.68345 3.11712,2.32135 -2.86559,1.9473;0.874215 0.988456 0.988419 0.874299;0.5 0.5 0.5 0.5;1,0
11916;1789214001147;0.00460769,-0.00156771,-0.00147656;-2.61382,-2.05926 3.36805,-1.68349 3.117,2.32138 -2.86534,1.94667;0.874144 0.988416 0.988448 0.874202;0.5 0.5 0.5 0.5;1,0
11917;1789214001193;0.00470971,-0.00127356,-0.00182896;-2.61436,-2.05878 3.36847,-1.68302 3.11735,2.32094 -2.86571,1.94693;0.874249 0.98852 0.98846 0.874335;0.5 0.5 0.5 0.5;1,0
11918;1789214001239;0.00484166,-0.00201528,-0.000346146;-2.61391,-2.05958 3.36805,-1.68331 3.11719,2.32097 -2.86552,1.94718;0.874201 0.988382 0.988409 0.874305;0.5 0.5 0.5 0.5;1,0
11919;1789214001290;0.00477758,-0.00134184,-0.000538038;-2.6142,-2.05881 3.36835,-1.6835 3.11739,2.32148 -2.86581,1.94661;0.874186 0.988517 0.988544 0.874296;0.5 0.5 0.5 0.5;1,0
11920;1789214001338;0.00484981,-0.00185111,-0.00118104;-2.61408,-2.05954 3.36821,-1.68316 3.11741,2.32098 -2.86581,1.94717;0.874245 0.988415 0.988457 0.874368;0.5 0.5 0.5 0.5;1,0
11921;1789214001403;0.004833,-0.00161286,-0.0016866;-2.6143,-2.05874 3.36832,-1.6831 3.11741,2.32083 -2.86566,1.94704;0.874229 0.988495 0.988454 0.874339;0.5 0.5 0.5 0.5;1,0
11922;1789214001454;0.0047639,-0.00215915,-0.00043677;-2.61418,-2.05868 3.36813,-1.68304 3.11738,2.32087 -2.86572,1.94702;0.874204 0.988451 0.988454 0.874347;0.5 0.5 0.5 0.5;1,0
11923;1789214001503;0.00492649,-0.00234434,-0.000708878;-2.61407,-2.05857 3.36807,-1.68296 3.1172,2.32092 -2.86555,1.94711;0.874178 0.988439 0.988411 0.87431;0.5 0.5 0.5 0.5;1,0
11924;1789214001547;0.0048686,-0.00274612,-0.000820395;-2.61429,-2.05887 3.36823,-1.68352 3.11732,2.32137 -2.86538,1.94713;0.87421 0.988487 0.98848 0.874241;0.5 0.5 0.5 0.5;1,0
11925;1789214001597;0.00457212,-0.00252452,-0.000703646;-2.61419,-2.05862 3.36794,-1.6826 3.11719,2.32075 -2.86541,1.94689;0.874233 0.988387 0.988411 0.874279;0.5 0.5 0.5 0.5;1,0
11926;1789214001648;0.00480618,-0.00242202,-0.00231408;-2.61426,-2.05806 3.36812,-1.68304 3.1174,2.32082 -2.86565,1.94691;0.874171 0.988493 0.988463 0.874329;0.5 0.5 0.5 0.5;1,0
11927;1789214001706;0.00453291,-0.00259785,-0.00137411;-2.61471,-2.05917 3.3683,-1.68383 3.11769,2.32112 -2.86567,1.94722;0.874302 0.988501 0.988529 0.874331;0.5 0.5 0.5 0.5;1,0
11928;1789214001752;0.00440007,-0.00152775,-0.000487319;-2.61424,-2.05835 3.36814,-1.68358 3.11724,2.32072 -2.86556,1.94674;0.874154 0.988508 0.98843 0.874306;0.5 0.5 0.5 0.5;1,0
11929;1789214001803;0.00422104,-0.00135429,-0.000676017;-2.61427,-2.05841 3.36789,-1.68309 3.11721,2.3208 -2.86556,1.94728;0.874199 0.988417 0.988389 0.874332;0.5 0.5 0.5 0.5;1,0
11930;1789214001855;0.004647,-0.00260539,-0.000820583;-2.614,-2.05933 3.36765,-1.68382 3.11703,2.32118 -2.86511,1.94703;0.874169 0.988338 0.988407 0.874189;0.5 0.5 0.5 0.5;1,0
11931;1789214001908;0.00441592,-0.00109795,-0.00151403;-2.61442,-2.05874 3.36835,-1.68319 3.11763,2.32085 -2.86569,1.94716;0.874248 0.988507 0.988495 0.874352;0.5 0.5 0.5 0.5;1,0
11932;1789214001952;0.00405693,-0.00198098,-0.00172738;-2.61459,-2.05884 3.36811,-1.68375 3.11733,2.32097 -2.86569,1.94723;0.874255 0.988476 0.988435 0.874346;0.5 0.5 0.5 0.5;1,0
11933;1789214002004;0.00486656,-0.00149382,-0.00053136;-2.6141,-2.05865 3.36791,-1.68351 3.11714,2.3208 -2.86543,1.94737;0.874154 0.988428 0.988368 0.874309;0.5 0.5 0.5 0.5;1,0
11934;1789214002061;0.00434879,-0.00184765,-0.000229355;-2.61428,-2.05876 3.36775,-1.68307 3.11691,2.32049 -2.86532,1.94723;0.874231 0.98836 0.988298 0.874299;0.5 0.5 0.5 0.5;1,0
11935;1789214002121;0.00466768,-0.00156253,-0.00051925;-2.61425,-2.05864 3.36805,-1.68315 3.11742,2.32057 -2.86554,1.94708;0.874208 0.988442 0.988431 0.874333;0.5 0.5 0.5 0.5;1,0
11936;1789214002174;0.00393654,-0.00146206,-0.000459727;-2.61411,-2.0588 3.36775,-1.68355 3.11703,2.32103 -2.86519,1.94721;0.874165 0.988384 0.98838 0.874229;0.5 0.5 0.5 0.5;1,0
11937;1789214002222;0.00428846,-0.00166661,4.68465e-05;-2.61429,-2.05862 3.36796,-1.68291 3.1172,2.32078 -2.86561,1.94707;0.874231 0.988408 0.988401 0.874333;0.5 0.5 0.5 0.5;1,0
11938;1789214002268;0.00455648,-0.00192175,-0.000750047;-2.61399,-2.05869 3.36776,-1.6834 3.11687,2.32103 -2.8655,1.94694;0.874143 0.988385 0.988363 0.874279;0.5 0.5 0.5 0.5;1,0
11939;1789214002320;0.00456393,-0.00150516,-0.00057408;-2.61437,-2.05893 3.36824,-1.68327 3.11717,2.3212 -2.8657,1.94701;0.874249 0.988472 0.988438 0.874315;0.5 0.5 0.5 0.5;1,0
11940;1789214002370;0.00424402,-0.0016885,-0.0014624;-2.61462,-2.05842 3.36813,-1.68281 3.11744,2.32082 -2.86594,1.94679;0.874292 0.988457 0.988479 0.874385;0.5 0.5 0.5 0.5;1,0
11941;1789214002430;0.00456183,-0.00167508,-0.000164095;-2.6144,-2.05896 3.36821,-1.68327 3.11696,2.32112 -2.86579,1.94708;0.874256 0.988464 0.988379 0.874344;0.5 0.5 0.5 0.5;1,0
11942;1789214002484;0.00454697,-0.00134799,-0.00113471;-2.61409,-2.05876 3.36757,-1.68326 3.11676,2.32118 -2.8654,1.94678;0.874179 0.988328 0.988367 0.874235;0.5 0.5 0.5 0.5;1,0
11943;1789214002534;0.00486395,-0.00128269,-0.000497431;-2.61407,-2.05817 3.36776,-1.6825 3.11661,2.32083 -2.8655,1.94687;0.874178 0.988371 0.988292 0.874289;0.5 0.5 0.5 0.5;1,0
11944;1789214002581;0.00502478,-0.00232289,-0.00112071;-2.61413,-2.05933 3.36823,-1.6835 3.11692,2.32128 -2.86548,1.94726;0.874214 0.988452 0.988374 0.874276;0.5 0.5 0.5 0.5;1,0
11945;1789214002631;0.00428883,-0.00122278,-0.000395043;-2.61392,-2.05924 3.36795,-1.68347 3.1169,2.32147 -2.86545,1.94677;0.874167 0.988391 0.988424 0.874224;0.5 0.5 0.5 0.5;1,0
11946;1789214002677;0.00441838,-0.00081198,-0.000890857;-2.61367,-2.05903 3.36802,-1.68314 3.11684,2.32113 -2.86545,1.94718;0.87412 0.988403 0.988348 0.874277;0.5 0.5 0.5 0.5;1,0
11947;1789214002734;0.00416743,-0.00136912,0.000182961;-2.61397,-2.0594 3.36824,-1.6831 3.11716,2.32156 -2.86587,1.94702;0.874214 0.988427 0.988469 0.874326;0.5 0.5 0.5 0.5;1,0
11948;1789214002784;0.00444319,-0.00138227,-0.00107909;-2.61395,-2.05892 3.36815,-1.68294 3.1168,2.32142 -2.86555,1.94706;0.874183 0.988431 0.988376 0.874267;0.5 0.5 0.5 0.5;1,0
11949;1789214002836;0.00464905,-0.00181988,-0.000150417;-2.61434,-2.05941 3.36864,-1.68254 3.11762,2.32128 -2.86601,1.94689;0.874328 0.988487 0.988554 0.874373;0.5 0.5 0.5 0.5;1,0
11950;1789214002878;0.00426667,-0.0011865,-0.00128262;-2.61375,-2.05942 3.36783,-1.6831 3.11648,2.32137 -2.86539,1.94697;0.874172 0.988332 0.988306 0.87423;0.5 0.5 0.5 0.5;1,0
11951;1789214002933;0.00523112,-0.00077946,-0.00112344;-2.61396,-2.05919 3.36849,-1.68344 3.11742,2.3216 -2.86583,1.94695;0.87417 0.988519 0.988535 0.874311;0.5 0.5 0.5 0.5;1,0
11952;1789214002983;0.00425409,-0.000968752,-0.000229084;-2.61432,-2.05871 3.3683,-1.68314 3.11752,2.32181 -2.86582,1.94656;0.874229 0.988492 0.988609 0.874269;0.5 0.5 0.5 0.5;1,0
