# frame;ts_ms;est_x,est_y,est_th;verts;corner_sigma;edge_sigma_d;closed,publishable
124;1789210704875;-0.0102595,0.0110716,0.00671103;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
125;1789210704926;-0.0103218,0.0113106,0.00699881;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
126;1789210704972;-0.0103778,0.0115716,0.00577494;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
127;1789210705025;-0.0104426,0.0118224,0.0062165;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
128;1789210705076;-0.0105049,0.0120693,0.00619716;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
129;1789210705128;-0.0105681,0.0122734,0.00562325;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
130;1789210705184;-0.0106364,0.0124873,0.00645944;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
131;1789210705236;-0.010743,0.0127805,0.012118;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
132;1789210705281;-0.0108843,0.0133982,0.019128;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
133;1789210705330;-0.011079,0.0142781,0.028728;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
134;1789210705379;-0.0112947,0.0153506,0.0399602;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
135;1789210705435;-0.0116162,0.0169269,0.0551153;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
136;1789210705484;-0.0119332,0.0185226,0.0707923;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
137;1789210705533;-0.0123047,0.0203825,0.0883063;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
138;1789210705579;-0.0127155,0.022357,0.106548;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
139;1789210705633;-0.0133299,0.024992,0.128621;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82515 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
140;1789210705689;-0.0140418,0.0277069,0.151114;-5.67739,-9.90307 9.82515,-10.1718 10.1718,9.82516 -5.33069,10.0939;1.52557 2.66539 2.66539 1.52557;0.5 0.5 0.5 0.00300769;1,0
141;1789210705742;-0.028408,0.0551253,0.301583;-5.9136,-9.89898 9.82515,-10.1718 10.1718,9.82516 -5.19237,10.0915;1.58441 2.66539 2.66539 1.49167;0.5 0.5 0.5 0.00300769;1,0
142;1789210705785;-0.0292088,0.0569154,0.320458;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
143;1789210705838;-0.0292511,0.0569224,0.320224;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
144;1789210705890;-0.0303364,0.0592144,0.34085;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
145;1789210705947;-0.0316333,0.0618137,0.362879;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
146;1789210705995;-0.0323624,0.0631071,0.377249;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
147;1789210706046;-0.0330974,0.0643616,0.390852;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
148;1789210706094;-0.033685,0.065384,0.400691;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
149;1789210706145;-0.0342245,0.0662578,0.40995;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
150;1789210706197;-0.0346749,0.0669146,0.418332;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
151;1789210706254;-0.0349212,0.06716,0.422329;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
152;1789210706302;-0.0351499,0.0675724,0.422475;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
153;1789210706355;-0.0352771,0.0677744,0.422879;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
154;1789210706399;-0.0354026,0.0679734,0.423213;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
155;1789210706451;-0.0355338,0.0681802,0.423079;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
156;1789210706498;-0.0356626,0.0683843,0.422605;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
157;1789210706554;-0.035792,0.0685863,0.422224;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
158;1789210706603;-0.0359148,0.0687763,0.421719;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
159;1789210706651;-0.0360351,0.0689613,0.421932;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
160;1789210706698;-0.0361551,0.0691464,0.422245;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
161;1789210706756;-0.0362826,0.0693438,0.422451;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
162;1789210706809;-0.0364088,0.0695398,0.421747;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
163;1789210706864;-0.0365384,0.0697428,0.422508;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
164;1789210706910;-0.036665,0.0699453,0.422488;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
165;1789210706962;-0.0367958,0.0701546,0.422055;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
166;1789210707007;-0.0369267,0.0703676,0.421657;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
167;1789210707065;-0.0370524,0.0705652,0.421657;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53744;0.5 0.5 0.5 0.00300769;1,0
168;1789210707114;-0.0371661,0.0707376,0.421797;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
169;1789210707164;-0.0372275,0.070793,0.422158;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
170;1789210707211;-0.0373475,0.0709803,0.422401;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
171;1789210707262;-0.0374772,0.071187,0.42288;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
172;1789210707312;-0.0375766,0.0714103,0.423017;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
173;1789210707368;-0.0377504,0.0715801,0.422722;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
174;1789210707419;-0.0378982,0.0717521,0.422672;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
175;1789210707464;-0.0380321,0.0719199,0.423042;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
176;1789210707512;-0.0381678,0.0720827,0.423127;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
177;1789210707570;-0.0383258,0.0722638,0.423245;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
178;1789210707630;-0.0384971,0.0724718,0.422558;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
179;1789210707684;-0.0386543,0.0726642,0.422431;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
180;1789210707727;-0.0387729,0.0727842,0.425271;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
181;1789210707777;-0.0391889,0.0734011,0.431815;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
182;1789210707822;-0.0395394,0.0738574,0.439134;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
183;1789210707874;-0.0402129,0.0748215,0.450816;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
184;1789210707929;-0.0409991,0.0758918,0.464547;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63634 -5.19202,10.192;1.53745 2.66539 2.66539 1.53744;0.5 0.5 0.5 0.00300769;1,0
185;1789210707989;-0.0551656,0.0993017,0.652466;-5.90659,-9.79522 9.63633,-10.3509 10.3509,9.63633 -5.19202,10.192;1.53745 2.66539 2.66539 1.53745;0.5 0.5 0.5 0.00300769;1,0
186;1789210708036;-1.85841,-2.29013,0.58361;-4.001,-9.2768 1.79775,-9.47987 2.4675,9.91817 -3.24634,10.1224;1.08421 2.5144 2.66472 1.06846;0.5 0.5 0.5 0.00300769;1,0
187;1789210708083;-2.46384,-4.56681,0.79316;-4.70472,-8.5318 2.25773,-8.77634 2.55366,-0.507929 -4.41118,-0.235796;1.25648 2.32941 0.838837 1.25559;0.5 0.5 0.5 0.00300769;1,0
188;1789210708132;-1.98982,-3.8505,0.788734;-4.7042,-8.5401 2.26613,-8.77292 2.5628,-0.527364 -4.461,-0.228607;1.25988 2.32835 0.841246 1.26738;0.5 0.5 0.5 0.00300769;1,0
189;1789210708185;-1.99099,-3.84989,0.805115;-4.71038,-8.54205 2.25929,-8.79021 2.56289,-0.541746 -4.44891,-0.229846;1.25675 2.33228 0.84158 1.26426;0.5 0.5 0.5 0.00300769;1,0
190;1789210708235;-1.99127,-3.84968,0.810147;-4.70245,-8.5506 2.2699,-8.78677 2.57354,-0.548503 -4.44411,-0.235988;1.25839 2.33127 0.843889 1.26304;0.5 0.5 0.5 0.00300769;1,0
191;1789210708287;-1.99315,-3.84827,0.829196;-4.68829,-8.55553 2.27285,-8.80148 2.56018,-0.549043 -4.4395,-0.24289;1.25192 2.33634 0.841024 1.26195;0.5 0.5 0.5 0.00300769;1,0
192;1789210708338;-1.9949,-3.8469,0.84776;-4.68099,-8.56294 2.28119,-8.78503 2.55485,-0.550458 -4.43808,-0.249926;1.25726 2.33311 0.839858 1.26162;0.5 0.5 0.5 0.00300769;1,0
193;1789210708390;-1.99695,-3.84544,0.867946;-4.67552,-8.5681 2.29449,-8.78603 2.56004,-0.55299 -4.43808,-0.25673;1.25723 2.33389 0.840916 1.26162;0.5 0.5 0.5 0.00300769;1,0
194;1789210708434;-1.99846,-3.84436,0.885126;-4.67563,-8.57309 2.29464,-8.78213 2.55425,-0.550449 -4.43509,-0.264254;1.25988 2.33337 0.839539 1.26094;0.5 0.5 0.5 0.00300769;1,0
195;1789210708487;-2.00064,-3.84285,0.906403;-4.66229,-8.57693 2.30503,-8.77819 2.55055,-0.550498 -4.43417,-0.272109;1.25896 2.33339 0.838668 1.26077;0.5 0.5 0.5 0.00300769;1,0
196;1789210708541;-2.00303,-3.8413,0.92786;-4.65963,-8.57817 2.31156,-8.77529 2.55294,-0.552063 -4.42948,-0.27593;1.25959 2.33292 0.839157 1.25963;0.5 0.5 0.5 0.00300769;1,0
197;1789210708590;-2.0053,-3.83987,0.948007;-4.62391,-8.62209 2.35071,-8.76202 2.53449,-0.560516 -4.42543,-0.310885;1.26795 2.33381 0.835053 1.25875;0.5 0.5 0.5 0.00300769;1,0
198;1789210708637;-2.0208,-3.83005,1.11227;-4.60633,-8.65762 2.34692,-8.76577 2.55722,-0.56145 -4.3909,-0.367002;1.27308 2.33281 0.838915 1.25085;0.5 0.5 0.5 0.00300769;1,0
199;1789210708686;-1.99705,-3.85186,1.10707;-4.59368,-8.66279 2.36076,-8.7641 2.56053,-0.551805 -4.3986,-0.375237;1.27207 2.33315 0.839285 1.25295;0.5 0.5 0.5 0.00300769;1,0
200;1789210708741;-1.99819,-3.85134,1.1153;-4.59008,-8.66515 2.36037,-8.75796 2.56833,-0.550561 -4.39782,-0.375444;1.27376 2.33098 0.840894 1.25279;0.5 0.5 0.5 0.00300769;1,0
201;1789210708795;-2.00075,-3.85063,1.13572;-4.58399,-8.6685 2.371,-8.76186 2.56316,-0.54837 -4.39954,-0.377834;1.27212 2.33313 0.83973 1.25327;0.5 0.5 0.5 0.00300769;1,0
202;1789210708840;-2.0021,-3.85002,1.15077;-4.57315,-8.67133 2.37847,-8.75742 2.55697,-0.5451 -4.40445,-0.38497;1.27168 2.33303 0.838261 1.25458;0.5 0.5 0.5 0.00300769;1,0
203;1789210708889;-2.00325,-3.8496,1.1656;-4.56265,-8.6775 2.38332,-8.74568 2.54946,-0.5351 -4.40549,-0.390326;1.27455 2.33101 0.836416 1.25505;0.5 0.5 0.5 0.00300769;1,0
204;1789210708936;-2.00414,-3.84961,1.17609;-4.55561,-8.68143 2.39428,-8.74316 2.54949,-0.532476 -4.41006,-0.394033;1.27479 2.33118 0.836318 1.25624;0.5 0.5 0.5 0.00300769;1,0
205;1789210708990;-2.00501,-3.84928,1.18669;-4.55054,-8.67846 2.39889,-8.73402 2.54392,-0.531939 -4.40874,-0.396227;1.27544 2.32961 0.835113 1.25596;0.5 0.5 0.5 0.00300769;1,0
206;1789210709043;-2.00551,-3.84956,1.19243;-4.55009,-8.68101 2.40436,-8.73445 2.54692,-0.530026 -4.40762,-0.398012;1.27599 2.32989 0.835678 1.25574;0.5 0.5 0.5 0.00300769;1,0
207;1789210709101;-2.00606,-3.84939,1.19479;-4.54972,-8.68174 2.40376,-8.73302 2.55248,-0.533356 -4.40896,-0.396964;1.27655 2.32906 0.83692 1.256;0.5 0.5 0.5 0.00300769;1,0
208;1789210709146;-2.00637,-3.84925,1.19594;-4.54846,-8.68289 2.40458,-8.73184 2.55189,-0.532245 -4.40703,-0.397925;1.27695 2.32887 0.836761 1.25556;0.5 0.5 0.5 0.00300769;1,0
209;1789210709196;-2.00671,-3.84919,1.19586;-4.54261,-8.68616 2.41561,-8.73119 2.55186,-0.529774 -4.41077,-0.400709;1.27672 2.32952 0.836671 1.25654;0.5 0.5 0.5 0.00300769;1,0
210;1789210709242;-2.00716,-3.84897,1.1985;-4.53786,-8.68531 2.42266,-8.7274 2.54238,-0.527302 -4.41361,-0.403928;1.27647 2.3298 0.834596 1.2573;0.5 0.5 0.5 0.00300769;1,0
211;1789210709295;-2.00732,-3.84893,1.19864;-4.53488,-8.68718 2.42615,-8.72331 2.53951,-0.519958 -4.41348,-0.40695;1.27755 2.32925 0.833818 1.25742;0.5 0.5 0.5 0.00300769;1,0
212;1789210709347;-2.00762,-3.84905,1.19889;-4.52466,-8.69427 2.43713,-8.71598 2.53361,-0.516933 -4.42151,-0.411069;1.27943 2.32867 0.832473 1.25946;0.5 0.5 0.5 0.00300769;1,0
213;1789210709401;-2.0078,-3.84879,1.20232;-4.52359,-8.69469 2.43787,-8.71387 2.53472,-0.517023 -4.42275,-0.411977;1.27993 2.32811 0.832693 1.25977;0.5 0.5 0.5 0.00300769;1,0
214;1789210709445;-2.00809,-3.84873,1.20319;-4.5185,-8.69669 2.44377,-8.71254 2.52933,-0.510225 -4.4252,-0.415053;1.2797 2.32863 0.831403 1.2605;0.5 0.5 0.5 0.00300769;1,0
215;1789210709495;-2.00837,-3.84871,1.20294;-4.49918,-8.70535 2.46692,-8.69851 2.51844,-0.497183 -4.44008,-0.424451;1.28187 2.32766 0.828781 1.26443;0.5 0.5 0.5 0.00300769;1,0
216;1789210709550;-2.00867,-3.84866,1.20748;-4.4925,-8.70821 2.47083,-8.6874 2.5149,-0.490798 -4.44384,-0.42843;1.28448 2.32542 0.827882 1.26549;0.5 0.5 0.5 0.00300769;1,0
217;1789210709607;-2.00893,-3.84887,1.20756;-4.48839,-8.70659 2.4749,-8.68061 2.51117,-0.492456 -4.44748,-0.429775;1.28504 2.32428 0.827116 1.26636;0.5 0.5 0.5 0.00300769;1,0
218;1789210709656;-2.00908,-3.84886,1.20886;-4.48204,-8.71079 2.48025,-8.67577 2.503,-0.485014 -4.45296,-0.43361;1.28623 2.32409 0.825244 1.26785;0.5 0.5 0.5 0.00300769;1,0
219;1789210709706;-2.00912,-3.84883,1.20929;-4.46668,-8.71695 2.50146,-8.67536 2.49201,-0.469513 -4.46368,-0.441804;1.28448 2.32644 0.822616 1.2708;0.5 0.5 0.5 0.00300769;1,0
220;1789210709751;-2.00949,-3.8485,1.213;-4.45898,-8.72068 2.50805,-8.65478 2.48772,-0.464281 -4.46838,-0.445085;1.28996 2.32206 0.821606 1.27206;0.5 0.5 0.5 0.00300769;1,0
221;1789210709812;-2.00995,-3.84899,1.21331;-4.44628,-8.72675 2.522,-8.64985 2.48297,-0.457849 -4.47812,-0.451014;1.2902 2.32225 0.820452 1.2746;0.5 0.5 0.5 0.00300769;1,0
222;1789210709863;-2.01027,-3.84866,1.21735;-4.44389,-8.72708 2.5231,-8.6479 2.48068,-0.455663 -4.47991,-0.452323;1.29032 2.32202 0.819928 1.27509;0.5 0.5 0.5 0.00300769;1,0
223;1789210709910;-2.01045,-3.84871,1.21874;-4.43826,-8.73238 2.53498,-8.64196 2.48346,-0.452379 -4.48426,-0.454306;1.29233 2.32123 0.820436 1.27622;0.5 0.5 0.5 0.00300769;1,0
224;1789210709956;-2.01118,-3.84854,1.22007;-4.43158,-8.73443 2.54112,-8.6257 2.48096,-0.450314 -4.48838,-0.457966;1.29623 2.31779 0.819842 1.27731;0.5 0.5 0.5 0.00300769;1,0
225;1789210710012;-2.01151,-3.84888,1.22108;-4.42913,-8.73411 2.5472,-8.62512 2.48006,-0.449331 -4.49019,-0.459365;1.29569 2.31818 0.81963 1.27778;0.5 0.5 0.5 0.00300769;1,0
226;1789210710063;-2.01198,-3.84878,1.22162;-4.41526,-8.74183 2.56198,-8.62261 2.46935,-0.436782 -4.50155,-0.466944;1.29543 2.3195 0.817151 1.28084;0.5 0.5 0.5 0.00300769;1,0
227;1789210710117;-2.01207,-3.84834,1.22543;-4.41053,-8.7448 2.56678,-8.61612 2.46877,-0.431421 -4.50393,-0.466449;1.29714 2.31829 0.816971 1.28149;0.5 0.5 0.5 0.00300769;1,0
228;1789210710165;-2.01266,-3.84839,1.22674;-4.4076,-8.74182 2.57564,-8.60999 2.46685,-0.430837 -4.50611,-0.466917;1.29732 2.31757 0.816573 1.28204;0.5 0.5 0.5 0.00300769;1,0
229;1789210710214;-2.01314,-3.84862,1.22641;-4.39449,-8.74915 2.5856,-8.6051 2.45701,-0.418797 -4.51632,-0.470797;1.29786 2.31786 0.814349 1.28475;0.5 0.5 0.5 0.00300769;1,0
230;1789210710264;-2.01309,-3.84826,1.23088;-4.3931,-8.75218 2.58359,-8.58179 2.45743,-0.423109 -4.5156,-0.473397;1.30549 2.31181 0.814451 1.28456;0.5 0.5 0.5 0.00300769;1,0
231;1789210710317;-2.01328,-3.84914,1.22834;-4.37208,-8.76106 2.61169,-8.57986 2.44374,-0.40623 -4.53241,-0.481311;1.30361 2.31455 0.811357 1.28901;0.5 0.5 0.5 0.00300769;1,0
232;1789210710366;-2.01368,-3.84845,1.23566;-4.36601,-8.76424 2.61577,-8.56996 2.43745,-0.39889 -4.5358,-0.484791;1.3061 2.31285 0.809938 1.29;0.5 0.5 0.5 0.00300769;1,0
233;1789210710417;-2.01386,-3.84875,1.23599;-4.36497,-8.76437 2.61595,-8.56917 2.43557,-0.399108 -4.53657,-0.484652;1.30613 2.3128 0.809559 1.29018;0.5 0.5 0.5 0.00300769;1,0
234;1789210710463;-2.01406,-3.84869,1.23669;-4.35894,-8.76621 2.6211,-8.55273 2.43046,-0.398238 -4.54017,-0.486836;1.31017 2.30946 0.808483 1.29111;0.5 0.5 0.5 0.00300769;1,0
235;1789210710521;-2.01429,-3.84902,1.23629;-4.34873,-8.77252 2.63104,-8.55206 2.42164,-0.386914 -4.54793,-0.492762;1.30983 2.31073 0.806483 1.29325;0.5 0.5 0.5 0.00300769;1,0
236;1789210710571;-2.01447,-3.84873,1.23884;-4.33567,-8.7792 2.64596,-8.54253 2.41466,-0.377461 -4.55768,-0.499106;1.31154 2.31004 0.804894 1.29587;0.5 0.5 0.5 0.00300769;1,0
237;1789210710619;-2.01481,-3.84854,1.24209;-4.33447,-8.77816 2.64907,-8.54011 2.4142,-0.376658 -4.55872,-0.499352;1.31163 2.30971 0.804793 1.29614;0.5 0.5 0.5 0.00300769;1,0
238;1789210710665;-2.01518,-3.84867,1.24346;-4.32317,-8.78472 2.65135,-8.51832 2.40414,-0.367189 -4.56576,-0.505795;1.31754 2.30516 0.802562 1.2981;0.5 0.5 0.5 0.00300769;1,0
239;1789210710719;-2.01504,-3.8491,1.24572;-4.31867,-8.78803 2.66219,-8.51804 2.40148,-0.363631 -4.56952,-0.507528;1.31748 2.30615 0.801982 1.29909;0.5 0.5 0.5 0.00300769;1,0
240;1789210710773;-2.01557,-3.84889,1.24632;-4.31436,-8.78925 2.6671,-8.51702 2.40016,-0.361902 -4.57237,-0.509446;1.3171 2.30639 0.801681 1.29985;0.5 0.5 0.5 0.00300769;1,0
241;1789210710828;-2.01595,-3.84877,1.24825;-4.30869,-8.79277 2.67266,-8.50383 2.39592,-0.356809 -4.57596,-0.512388;1.32076 2.30384 0.80074 1.30084;0.5 0.5 0.5 0.00300769;1,0
242;1789210710879;-2.01633,-3.84898,1.24835;-4.30556,-8.79293 2.67809,-8.50413 2.39376,-0.35529 -4.57815,-0.513997;1.31993 2.30451 0.800277 1.30143;0.5 0.5 0.5 0.00300769;1,0
243;1789210710928;-2.01656,-3.84887,1.25006;-4.29355,-8.7969 2.69276,-8.50537 2.38596,-0.342379 -4.58785,-0.521147;1.31782 2.30656 0.798508 1.30409;0.5 0.5 0.5 0.00300769;1,0
244;1789210710979;-2.0169,-3.84856,1.25453;-4.28319,-8.80371 2.69238,-8.48131 2.37608,-0.335185 -4.59331,-0.526456;1.32475 2.30121 0.796377 1.30562;0.5 0.5 0.5 0.00300769;1,0
245;1789210711030;-2.01675,-3.84902,1.2548;-4.27384,-8.80725 2.70895,-8.47803 2.37562,-0.328853 -4.60146,-0.530763;1.32445 2.30177 0.796207 1.30778;0.5 0.5 0.5 0.00300769;1,0
246;1789210711080;-2.01732,-3.84878,1.25489;-4.26869,-8.8104 2.71576,-8.47605 2.36948,-0.320508 -4.60471,-0.534394;1.32473 2.30227 0.794867 1.30874;0.5 0.5 0.5 0.00300769;1,0
247;1789210711135;-2.01801,-3.84876,1.24676;-4.25343,-8.81463 2.7329,-8.47135 2.35814,-0.308663 -4.61697,-0.540479;1.3237 2.3033 0.792452 1.31201;0.5 0.5 0.5 0.00300769;1,0
