t_ms,node,yaw,hi,sdf0,sdf90,sdf180,sdf270,best_deg
467211405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467211504,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467211605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467211704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467211806,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467211906,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212003,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212110,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212504,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212806,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467212905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213206,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213506,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467213904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214003,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214110,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214208,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214403,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467214905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215206,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215607,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215803,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467215904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216006,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216209,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216310,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216606,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216803,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467216904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217003,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217206,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217410,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217507,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467217904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218003,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218606,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467218903,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219209,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219308,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219509,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219703,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467219908,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220106,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220203,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467220904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221006,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221203,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221308,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467221904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467222905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467223905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467224905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467225905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467226903,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227504,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467227904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228003,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228103,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228703,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467228905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467229905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230404,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230504,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230703,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467230903,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231204,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231305,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231407,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231609,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231708,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467231905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232203,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232506,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232609,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232707,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232807,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467232906,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233010,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233210,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233403,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233508,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233606,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467233905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234009,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234109,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234408,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234607,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234705,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467234907,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235208,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235510,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467235904,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236205,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236805,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467236903,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237206,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237306,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237405,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237503,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467237905,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238005,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238108,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238203,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238307,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238408,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238506,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238603,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238704,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467238903,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239004,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239105,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239203,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239406,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239505,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239604,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239706,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239806,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467239909,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240009,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240104,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240208,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240304,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240403,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240508,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240605,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240709,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240804,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
467240912,chair_1,32.9078,3537,0.057737,0.143027,0.278141,0.218627,0
