cycle,node,fresh,fe,warm_conf,settle_maturity,frames_converged,pts,silres,mask_conf,mask_w,state_cx,state_cy,state_cz,state_yaw,state_seat_w,state_seat_d,state_seat_h,state_back_h,obs_cx,obs_cy,obs_cz,obs_yaw,obs_seat_w,obs_seat_d,obs_seat_h,obs_back_h,acc_cx,acc_cy,acc_cz,acc_yaw,acc_seat_w,acc_seat_d,acc_seat_h,acc_back_h,raw_cx,raw_cy,raw_cz,raw_yaw,raw_seat_w,raw_seat_d,raw_seat_h,raw_back_h,std_cx,std_cy,std_cz,std_yaw,std_seat_w,std_seat_d,std_seat_h,std_back_h,gain_cx,gain_cy,gain_cz,gain_yaw,gain_seat_w,gain_seat_d,gain_seat_h,gain_back_h,ext_hw02,ext_hh02,ext_hw05,ext_hh05,ext_hw10,ext_hh10,ext_offx,ext_offy,n_top,n_leg,n_pts,ce_cx,ce_cy,ce_cz,ce_yaw,ce_seat_w,ce_seat_d,ce_seat_h,ce_back_h,ceg_cx,ceg_cy,ceg_cz,ceg_yaw,ceg_seat_w,ceg_seat_d,ceg_seat_h,ceg_back_h
1624,chair_2,1,0.915885,0.550381,1148,15,285,0,0.911621,1,-0.294552,0.917828,0,3.17165,0.431008,0.423303,0.451531,0.508788,13695.4,26117.5,7994.95,2384.44,3405.02,6556.87,7193.04,98.3921,31.0365,32.2529,3.05794,9.42786,17.6736,16.6678,2.81053,8.13823,31725.1,38747.8,16957,3681.47,15191.4,13519.3,15924.5,1106.18,5.61434,5.08015,7.67936,16.4812,8.11337,8.60047,7.92441,30.0668,0,0,0.267992,0.19473,0.0413015,0,0.265998,0.0295651,0.274028,0.249536,0.246567,0.233087,0.195019,0.208611,0.0464655,-0.143178,143,183,326,-1.44091,1.44091,-1.76932e-21,-3.33107e-32,-1.36648e-11,0.390891,-2.8026e-45,5.97675e-14,-1,-1,0,0,0,-1,0,0
1196,chair_3,1,0.396691,0.77637,1014,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41033.8,39333.3,100826,6343.17,17905.6,13789.9,100142,0,67.4797,43.51,32.1991,20.6266,25.6335,39.5479,32.0163,3.8197,65929.3,63938.8,131496,11741.2,37143.4,31359.3,130773,859.566,3.89458,3.95474,2.75768,9.22878,5.18871,5.64699,2.76529,34.1083,0.0348527,0.0520504,0.0849576,0.0885635,0.0662117,0.0404543,0.0852775,0,0.228858,0.230781,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,3.72211,-0.190319,-1.79018e-10,-2.36466,-0.00326925,-0.147904,-4.60457e-12,0.014012,0,0,0,0,0,0,0,0
1625,chair_2,1,0.915573,0.615035,1149,16,285,0,0.911621,1,-0.294552,0.917828,0,3.17165,0.43112,0.423303,0.451554,0.508859,13731.1,26118.1,7936.67,790.731,3413.32,7946.11,7133.62,98.4204,31.03,32.5018,3.07803,9.40542,17.64,16.8942,2.82803,8.2413,31423.7,45800.1,19845.3,3481.58,14423.3,18050.4,18523.6,1174.83,5.64119,4.67269,7.09857,16.9478,8.3266,7.44315,7.34746,29.1751,0,0,0.226654,0.067656,0.0436759,0,0.226185,0.0276067,0.274028,0.249536,0.246567,0.233087,0.195019,0.208612,0.0464663,-0.143178,143,183,326,-2.44091,2.44091,-1.41545e-21,-2.66486e-32,-1.09319e-11,0.667209,-2.8026e-45,4.7814e-14,-1,-1,0,0,0,-1,0,0
1197,chair_3,1,0.396307,0.780233,1015,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41033.6,39333.1,100826,6343.16,17905.6,13789.8,100142,0,67.5278,43.7427,32.2964,20.8504,26.1389,39.6151,32.1127,3.78151,65929.2,63939.4,131496,11743.6,37165,31368.1,130773,841.483,3.89459,3.95472,2.75768,9.22783,5.1872,5.6462,2.76529,34.4729,0.0348288,0.0517922,0.0847268,0.0877323,0.0650328,0.0403797,0.085047,0,0.228858,0.230781,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,2.97769,-0.152255,-1.43214e-10,-1.89172,-0.0026154,-0.118323,-3.68365e-12,0.0112096,0,0,0,0,0,0,0,0
1626,chair_2,1,0.915266,0.650593,1150,17,285,0,0.911621,1,-0.294552,0.917828,0,3.17164,0.431218,0.423303,0.451556,0.508925,13780.1,26112.9,7884.48,795.179,3433.17,7945.61,7080.23,98.4114,31.0247,32.7481,3.09759,9.38361,17.6075,17.1183,2.84502,8.34332,31378.6,47464.9,21148.9,3377.65,14034,20383.3,19740.8,1239.72,5.64525,4.59001,6.87632,17.2065,8.4413,7.00426,7.11733,28.4013,0,0,0.210685,0.0702473,0.0452186,0,0.21011,0.025939,0.274029,0.249536,0.246566,0.233087,0.195019,0.208613,0.0464672,-0.143177,143,183,326,-3.44091,3.44091,-1.13236e-21,-2.13189e-32,-8.7455e-12,0.93838,-2.8026e-45,3.82512e-14,-1,-1,0,0,0,-1,0,0
1198,chair_3,1,0.395936,0.782358,1016,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41033.3,39332.8,100826,6343.14,17905.5,13789.8,100142,0,67.5754,43.973,32.3928,21.0719,26.6394,39.6817,32.2081,3.74369,65928.9,63939.2,131496,11744.1,37170.7,31370.8,130773,824.145,3.89459,3.95472,2.75768,9.22763,5.1868,5.64596,2.76529,34.8336,0.0348054,0.0515396,0.0844996,0.0869385,0.063932,0.0403139,0.0848201,0,0.228858,0.23078,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,2.38215,-0.121804,-1.14572e-10,-1.51338,-0.00209232,-0.0946583,-2.94692e-12,0.00896769,0,0,0,0,0,0,0,0
1627,chair_2,1,0.914982,0.67015,1151,18,285,0,0.911621,1,-0.294552,0.917828,0,3.17165,0.431306,0.423303,0.451569,0.508984,13822.2,27563.5,7856.17,805.68,3453.72,7947.31,7050.72,98.4452,31.0203,33.0236,3.11677,9.36297,17.5763,17.3402,2.86164,8.44438,31406.5,49270.5,21690.5,3330.52,13842.7,21449.9,20268.4,1300.9,5.64275,4.50512,6.78992,17.3278,8.49942,6.8279,7.0241,27.7254,0,0,0.204122,0.0722997,0.0461871,0,0.203283,0.0245233,0.274029,0.249536,0.246567,0.233087,0.195019,0.208612,0.0464667,-0.143177,143,183,326,-4.44091,4.44091,-9.05889e-22,-1.70551e-32,-6.9964e-12,1.20503,-2.8026e-45,3.0601e-14,-1,-1,0,0,0,-1,0,0
1199,chair_3,1,0.395576,0.783528,1017,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41033.1,39332.5,100826,6343.13,17905.4,13789.7,100142,0,67.6225,44.201,32.4882,21.2912,27.1348,39.7476,32.3025,3.70625,65928.6,63938.9,131496,11744.2,37172.2,31371.6,130773,807.508,3.8946,3.95473,2.75768,9.2276,5.1867,5.64588,2.76529,35.1906,0.0347822,0.051292,0.0842758,0.0861694,0.062885,0.0402513,0.0845967,0,0.228858,0.23078,0.214607,0.208671,0.198659,0.182331,0.0179828,0.0535536,452,337,789,1.90572,-0.0974434,-9.16573e-11,-1.2107,-0.00167386,-0.0757267,-2.35754e-12,0.00717415,0,0,0,0,0,0,0,0
1628,chair_2,1,0.914718,0.680905,1152,19,285,0,0.911621,1,-0.294552,0.917828,0,3.17165,0.431382,0.423303,0.451587,0.509039,13880,27564.5,7827.56,808.788,3486.2,7947.98,7021.26,98.4537,31.0173,33.2965,3.13558,9.34282,17.5468,17.56,2.87791,8.54445,31473.1,49641.5,21891.6,3307.21,13770,21910.5,20473.3,1358.38,5.63677,4.48826,6.75866,17.3888,8.52182,6.75575,6.98885,27.1325,0,0,0.200967,0.0732032,0.0469354,0,0.199921,0.0232969,0.274028,0.249536,0.246567,0.233087,0.195019,0.208611,0.0464658,-0.143178,143,183,326,-5.44091,5.44091,-7.24712e-22,-1.36441e-32,-5.59712e-12,1.46723,-2.8026e-45,2.44808e-14,-1,-1,0,0,0,-1,0,0
1200,chair_3,1,0.395228,0.784172,1018,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41032.9,39332.3,100825,6343.11,17905.4,13789.6,100142,0,67.6692,44.4267,32.5827,21.5084,27.6252,39.8128,32.396,3.66919,65928.4,63938.7,131496,11744.2,37172.5,31371.7,130773,791.529,3.89461,3.95474,2.75768,9.2276,5.18667,5.64587,2.76529,35.544,0.0347592,0.0510493,0.0840554,0.085422,0.0618836,0.0401902,0.0843766,0,0.228858,0.23078,0.214607,0.208671,0.198659,0.182331,0.0179828,0.0535536,452,337,789,1.52458,-0.0779547,-7.33258e-11,-0.968563,-0.00133909,-0.0605813,-1.88603e-12,0.00573932,0,0,0,0,0,0,0,0
1629,chair_2,1,0.91447,0.686821,1153,20,285,0,0.911621,1,-0.294552,0.917828,0,3.17165,0.431444,0.423303,0.451605,0.50909,13958.1,27560.8,7803.65,808.872,3511.11,7947.54,6996.95,98.4639,31.016,33.5665,3.15404,9.32289,17.5185,17.7775,2.89386,8.64354,31572.1,49711.9,21952,3294.15,13754.8,22103.8,20539,1412.23,5.62793,4.48507,6.74936,17.4232,8.52655,6.72615,6.97767,26.6102,0,0,0.199276,0.0736121,0.0473882,0,0.198122,0.0222321,0.274027,0.249536,0.246567,0.233087,0.195019,0.208611,0.0464652,-0.143179,143,183,326,-6.44091,6.44091,-5.79769e-22,-1.09153e-32,-4.4777e-12,1.72505,-2.8026e-45,1.95846e-14,-1,-1,0,0,0,-1,0,0
1201,chair_3,1,0.394892,0.784528,1019,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41032.6,39332.2,100825,6343.1,17905.4,13789.6,100142,0,67.7153,44.6502,32.6762,21.7233,28.1108,39.8773,32.4886,3.6325,65928.1,63938.5,131496,11744.2,37172.6,31371.7,130773,776.17,3.89462,3.95475,2.75768,9.2276,5.18667,5.64587,2.7653,35.894,0.0347365,0.0508113,0.0838383,0.0846948,0.0609237,0.0401302,0.0841598,0,0.228858,0.230781,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,1.21966,-0.0623638,-5.86607e-11,-0.77485,-0.00107127,-0.0484651,-1.50882e-12,0.00459146,0,0,0,0,0,0,0,0
1630,chair_2,1,0.914236,0.690074,1154,21,285,0,0.911621,1,-0.294552,0.917828,0,3.17166,0.431496,0.423303,0.45162,0.509137,14018,27561.2,7794.7,809.301,3511.88,7947.97,6987.23,98.4684,31.0161,33.8338,3.17227,9.30319,17.4906,17.9929,2.90959,8.74165,31663,49726.3,21968.3,3287.19,13747.1,22184.7,20558,1462.54,5.61984,4.48443,6.74687,17.4416,8.52894,6.71388,6.97444,26.1485,0,0,0.198386,0.0739173,0.0474872,0,0.197207,0.0213001,0.274027,0.249536,0.246567,0.233087,0.195019,0.20861,0.0464643,-0.143179,143,183,326,-7.44091,7.44091,-4.63815e-22,-8.73221e-33,-3.58216e-12,1.97954,-2.8026e-45,1.56677e-14,-1,-1,0,0,0,-1,0,0
1202,chair_3,1,0.394566,0.784724,1020,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41032.4,39332,100825,6343.08,17905.3,13789.5,100142,0,67.761,44.8714,32.7688,21.9361,28.5915,39.9412,32.5802,3.59617,65927.8,63938.2,131495,11744.1,37172.6,31371.7,130773,761.395,3.89463,3.95476,2.75769,9.22761,5.18667,5.64587,2.7653,36.2406,0.0347141,0.0505778,0.0836245,0.083987,0.0600024,0.0400711,0.0839464,0,0.228858,0.230781,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,0.975728,-0.049891,-4.69285e-11,-0.61988,-0.000857015,-0.0387721,-1.20706e-12,0.00367316,0,0,0,0,0,0,0,0
1631,chair_2,1,0.914015,0.691863,1155,22,285,0,0.911621,1,-0.294552,0.917828,0,3.17167,0.431538,0.423303,0.451634,0.509182,14076.6,27561.3,7791.14,809.675,3512.54,7948.32,6982.96,98.4749,31.0174,34.0985,3.19029,9.28372,17.463,18.2061,2.92514,8.83878,31749.8,49729.3,21971.5,3283.63,13743.5,22218.5,20562,1509.42,5.61215,4.48429,6.74638,17.4511,8.53005,6.70877,6.97376,25.7392,0,0,0.197763,0.0741414,0.0475703,0,0.196599,0.0204809,0.274026,0.249536,0.246567,0.233087,0.195019,0.208609,0.0464631,-0.14318,143,183,326,-8.44091,8.44091,-3.71052e-22,-6.98576e-33,-2.86573e-12,2.23102,-2.8026e-45,1.25342e-14,-1,-1,0,0,0,-1,0,0
1203,chair_3,1,0.39425,0.784833,1021,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41032.2,39331.8,100825,6343.07,17905.3,13789.5,100142,0,67.8063,45.0904,32.8604,22.1468,29.0674,40.0045,32.6709,3.56021,65927.5,63938,131495,11744.1,37172.5,31371.6,130773,747.173,3.89463,3.95476,2.75769,9.22762,5.18668,5.64588,2.7653,36.5838,0.034692,0.0503488,0.083414,0.0832979,0.0591173,0.0400127,0.0837361,0,0.228858,0.230781,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,0.780583,-0.0399128,-3.75428e-11,-0.495904,-0.000685612,-0.0310176,-9.65648e-13,0.00293853,0,0,0,0,0,0,0,0
1632,chair_2,1,0.913804,0.692848,1156,23,285,0,0.911621,1,-0.294552,0.917828,0,3.17167,0.431572,0.423303,0.451645,0.509224,14107.2,26361.1,7791.44,810.011,3513.08,7948.57,6982.61,98.4806,31.0195,34.3342,3.20813,9.26447,17.4357,18.4173,2.94053,8.93496,31807.5,48529.7,21973.1,3281.95,13742,22232.8,20563.4,1553.01,5.60706,4.53938,6.74612,17.4556,8.5305,6.70662,6.97353,25.3754,0,0,0.19726,0.0743189,0.0476437,0,0.196135,0.0197566,0.274025,0.249537,0.246567,0.233088,0.195019,0.208608,0.0464616,-0.143181,143,183,326,-9.44091,9.44091,-2.96842e-22,-5.58861e-33,-2.29258e-12,2.47985,-2.8026e-45,1.00273e-14,-1,-1,0,0,0,-1,0,0
1204,chair_3,1,0.393944,0.784893,1022,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41031.9,39331.6,100825,6343.06,17905.2,13789.4,100142,0,67.8511,45.3073,32.9512,22.3553,29.5385,40.0672,32.7607,3.52461,65927.3,63937.8,131495,11744.1,37172.4,31371.6,130772,733.472,3.89464,3.95477,2.75769,9.22762,5.18668,5.64588,2.7653,36.9239,0.0346701,0.0501241,0.0832065,0.0826267,0.0582665,0.0399551,0.083529,0,0.228858,0.230781,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,0.624466,-0.0319302,-3.00343e-11,-0.396723,-0.00054849,-0.0248141,-7.72518e-13,0.00235083,0,0,0,0,0,0,0,0
1633,chair_2,1,0.913605,0.69339,1157,24,285,0,0.911621,1,-0.294552,0.917828,0,3.17168,0.431598,0.423303,0.451656,0.509263,14108.7,26360.8,8887.64,810.282,3513.51,7948.74,8078.24,98.4887,31.0215,34.5676,3.23279,9.24544,17.4087,18.6263,2.96277,9.03019,31826.9,48287.7,23070,3281.27,13741.6,22238.8,21659.7,1593.46,5.60535,4.55074,6.58379,17.4574,8.53062,6.7057,6.79476,25.0513,0,0,0.213785,0.0744671,0.0477116,0,0.214948,0.0191135,0.274024,0.249537,0.246568,0.233088,0.195019,0.208607,0.04646,-0.143183,143,183,326,-10.4409,10.4409,-2.37474e-22,-4.47089e-33,-1.83406e-12,2.72636,-2.8026e-45,8.02186e-15,-1,-1,0,0,0,-1,0,0
1205,chair_3,1,0.393647,0.784928,1023,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41031.7,39331.4,100825,6343.04,17905.2,13789.4,100142,0,67.8954,45.5219,33.041,22.5618,30.0049,40.1292,32.8496,3.48936,65927,63937.5,131495,11744.1,37172.4,31371.5,130772,720.265,3.89465,3.95478,2.75769,9.22763,5.18669,5.64589,2.7653,37.2609,0.0346484,0.0499036,0.0830022,0.0819728,0.0574479,0.0398983,0.0833249,0,0.228858,0.230781,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,0.499573,-0.0255442,-2.40274e-11,-0.317379,-0.000438792,-0.0198513,-6.18015e-13,0.00188066,0,0,0,0,0,0,0,0
1634,chair_2,1,0.913416,0.693688,1158,25,285,0,0.911621,1,-0.294552,0.917828,0,3.1717,0.431618,0.423303,0.451663,0.509301,15309.9,26360.2,8888.34,2205.8,3513.84,7948.82,8078.42,98.4918,31.0501,34.7986,3.25721,9.3534,17.382,18.8332,2.98478,9.12447,33034.1,48237.6,23519.7,4676.4,13741.8,22241.4,22129.5,1630.91,5.50197,4.5531,6.52055,14.6233,8.53058,6.70531,6.72224,24.762,0,0,0.208999,0.142445,0.0477759,0,0.209716,0.0185387,0.274022,0.249538,0.246568,0.233088,0.195019,0.208604,0.0464569,-0.143185,143,183,326,-11.4409,11.4409,-1.89979e-22,-3.57671e-33,-1.46725e-12,2.97083,-2.8026e-45,6.41749e-15,-1,-1,0,0,0,-1,0,0
1206,chair_3,1,0.39336,0.784947,1024,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41031.5,39331.2,100825,6343.03,17905.1,13789.3,100142,0,67.9393,45.7344,33.1299,22.7662,30.4667,40.1906,32.9376,3.45447,65926.8,63937.3,131495,11744.1,37172.3,31371.4,130772,707.525,3.89465,3.95478,2.75769,9.22764,5.18669,5.6459,2.7653,37.5949,0.034627,0.0496873,0.0828009,0.0813355,0.0566599,0.0398422,0.0831238,0,0.228858,0.230781,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,0.399658,-0.0204354,-1.92219e-11,-0.253903,-0.000351033,-0.015881,-4.94412e-13,0.00150453,0,0,0,0,0,0,0,0
1635,chair_2,1,0.913235,0.693853,1159,26,285,0,0.911621,1,-0.294552,0.917828,0,3.17171,0.431632,0.423303,0.451669,0.509337,16511,24197.7,8888.94,2206.48,3514.09,7948.84,8078.56,98.4809,31.105,34.9801,3.28138,9.46033,17.3556,19.0381,3.00658,9.21779,34603.4,46064.8,23699.9,5392.82,13742.1,22242.5,22325.9,1665.5,5.37577,4.65924,6.49571,13.6173,8.53048,6.70515,6.69261,24.5035,0,0,0.206725,0.122561,0.0478379,0,0.20722,0.0180213,0.27402,0.249538,0.246568,0.233089,0.195019,0.208602,0.0464542,-0.143188,143,183,326,-12.4409,12.4409,-1.51983e-22,-2.86137e-33,-1.1738e-12,3.21351,-2.8026e-45,5.13399e-15,-1,-1,0,0,0,-1,0,0
1207,chair_3,1,0.393081,0.784959,1025,30,410,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41031.3,39331,100825,6343.02,17905.1,13789.3,100142,0,67.9827,45.9448,33.218,22.9686,30.9238,40.2513,33.0247,3.41993,65926.6,63937.1,131495,11744.1,37172.2,31371.3,130772,695.228,3.89466,3.95479,2.75769,9.22764,5.18669,5.6459,2.7653,37.9259,0.0346058,0.0494749,0.0826026,0.0807144,0.0559008,0.0397868,0.0829258,0,0.228858,0.23078,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,0.319727,-0.0163483,-1.53775e-11,-0.203122,-0.000280827,-0.0127048,-3.95529e-13,0.00120362,0,0,0,0,0,0,0,0
1636,chair_2,1,0.913062,0.693944,1160,27,285,0,0.911621,1,-0.294552,0.917828,0,3.17173,0.431641,0.423303,0.451673,0.509371,17711.9,24196.7,8889.52,2207.07,3514.31,6448.87,8078.68,98.4866,31.1859,35.1596,3.30532,9.56625,17.3294,19.1667,3.02816,9.31019,36265.1,45606.1,23771.7,5710.53,13742.5,20742.9,22407.2,1697.41,5.25116,4.68262,6.48589,13.2331,8.53036,6.94328,6.68046,24.2721,0,0,0.20543,0.114853,0.0478987,0,0.205829,0.0175587,0.274018,0.249539,0.246569,0.233089,0.195019,0.208599,0.0464518,-0.14319,143,183,326,-13.4409,13.4409,-1.21586e-22,-2.2891e-33,-9.39041e-13,3.45458,-2.8026e-45,4.10719e-15,-1,-1,0,0,0,-1,0,0
1208,chair_3,1,0.39281,0.784966,1026,30,409,0,0.457031,0.734056,-1.63036,-0.104504,0,55.0104,0.436257,0.438134,0.485638,0.480174,41031.1,39330.8,100825,6343.01,17905,13789.2,100141,0,68.0258,46.153,33.3051,23.1689,31.3764,40.3115,33.111,3.38573,65926.3,63936.9,131495,11744.1,37172.2,31371.3,130772,683.351,3.89467,3.9548,2.75769,9.22765,5.1867,5.64591,2.7653,38.2541,0.0345849,0.0492664,0.0824071,0.0801087,0.055169,0.0397321,0.0827306,0,0.228858,0.23078,0.214607,0.208671,0.198659,0.182331,0.0179829,0.0535536,452,337,789,0.255781,-0.0130786,-1.2302e-11,-0.162498,-0.000224661,-0.0101639,-3.16424e-13,0.000962898,0,0,0,0,0,0,0,0
1637,chair_2,1,0.912896,0.693994,1161,28,285,0,0.911621,1,-0.294552,0.917828,0,3.17174,0.431646,0.423303,0.451676,0.509404,17712.4,24195.6,8890,2207.57,3514.45,6448.76,8078.78,98.4917,31.266,35.3374,3.32903,9.67115,17.3035,19.294,3.04953,9.40167,36732.9,45505.4,23800.5,5842.41,13742.8,20108.3,22440.7,1726.8,5.21762,4.6878,6.48197,13.0829,8.53025,7.05201,6.67547,24.0646,0,0,0.20452,0.11141,0.0479581,0,0.204893,0.0171409,0.274017,0.249539,0.246569,0.233089,0.195019,0.208597,0.0464496,-0.143192,143,183,326,-14.4409,14.4409,-9.72692e-23,-1.83128e-33,-7.51233e-13,3.69427,-2.8026e-45,3.28576e-15,-1,-1,0,0,0,-1,0,0
1209,chair_3,1,0.393375,0.644223,1027,15,410,0,0.457031,0.734056,-1.63036,-0.104588,0,55.0104,0.43622,0.4385,0.485498,0.480343,37320.1,41046.9,7032.46,2653.26,11252.2,11586.7,6633.26,11.2593,68.003,46.3884,33.0013,23.1171,31.5413,40.2972,32.8075,3.36893,62215.2,65652.9,37702.7,8054.3,30519.3,29168.7,37264.1,683.132,4.00914,3.90277,5.15007,11.1426,5.72417,5.85519,5.1803,38.2602,0,0.0498642,0.0199998,0,0.0416877,0.035858,0.0191864,0.00892636,0.228858,0.23078,0.214607,0.208671,0.198659,0.182331,0.0178986,0.0535563,452,337,789,0.989838,-0.0104629,-9.84163e-12,-0.770971,-0.000179729,-0.00813109,-2.53139e-13,0.000770318,-1,0,0,-1,0,0,0,0
1638,chair_2,1,0.912739,0.694023,1162,29,285,0,0.911621,1,-0.294552,0.917828,0,3.17175,0.431648,0.423303,0.451678,0.509436,17712.7,24194.3,8890.43,2208.01,3514.57,6448.6,8078.88,98.4845,31.3453,35.5134,3.3525,9.77505,17.2778,19.4201,3.07068,9.49223,36861.2,45482.1,23812.3,5895.84,13743.2,19830,22454.6,1753.82,5.20853,4.689,6.48037,13.0235,8.53015,7.10132,6.67341,23.8785,0,0,0.203768,0.109575,0.0480169,0,0.204149,0.0167603,0.274015,0.24954,0.246569,0.233089,0.195019,0.208596,0.0464475,-0.143193,143,183,326,-15.4409,15.4409,-7.78153e-23,-1.46502e-33,-6.00986e-13,3.93272,-2.8026e-45,2.6286e-15,-1,-1,0,0,0,-1,0,0
1210,chair_3,1,0.396753,0.620865,1028,16,410,0,0.457031,0.734056,-1.63036,-0.10516,0,55.0104,0.43622,0.439035,0.485141,0.480466,42743.1,21621.4,9709.51,2882.86,7173.32,9189.61,9384.75,12.4608,68.0759,46.2915,32.7117,23.0814,31.5311,40.2025,32.5184,3.35411,67089.8,46477.4,29118.2,7344.02,24484.5,26057.8,28676.5,684.122,3.86075,4.63851,5.86027,11.669,6.39079,6.19486,5.90523,38.2326,0,0.0369293,0.0360475,0,0,0.0318452,0.0355647,0.00988706,0.228858,0.230781,0.214679,0.208671,0.199074,0.182411,0.0173269,0.0535749,451,338,789,1.72389,-0.00837032,-7.8733e-12,-1.34321,0.0101249,-0.00650487,-2.02511e-13,0.000616255,-1,0,0,-1,-1,0,0,0
1639,chair_2,1,0.912584,0.576489,1163,30,285,0,0.911621,1,-0.294552,0.917828,0,3.17175,0.431648,0.423303,0.451678,0.509436,14803.9,5833.09,2608.89,189.418,3075.94,1463.53,2459.36,0,31.3595,35.2859,3.33563,9.69451,17.2341,19.2983,3.0557,9.3973,33987.2,27115.7,17535.3,3898.46,13304.7,14721.1,16840.7,1680.16,5.42429,6.07281,7.55167,16.016,8.66956,8.24196,7.70583,24.3964,0.0492934,0.0217768,0.0809406,0.0141089,0.0434616,0.0169798,0.0826151,0,0.274015,0.24954,0.246569,0.233089,0.195019,0.208596,0.0464475,-0.143193,143,183,326,-12.3527,12.3527,-6.22523e-23,-1.17202e-33,-4.80789e-13,3.14618,-2.8026e-45,2.10288e-15,0,0,0,0,0,0,0,0
1211,chair_3,1,0.385823,0.603133,1029,17,410,0,0.457031,0.734056,-1.63036,-0.104979,0,55.0104,0.435812,0.439035,0.484862,0.48038,38886.1,47761,6305.29,2643.76,11644.2,10360.9,5660.84,14.9126,68.0802,46.6395,32.4108,23.0298,31.7112,40.1482,32.2168,3.34316,63945.4,69259,23156.5,6878.08,26832,26139.7,22363.2,687.531,3.95454,3.79981,6.57148,12.0578,6.10483,6.18514,6.68702,38.1377,0,0.0548481,0.0296679,0,0.0488547,0,0.0277265,0.0117976,0.228585,0.227327,0.214469,0.205918,0.196127,0.182022,0.0172349,0.0501157,452,337,789,2.45795,-0.00669626,-6.29864e-12,-1.47542,0.00809994,-0.0852292,-1.62009e-13,0.000493004,-1,0,0,-1,0,-1,0,0
1640,chair_2,1,0.912435,0.511846,1164,30,285,0,0.911621,1,-0.294552,0.917828,0,3.17175,0.431648,0.423303,0.451678,0.509436,14803.5,5833.08,2608.89,189.417,3075.95,1463.52,2459.35,0,31.3735,35.0606,3.31893,9.61477,17.1907,19.1777,3.04086,9.30333,33178.1,21993.7,14799.9,2994.38,13059.8,12224.3,14310.5,1612.43,5.49003,6.74297,8.21998,18.2746,8.75046,9.04456,8.35934,24.9035,0.0504738,0.0270038,0.0961212,0.0184768,0.0443678,0.0205547,0.0974284,0,0.274015,0.24954,0.246569,0.233089,0.195019,0.208596,0.0464475,-0.143193,143,183,326,-9.88218,9.88218,-4.98018e-23,-9.37614e-34,-3.84631e-13,2.51694,-2.8026e-45,1.68231e-15,0,0,0,0,0,0,0,0
1212,chair_3,1,0.387831,0.63103,1030,18,410,0,0.457031,0.734056,-1.63036,-0.105346,0,55.0104,0.435509,0.439035,0.484449,0.480312,45193.8,39239.8,6347.86,1795.79,9533.47,12359.6,5787.7,15.456,68.1956,46.8392,32.1131,22.9212,31.7997,40.1614,31.9187,3.33315,69801.1,64595.7,21014,5870.95,25592.8,28168.4,20131.6,691.369,3.78503,3.93458,6.89836,13.0511,6.25087,5.95825,7.04793,38.0316,0,0.0479837,0.0331855,0,0.0417242,0,0.0317526,0.0121777,0.229134,0.227327,0.214576,0.205981,0.196602,0.182022,0.0174159,0.0501277,453,336,789,3.19201,-0.00535701,-5.03891e-12,-1.79559,0.00647995,-0.290559,-1.29607e-13,0.000394403,-1,0,0,-1,0,-1,0,0
